"Data","SPTSX Index"
2001-08-31,-0.00248461439943909
2001-09-04,0.00848873259613844
2001-09-05,-0.00192038895582032
2001-09-06,-0.00425903299005065
2001-09-07,-0.00636598264828103
2001-09-10,-0.00326648816559624
2001-09-11,-0.0402875542908491
2001-09-13,0.00758426966292135
2001-09-14,-0.0297665813417137
2001-09-17,0.00248300282258352
2001-09-18,-0.00918650368560328
2001-09-19,-0.0216524216524216
2001-09-20,-0.026060660364679
2001-09-21,-0.00132785630938743
2001-09-24,0.0228522998926784
2001-09-25,0.00601023421000094
2001-09-26,-0.00703967914103385
2001-09-27,0.00219690059700997
2001-09-28,0.0253559139059444
2001-10-01,-0.00578338129664727
2001-10-02,0.00586703064122562
2001-10-03,0.00948690578894268
2001-10-04,-0.000632986566779343
2001-10-05,-0.000749339436270648
2001-10-09,-0.0036146116178143
2001-10-10,0.0120754310470324
2001-10-11,0.0155114804229409
2001-10-12,-0.00411891599422671
2001-10-15,-0.0107238910941924
2001-10-16,0.0102449382730249
2001-10-17,-0.00997738686673629
2001-10-18,-0.00816757177889767
2001-10-19,0.00159421214036023
2001-10-22,-0.000832011761028859
2001-10-23,-0.000140473642365729
2001-10-24,-0.0010587696835567
2001-10-25,0.00677982812642716
2001-10-26,0.00881807799599355
2001-10-29,-0.0155005339104515
2001-10-30,-0.0102851657545887
2001-10-31,0.00883316899644123
2001-11-01,0.0143645526235531
2001-11-02,0.00563524663510212
2001-11-05,0.00788158263773901
2001-11-06,0.00934127947136242
2001-11-07,0.000250508714624386
2001-11-08,-0.000903844135856453
2001-11-09,0.00964879236050908
2001-11-12,0.00196818448504728
2001-11-13,0.0139204970182228
2001-11-14,0.00341459551856527
2001-11-15,-0.0117750307846165
2001-11-16,0.00721336213721502
2001-11-19,0.0146883928205268
2001-11-20,-0.00559630864571755
2001-11-21,-0.00681595564954803
2001-11-22,0.00704279147171563
2001-11-23,0.00675920043670673
2001-11-26,0.00457454695166991
2001-11-27,-0.000518320000321424
2001-11-28,-0.013984477176733
2001-11-29,0.00574732950993449
2001-11-30,0.00339977487977145
2001-12-03,-0.00684519200339363
2001-12-04,0.0102063507990704
2001-12-05,0.0228292544116917
2001-12-06,-0.000852999342534353
2001-12-07,0.000411102661397212
2001-12-10,-0.00748214473269612
2001-12-11,-0.00372760691075573
2001-12-12,0.00611155885246616
2001-12-13,-0.0166872095079483
2001-12-14,-0.00342628915303686
2001-12-17,0.0120837418256644
2001-12-18,0.00945523930164827
2001-12-19,-0.0112542460459212
2001-12-20,-0.00614843976008819
2001-12-21,0.00983639102504771
2001-12-24,0.00322649203671479
2001-12-27,0.0129743571410602
2001-12-28,0.00318799359002851
2001-12-31,0.00175114691002044
2002-01-02,-0.00541334294086812
2002-01-03,0.0166566624688268
2002-01-04,0.00759953486936208
2002-01-07,0.00472473714580432
2002-01-08,-0.0112080302404625
2002-01-09,-0.000804416322712325
2002-01-10,-0.00686747824655528
2002-01-11,-0.00264814733281706
2002-01-14,-0.0102117261517568
2002-01-15,0.0027048724433577
2002-01-16,-0.00783369745810374
2002-01-17,0.00905720185337059
2002-01-18,-0.00626183404310369
2002-01-21,-0.00288502378106425
2002-01-22,-0.00310569245072765
2002-01-23,0.00517905097032789
2002-01-24,0.00778316630365408
2002-01-25,0.0002220019614526
2002-01-28,-0.00203151989283607
2002-01-29,-0.0100199771577488
2002-01-30,-0.00241967242577782
2002-01-31,0.0132020458799575
2002-02-01,0.00549389487336722
2002-02-04,-0.0129302217928331
2002-02-05,-0.00890520045263704
2002-02-06,-0.00351034828343834
2002-02-07,-0.00181804600736824
2002-02-08,0.00693933129594309
2002-02-11,0.00917673475454398
2002-02-12,-0.00798868040149858
2002-02-13,0.00233570527164171
2002-02-14,-0.00446876099336364
2002-02-15,-0.0016326606523469
2002-02-18,0.00576557156733596
2002-02-19,-0.0115960167384831
2002-02-20,-0.00524563042599493
2002-02-21,-0.00183670421257862
2002-02-22,0.00114583979272432
2002-02-25,0.0115556967888574
2002-02-26,0.00732250155075704
2002-02-27,0.0104949210238032
2002-02-28,-0.00122795018628492
2002-03-01,0.00959738134206222
2002-03-04,0.0195868133008248
2002-03-05,-0.000726294005339728
2002-03-06,0.0112180058349414
2002-03-07,0.00174465808603703
2002-03-08,-0.00601273417934654
2002-03-11,-0.000265477999458977
2002-03-12,-0.00531349896815435
2002-03-13,-0.000246626680938873
2002-03-14,-0.00452175682205431
2002-03-15,0.00549776206339798
2002-03-18,0.00585135574616848
2002-03-19,0.00241735646788103
2002-03-20,-0.00270131336242963
2002-03-21,-0.00748031695016323
2002-03-22,-1.27287515767046e-05
2002-03-25,-0.0133399014527509
2002-03-26,0.000691494233892722
2002-03-27,0.0102118300460635
2002-03-28,0.00198700851210462
2002-04-01,0.00472013521034908
2002-04-02,0.000616084365528252
2002-04-03,-0.00646997044362443
2002-04-04,-0.00737026798192362
2002-04-05,-0.000309588773617482
2002-04-08,-0.00444095495951606
2002-04-09,-0.00328361869236088
2002-04-10,0.0100943912997873
2002-04-11,-0.0142729671310222
2002-04-12,0.00549505575042953
2002-04-15,0.00392317662185141
2002-04-16,0.0103410377887237
2002-04-17,0.00338325105814278
2002-04-18,-0.00635350338709481
2002-04-19,0.0104257934462422
2002-04-22,-0.0108068489370375
2002-04-23,-0.0123377163515372
2002-04-24,-0.000573994796471589
2002-04-25,-0.00351595468152217
2002-04-26,-0.00737286779447563
2002-04-29,-0.0061824835312899
2002-04-30,0.0106746500141775
2002-05-01,-0.00209959299996479
2002-05-02,0.00303244282295707
2002-05-03,-0.000865655258008213
2002-05-06,-0.0108039692843675
2002-05-07,-0.00259594647179484
2002-05-08,0.019368183278956
2002-05-09,-0.00980303120726736
2002-05-10,-0.00474302500176878
2002-05-13,0.00860182778966981
2002-05-14,0.00724541206567993
2002-05-15,-0.00128678447720659
2002-05-16,0.00403919563823964
2002-05-17,-0.00143187419150153
2002-05-21,-0.0050109809331657
2002-05-22,-0.00649427507475639
2002-05-23,0.011350574336443
2002-05-24,-0.00742128236859682
2002-05-27,-9.38997750318222e-05
2002-05-28,-0.000841264479205092
2002-05-29,-0.00635330484114781
2002-05-30,-0.00411854580519205
2002-05-31,0.00996892050191539
2002-06-03,-0.00739146278864128
2002-06-04,-0.00414761946117785
2002-06-05,-0.00265459129336341
2002-06-06,-0.00650244504122321
2002-06-07,-0.00270441467691721
2002-06-10,-0.00238815709420379
2002-06-11,-0.0082941167797703
2002-06-12,-0.0053075959307079
2002-06-13,-0.0103212692063113
2002-06-14,-0.00474765225987148
2002-06-17,0.0149537454718017
2002-06-18,-0.00406120623805629
2002-06-19,-0.0108876921859177
2002-06-20,-0.00309198980098677
2002-06-21,-0.0118914654653408
2002-06-24,-0.00133063844032367
2002-06-25,-0.00128051748053629
2002-06-26,-0.0140180878552972
2002-06-27,0.00752459058422056
2002-06-28,0.0101501171221731
2002-07-02,-0.0185036686860883
2002-07-03,0.001524227228202
2002-07-04,0.000811494174326007
2002-07-05,0.0117613922484061
2002-07-08,-0.00287945380360669
2002-07-09,-0.00805698831637983
2002-07-10,-0.0168347823120356
2002-07-11,-0.00767450165620603
2002-07-12,-0.00634823037796517
2002-07-15,-0.0208218471031239
2002-07-16,0.00268053958213527
2002-07-17,0.000597401899140637
2002-07-18,0.00234190988796454
2002-07-19,-0.0267908597466998
2002-07-22,-0.0258238159940263
2002-07-23,-0.0322916061300492
2002-07-24,0.0358784498821635
2002-07-25,-0.016246926966389
2002-07-26,0.00501716987022254
2002-07-29,0.0274376618478147
2002-07-30,0.00433590875927617
2002-07-31,0.014473567003216
2002-08-01,-0.00828259217430535
2002-08-02,-0.00217381016714215
2002-08-06,-0.00264821838086925
2002-08-07,-0.00497456727553861
2002-08-08,0.0193363990793513
2002-08-09,0.0051057445675846
2002-08-12,-0.0112068757974818
2002-08-13,-0.0064612931107946
2002-08-14,0.00323021360151205
2002-08-15,0.00114502593102058
2002-08-16,0.00215781150639651
2002-08-19,0.0131441996920137
2002-08-20,-0.000422042324386897
2002-08-21,0.0014454666889046
2002-08-22,0.00943448598705761
2002-08-23,-0.0168628925694767
2002-08-26,0.0126376932543534
2002-08-27,-0.00822642219312539
2002-08-28,-0.00946735051175483
2002-08-29,0.00152433000908833
2002-08-30,0.00333537178469698
2002-09-03,-0.0239641860570633
2002-09-04,0.00994963973037887
2002-09-05,-0.00502783953259664
2002-09-06,-0.000800315808627312
2002-09-09,0.00655426521084922
2002-09-10,0.00337308462456035
2002-09-11,0.011319912839116
2002-09-12,-0.0153105782451687
2002-09-13,-0.00333130273731505
2002-09-16,0.000823677574107804
2002-09-17,-0.0166676665728292
2002-09-18,-0.0136868650524227
2002-09-19,-0.0184875895552098
2002-09-20,0.00223327909039928
2002-09-23,-0.0196629168191705
2002-09-24,-0.00184043631004849
2002-09-25,0.0158414471180067
2002-09-26,0.00233413300503004
2002-09-27,-0.0110544355295481
2002-09-30,0.0113416384257525
2002-10-01,0.00617919170541801
2002-10-02,-0.0189640450197069
2002-10-03,-0.012113403751713
2002-10-04,-0.0151739403130693
2002-10-07,-0.0158980208345618
2002-10-08,-0.00178052617972709
2002-10-09,-0.0231949877970764
2002-10-10,0.0206344496280287
2002-10-11,0.0285247339945121
2002-10-15,0.0402732384848778
2002-10-16,-0.0100298419150276
2002-10-17,0.0191211389851649
2002-10-18,0.00825844370887308
2002-10-21,0.00564283241736107
2002-10-22,-0.0111044573433235
2002-10-23,0.00691550401642813
2002-10-24,0.000266764743487483
2002-10-25,0.0108902516388243
2002-10-28,0.00210744208046682
2002-10-29,-0.0194037732674701
2002-10-30,0.00564750961506372
2002-10-31,-0.0128855230982124
2002-11-01,0.0116198496028831
2002-11-04,0.0175989495997722
2002-11-05,-0.0051316331527441
2002-11-06,0.00598002387634297
2002-11-07,-0.00830859704469304
2002-11-08,0.0008755689631948
2002-11-11,-0.0150469248091944
2002-11-12,0.00569761640710162
2002-11-13,-0.00441409730604205
2002-11-14,0.0109699164363085
2002-11-15,0.0135789078797221
2002-11-18,0.00426795841063451
2002-11-19,-0.00945723811021775
2002-11-20,0.0108178372109316
2002-11-21,0.0115029092241966
2002-11-22,-0.0021224666290083
2002-11-25,0.0037031442395279
2002-11-26,-0.0152611064492198
2002-11-27,0.019525237851915
2002-11-28,0.00380361131089827
2002-11-29,-0.00889224767964374
2002-12-02,0.0144465650597679
2002-12-03,-0.00371023833742922
2002-12-04,-0.00455530440727584
2002-12-05,-0.0103458813135744
2002-12-06,0.00538522799707115
2002-12-09,-0.0111156723225688
2002-12-10,0.0143156075638559
2002-12-11,-0.00150821560662096
2002-12-12,0.00756461345781622
2002-12-13,0.00409517438391586
2002-12-16,0.00901975613196359
2002-12-17,-0.0152951131481461
2002-12-18,-0.0091504669622685
2002-12-19,-0.00365192129774286
2002-12-20,0.00361788412674368
2002-12-23,0.010308476942728
2002-12-24,-0.00288613133179951
2002-12-27,-0.00201085772387246
2002-12-30,0.0032929896616499
2002-12-31,-0.000454851115594173
2003-01-02,0.0189748644652539
2003-01-03,0.00483824303974001
2003-01-06,0.00953982630163046
2003-01-07,-0.005044411000297
2003-01-08,-0.0117113885793749
2003-01-09,0.00729870550980136
2003-01-10,0.00436934635523571
2003-01-13,0.00119233670059406
2003-01-14,0.000161530012276201
2003-01-15,-0.00140508414354465
2003-01-16,0.00376539570471426
2003-01-17,-0.0104145000307602
2003-01-20,-0.00230168504067546
2003-01-21,-0.00735271209147265
2003-01-22,0.00455400766125467
2003-01-23,0.00240281613026098
2003-01-24,-0.0107652324402629
2003-01-27,-0.0162613092469503
2003-01-28,0.00206969550920301
2003-01-29,0.000468791142891487
2003-01-30,-0.0040832657606604
2003-01-31,0.00353786014453898
2003-02-03,0.00368217319761511
2003-02-04,-0.00739344341854624
2003-02-05,-0.00365626523125538
2003-02-06,-0.0048688851403159
2003-02-07,-0.00177370266209504
2003-02-10,-0.00519162547431668
2003-02-11,0.00464455138102861
2003-02-12,-0.00332095569381715
2003-02-13,9.14368605231654e-05
2003-02-14,0.0052687610508389
2003-02-17,0.0118665727370963
2003-02-18,0.00433265134191848
2003-02-19,-0.00498593108888061
2003-02-20,0.000980230742962977
2003-02-21,-0.00113918286474024
2003-02-24,-0.00858868391722051
2003-02-25,0.000183012164926195
2003-02-26,0.000744215797979261
2003-02-27,0.0113485333411182
2003-02-28,-0.00411261297531668
2003-03-03,-0.0125993116830813
2003-03-04,-0.00775585435679708
2003-03-05,-0.00505424043921755
2003-03-06,-0.00958861447885474
2003-03-07,0.00493948108586406
2003-03-10,-0.0129232404486891
2003-03-11,0.00208038969872572
2003-03-12,-0.00987166831194463
2003-03-13,0.0107262752804388
2003-03-14,0.0014375484477654
2003-03-17,0.0162011518774715
2003-03-18,0.00499170390673405
2003-03-19,0.00230950469122992
2003-03-20,0.00342450894711076
2003-03-21,0.00931499572239084
2003-03-24,-0.0262947719518352
2003-03-25,0.00328722006775571
2003-03-26,-0.00437904074575252
2003-03-27,-0.000560012584552525
2003-03-28,0.00409856707547407
2003-03-31,-0.00567287615918533
2003-04-01,-0.00128797516746043
2003-04-02,0.0120013511977673
2003-04-03,-0.00226480428628242
2003-04-04,-0.00025794832591545
2003-04-07,0.00615326396642372
2003-04-08,0.000680723556298808
2003-04-09,-0.00375851684576566
2003-04-10,0.000617350351001095
2003-04-11,0.00212044303393171
2003-04-14,0.00471853583910654
2003-04-15,0.00398456927193022
2003-04-16,-0.00103881211680328
2003-04-17,0.00682564368411969
2003-04-21,0.00690809233673731
2003-04-22,0.00185062306338991
2003-04-23,0.00515728582452769
2003-04-24,-0.0083604483690929
2003-04-25,-0.00607478415923076
2003-04-28,0.0041354311535814
2003-04-29,-0.000499338796028428
2003-04-30,0.00621506128740982
2003-05-01,-0.00254476493568992
2003-05-02,0.00742848183446957
2003-05-05,0.00627973847518406
2003-05-06,0.00511136437691357
2003-05-07,-0.00644186856018559
2003-05-08,-0.00448381271436064
2003-05-09,0.00441942553509627
2003-05-12,0.0101458188910426
2003-05-13,-0.00217193896538893
2003-05-14,0.00588848723912454
2003-05-15,0.00238046505833254
2003-05-16,-0.00242659907700465
2003-05-20,-0.00147136693251144
2003-05-21,-0.000848173900901803
2003-05-22,0.00787048049476696
2003-05-23,0.000525124864662267
2003-05-26,0.000287487652773995
2003-05-27,0.00816377664944684
2003-05-28,-0.000589160614247416
2003-05-29,5.11979591031235e-05
2003-05-30,0.00339937044361489
2003-06-02,0.0117146272486078
2003-06-03,-0.00128383207303576
2003-06-04,0.0101107303877367
2003-06-05,0.00479051837293771
2003-06-06,0.00170720994133512
2003-06-09,-0.0105663783121041
2003-06-10,0.0100797140734494
2003-06-11,0.00824541724054704
2003-06-12,0.00085765346575079
2003-06-13,-0.0135516951227405
2003-06-16,0.012655212501159
2003-06-17,0.00306369528134583
2003-06-18,-0.00246172598869272
2003-06-19,-0.0035208045622645
2003-06-20,-0.0010694386365434
2003-06-23,-0.0079551288306597
2003-06-24,-0.00367516030712818
2003-06-25,-0.00261272192397068
2003-06-26,0.00298108346172934
2003-06-27,-0.00175644363074631
2003-06-30,0.000576003851488502
2003-07-02,0.001025326715489
2003-07-03,0.00135616497146039
2003-07-04,0.000300009428867816
2003-07-07,0.00950459019577602
2003-07-08,0.002995007377876
2003-07-09,0.00390572105619493
2003-07-10,-0.00642800841331462
2003-07-11,0.000851299716893412
2003-07-14,0.00542842448527447
2003-07-15,1.40528781700291e-05
2003-07-16,-0.00478774831086774
2003-07-17,-0.00178762808863583
2003-07-18,0.00640794415328132
2003-07-21,0.00299522815598805
2003-07-22,0.00689746018755714
2003-07-23,0.0064243345330249
2003-07-24,0.00277956782560348
2003-07-25,0.00154176273953867
2003-07-28,0.00301819453585622
2003-07-29,-0.0078508732191737
2003-07-30,-0.00309380339958637
2003-07-31,0.00734629749659615
2003-08-01,-0.00542028570168866
2003-08-05,-0.0040229518825032
2003-08-06,-0.00702131151645301
2003-08-07,0.00577246864433133
2003-08-08,0.00998430421140147
2003-08-11,0.00908030380752243
2003-08-12,0.00494820171608719
2003-08-13,0.00248299569487155
2003-08-14,0.00291361695432084
2003-08-15,-0.000434149877734743
2003-08-18,0.00281169872336967
2003-08-19,0.00857875711916753
2003-08-20,0.00216189893925142
2003-08-21,0.00338803401917218
2003-08-22,-0.00655495612955578
2003-08-25,-0.00348592105721312
2003-08-26,0.000224427675829687
2003-08-27,0.00776453011089882
2003-08-28,0.00217848948285541
2003-08-29,-0.000882006664937256
2003-09-02,0.00752830771525048
2003-09-03,0.00178409538434701
2003-09-04,0.00191151871415087
2003-09-05,0.00232394319835147
2003-09-08,0.00308834154351399
2003-09-09,-0.00517285860023756
2003-09-10,-0.00335022266804096
2003-09-11,0.00362168573489038
2003-09-12,-0.00242285299165094
2003-09-15,-0.000630601036665855
2003-09-16,0.00661096802894674
2003-09-17,-0.00154615448168416
2003-09-18,-0.00170616188442228
2003-09-19,0.000213141348237425
2003-09-22,-0.00469600287284879
2003-09-23,0.0102464676581409
2003-09-24,-0.00545523048021724
2003-09-25,-0.0117029756627565
2003-09-26,-0.0106862832523887
2003-09-29,0.00168705301167214
2003-09-30,-0.00328918209631969
2003-10-01,0.0119307976009044
2003-10-02,0.00422788218390422
2003-10-03,-0.00289468031219584
2003-10-06,0.00575563295339237
2003-10-07,-0.000219493393381065
2003-10-08,0.00106993457396371
2003-10-09,0.00464904284412028
2003-10-10,0.00382931662741353
2003-10-14,0.0151710658521984
2003-10-15,0.00436032632119565
2003-10-16,0.00123213943861211
2003-10-17,-0.00966661533723436
2003-10-20,0.000308391221475446
2003-10-21,0.00623716782061823
2003-10-22,-0.00730690010298664
2003-10-23,-0.00791571783526384
2003-10-24,-0.00467961621918384
2003-10-27,0.00653892624500945
2003-10-28,0.00717362173954462
2003-10-29,0.00146518343293379
2003-10-30,0.00115516759632006
2003-10-31,0.0043013614732906
2003-11-03,0.00910494422787454
2003-11-04,0.00257794063086865
2003-11-05,0.000507395383083602
2003-11-06,0.000405456246313983
2003-11-07,-0.00132513940644431
2003-11-10,-0.00572232597666283
2003-11-11,-0.00553006476906033
2003-11-12,0.00322815558963698
2003-11-13,-0.00381027864666495
2003-11-14,-0.00196070353596077
2003-11-17,0.00176203725560761
2003-11-18,-0.00369042177168572
2003-11-19,0.00823275032019839
2003-11-20,0.00111394689716432
2003-11-21,-0.00335348755022544
2003-11-24,0.00855132400344821
2003-11-25,-0.00354260746609931
2003-11-26,0.00486427335042969
2003-11-27,0.00255839722965396
2003-11-28,-0.00267876403781482
2003-12-01,0.00829326448999215
2003-12-02,0.000382355130940941
2003-12-03,0.00407185024471464
2003-12-04,0.00420358095850692
2003-12-05,-0.00038281869656494
2003-12-08,6.13245092788602e-05
2003-12-09,-0.00185589123451192
2003-12-10,-0.0111359914944194
2003-12-11,0.00875604783495121
2003-12-12,0.00289334831539753
2003-12-15,-0.00590159414477644
2003-12-16,0.00695149209983224
2003-12-17,0.00662555948542991
2003-12-18,0.0105084842733425
2003-12-19,-0.0013342096776973
2003-12-22,0.00266335708704415
2003-12-23,0.000368757398195301
2003-12-24,-0.000202741806466425
2003-12-29,0.0152099479155146
2003-12-30,-0.00566427860648346
2003-12-31,0.000869274083092305
2004-01-02,0.00885670529589878
2004-01-05,0.0106056404258653
2004-01-06,0.00279658206131011
2004-01-07,-0.00197142211276483
2004-01-08,-0.000251533939796434
2004-01-09,-0.00408159858437803
2004-01-12,0.00337396539111302
2004-01-13,-3.57979420964168e-06
2004-01-14,0.00279582928616265
2004-01-15,0.00240011328249108
2004-01-16,0.0116714981350769
2004-01-19,0.00681744044420146
2004-01-20,0.00504174650014687
2004-01-21,-0.000201771413861186
2004-01-22,-0.00380079518620053
2004-01-23,0.00181858190196644
2004-01-26,-0.00114007063556898
2004-01-27,-0.000784184145983881
2004-01-28,-0.00610955988346788
2004-01-29,-0.010116323070957
2004-01-30,0.00852490602838544
2004-02-02,0.0139061819726594
2004-02-03,0.00240859547980371
2004-02-04,-0.0141535903564377
2004-02-05,0.00120518334246872
2004-02-06,0.010551669842696
2004-02-09,0.00655082241240201
2004-02-10,0.00647598675131101
2004-02-11,0.00185339444278751
2004-02-12,-0.0048689911755949
2004-02-13,-0.003504854992069
2004-02-16,0.00610158652751305
2004-02-17,0.00223949443898894
2004-02-18,-0.00561987430279117
2004-02-19,-0.00214961750802663
2004-02-20,-0.00657080223333703
2004-02-23,-0.00373874817315108
2004-02-24,-0.000537770540395629
2004-02-25,0.0037571223208859
2004-02-26,0.011637869153858
2004-02-27,0.00579662708403903
2004-03-01,0.00980600763043484
2004-03-02,-0.00751239201006912
2004-03-03,-0.00139759309718432
2004-03-04,-0.00254897569150346
2004-03-05,0.00818053017859936
2004-03-08,-0.00495531959154529
2004-03-09,-0.0057832957059313
2004-03-10,-0.018843903815979
2004-03-11,-0.00949749691919567
2004-03-12,0.0103670324604771
2004-03-15,-0.0183460505304911
2004-03-16,0.00816417508752842
2004-03-17,0.0115778988553814
2004-03-18,-0.00532684160842247
2004-03-19,0.00326207646185671
2004-03-22,-0.0122707748657065
2004-03-23,-0.000467064851246819
2004-03-24,-0.00633310205179763
2004-03-25,0.0110511409180783
2004-03-26,-0.000510928586278263
2004-03-29,0.00536690498686184
2004-03-30,0.00783263570938481
2004-03-31,-0.00421120265731405
2004-04-01,0.00770446532874128
2004-04-02,0.0169519930467587
2004-04-05,0.00678960079556753
2004-04-06,-0.00291020252887351
2004-04-07,-0.00284397427290141
2004-04-08,0.0029395101270608
2004-04-12,0.00739119803293842
2004-04-13,-0.0151919872072208
2004-04-14,-0.0140878499426033
2004-04-15,-0.000341430443095782
2004-04-16,0.00673600264901586
2004-04-19,0.000859079853024817
2004-04-20,-0.011472143512103
2004-04-21,-0.0034790270348182
2004-04-22,0.0124728072272995
2004-04-23,-0.0013951645049872
2004-04-26,-0.0059668638315989
2004-04-27,-0.00941603848586657
2004-04-28,-0.0351692204587687
2004-04-29,-0.000354590551133302
2004-04-30,0.00146259747106682
2004-05-03,0.00165332964578971
2004-05-04,0.0240081863979849
2004-05-05,0.000171478916962684
2004-05-06,-0.00350111737788641
2004-05-07,-0.0181425752489709
2004-05-10,-0.0175593580018346
2004-05-11,0.00929578608252175
2004-05-12,-0.00211942386771083
