"Data","CDAX Index"
2001-08-30,-0.0225230481969891
2001-08-31,0.00222063037249285
2001-09-03,-0.0142710790269936
2001-09-04,0.0160245564847489
2001-09-05,-0.0245022242310346
2001-09-06,-0.0278976760065355
2001-09-07,-0.0249855755964177
2001-09-10,-0.0118095042066535
2001-09-11,-0.0698552384919808
2001-09-12,0.0111966410076977
2001-09-13,0.00822145328719731
2001-09-14,-0.0491735764098622
2001-09-17,0.0173255175998383
2001-09-18,-0.00894098946950123
2001-09-19,-0.0264921525947989
2001-09-20,-0.0487481980524258
2001-09-21,-0.0151852539122904
2001-09-24,0.0546116885971799
2001-09-25,-0.00491334643559043
2001-09-26,0.0202890744231977
2001-09-27,0.017480568998387
2001-09-28,0.0269234095298492
2001-10-01,-0.010778947368421
2001-10-02,0.0122300729264209
2001-10-03,0.0218378560215294
2001-10-04,0.022495953471784
2001-10-05,-0.00767352633414708
2001-10-08,-0.000838177639583621
2001-10-09,-0.00340964442279604
2001-10-10,0.0233789507983057
2001-10-11,0.0215182148637534
2001-10-12,-0.0137662337662338
2001-10-15,-0.0110350276534106
2001-10-16,0.0152592474235041
2001-10-17,0.00438044276571193
2001-10-18,-0.0109686349272676
2001-10-19,-0.0104829552956087
2001-10-22,0.0168383412499333
2001-10-23,0.0164020469754625
2001-10-24,0.0172476116705397
2001-10-25,-0.0151022894563177
2001-10-26,0.0184264103290984
2001-10-29,-0.0256338883546738
2001-10-30,-0.0216335540838852
2001-10-31,0.00244213208749193
2001-11-01,0.0121279525473997
2001-11-02,-0.00599131390298786
2001-11-05,0.0291895875556023
2001-11-06,-0.00797913150222496
2001-11-07,0.0253673627223512
2001-11-08,0.0211696082868206
2001-11-09,-0.0126058696080363
2001-11-12,-0.0141881109116298
2001-11-13,0.0215505248513974
2001-11-14,0.00178275187560346
2001-11-15,0.00783509231567764
2001-11-16,0.00848538355895634
2001-11-19,0.0212295121832595
2001-11-20,-0.0132396713894511
2001-11-21,-0.00205120779941593
2001-11-22,0.00735116312811327
2001-11-23,0.00374477891401412
2001-11-26,-0.0060984359305496
2001-11-27,-0.00859019706922687
2001-11-28,-0.0240279598077763
2001-11-29,0.00400377996617928
2001-11-30,0.00901592648552247
2001-12-03,-0.000171833959299883
2001-12-04,0.00549963172109013
2001-12-05,0.0372124822972114
2001-12-06,0.00115353830217997
2001-12-07,-0.00982904978013969
2001-12-10,-0.0122776603576432
2001-12-11,0.00324581650317361
2001-12-12,-0.0137081505979341
2001-12-13,-0.0160612319280768
2001-12-14,-0.0098533116017188
2001-12-17,0.0246664172590098
2001-12-18,-0.002847823970402
2001-12-19,-0.0091537090829204
2001-12-20,-0.00719353567205365
2001-12-21,0.0117866004962779
2001-12-27,0.0160882893930104
2001-12-28,0.0074581834857956
2002-01-02,0.00261140392908489
2002-01-03,0.0186145427608783
2002-01-04,0.00821056582527916
2002-01-07,-0.00853925264088594
2002-01-08,0.00340287719133554
2002-01-09,0.0104546730283468
2002-01-10,-0.00708284146934228
2002-01-11,-0.00524512203650605
2002-01-14,-0.0281214848143982
2002-01-15,-0.000578703703703726
2002-01-16,-0.0138245512449335
2002-01-17,0.0241957186544342
2002-01-18,-0.000262755589528028
2002-01-21,-0.00539985186247101
2002-01-22,-0.00269056141446658
2002-01-23,0.0174635673852824
2002-01-24,0.00120738636363648
2002-01-25,-0.00130051311153676
2002-01-28,0.000331470783218075
2002-01-29,-0.0108402366863905
2002-01-30,-0.00552737366003063
2002-01-31,0.01041842111595
2002-02-01,-0.00185740820117153
2002-02-04,-0.0172964977574196
2002-02-05,-0.00776868733461204
2002-02-06,-0.0213598884294487
2002-02-07,0.00895044752237608
2002-02-08,-0.0038408167310933
2002-02-11,0.0176115022014377
2002-02-12,-0.00816446258769458
2002-02-13,0.00685150955021558
2002-02-14,0.0061439796342987
2002-02-15,-0.0156675749318801
2002-02-18,0.000444883835887172
2002-02-19,-0.017466277978161
2002-02-20,0.00258982675819072
2002-02-21,0.0113357074785574
2002-02-22,-0.0155730794028666
2002-02-25,0.018716308126354
2002-02-26,0.0059098439702282
2002-02-27,0.0107423795476893
2002-02-28,0.0103606780650339
2002-03-01,0.00929157740172836
2002-03-04,0.0217749051968804
2002-03-05,-0.00298772232855616
2002-03-06,0.0082642693262163
2002-03-07,-0.000789467573780463
2002-03-08,0.0103409011688704
2002-03-11,-0.00273701642209853
2002-03-12,-0.0102400885629281
2002-03-13,-0.00487009204240936
2002-03-14,0.00391045754694894
2002-03-15,0.0171669815501597
2002-03-18,0.00525120961269467
2002-03-19,0.00517815593777084
2002-03-20,-0.0126858050607057
2002-03-21,-0.00174688548705924
2002-03-22,0.00264793921252585
2002-03-25,-0.00702721322769549
2002-03-26,0.00969032586322532
2002-03-27,-0.00581794860048551
2002-03-28,0.00813289097779
2002-04-02,-0.0126608314098316
2002-04-03,-0.00495335972038976
2002-04-04,-0.00409407057619389
2002-04-05,0.00373718263144377
2002-04-08,-0.0124031368533731
2002-04-09,-0.000730442978322343
2002-04-10,0.0134405432809075
2002-04-11,-0.0148211917448056
2002-04-12,0.00330640971139761
2002-04-15,0.00809754719645967
2002-04-16,0.0141736328398636
2002-04-17,-0.00361476296824993
2002-04-18,-0.00804140863296057
2002-04-19,0.00237607156168477
2002-04-22,-0.0109226121310713
2002-04-23,-0.00133928571428583
2002-04-24,-0.00484671670235029
2002-04-25,-0.0158403669290967
2002-04-26,-0.00725490667115089
2002-04-29,-0.000193587416817868
2002-04-30,0.00520366919185802
2002-05-02,-0.0109554078782626
2002-05-03,-0.0122209508970957
2002-05-06,-0.00103512014787435
2002-05-07,-0.00296055066242318
2002-05-08,0.0244970677752208
2002-05-09,-0.00898485616984269
2002-05-10,-0.0140869098973947
2002-05-13,0.0148567473364152
2002-05-14,0.0113509036878257
2002-05-15,0.0045761078998074
2002-05-16,-0.00402781107648048
2002-05-17,-0.00204612199701512
2002-05-20,-0.00448657645271007
2002-05-21,-0.00319837173802426
2002-05-22,-0.010719754977029
2002-05-23,-0.0058970956803775
2002-05-24,0.00276830293143508
2002-05-27,0.0095883657875277
2002-05-28,-0.00681168973851892
2002-05-29,-0.00577679449360871
2002-05-30,-0.0182717270367165
2002-05-31,0.0087392333652344
2002-06-03,-0.0104861059096697
2002-06-04,-0.0200842732066712
2002-06-05,-0.000463475551664667
2002-06-06,0.00443081995929835
2002-06-07,-0.00830960990997925
2002-06-10,-0.00398272428685965
2002-06-11,0.00262249110689895
2002-06-12,-0.0169886569637955
2002-06-13,-0.0070604352178724
2002-06-14,-0.0287609445476253
2002-06-17,0.0294214063268316
2002-06-18,-0.00743040628400077
2002-06-19,-0.014838381947972
2002-06-20,-0.0182913590968302
2002-06-21,-0.00442306629070609
2002-06-24,-0.0239073693563615
2002-06-25,0.0168122208630843
2002-06-26,-0.0234165174574754
2002-06-27,0.0348927149282379
2002-06-28,0.0275432525951557
2002-07-01,-0.00374461206896548
2002-07-02,-0.0357751277683135
2002-07-03,-0.0132368612933983
2002-07-04,0.0250099471380663
2002-07-05,0.0479398879831419
2002-07-08,-0.00777880672046566
2002-07-09,-0.0149862670328791
2002-07-10,-0.0369257424402393
2002-07-11,-0.0176809557273367
2002-07-12,0.00314771361529223
2002-07-15,-0.0485508900045641
2002-07-16,0.0123523415482401
2002-07-17,0.0254694070958952
2002-07-18,0.00300352336394623
2002-07-19,-0.0456089835876764
2002-07-22,-0.0472455198213962
2002-07-23,-0.0440468651044966
2002-07-24,0.0265659677365929
2002-07-25,-0.0253299344971121
2002-07-26,0.0141031583129179
2002-07-29,0.0709062418386003
2002-07-30,0.00454212900865734
2002-07-31,-0.0403301672078414
2002-08-01,-0.0227042752339995
2002-08-02,-0.0177635410599884
2002-08-05,-0.0523437757354152
2002-08-06,0.059753893214683
2002-08-07,-0.0229278052940598
2002-08-08,0.0535114811333423
2002-08-09,0.0194060289337838
2002-08-12,-0.0266950079709919
2002-08-13,0.00809326524713358
2002-08-14,-0.0227786804294497
2002-08-15,0.0201147551672427
2002-08-16,0.00501741714870088
2002-08-19,0.0377448486390232
2002-08-20,-0.0164547265206067
2002-08-21,0.0235217147485823
2002-08-22,0.00916202477703725
2002-08-23,-0.0171623333534415
2002-08-26,-0.0102808040509438
2002-08-27,0.015937984496124
2002-08-28,-0.0394030032963007
2002-08-29,-0.00629110666285393
2002-08-30,0.012757793764988
2002-09-02,-0.0247837342931111
2002-09-03,-0.0523487325585158
2002-09-04,0.00560262366766871
2002-09-05,-0.0199415681478462
2002-09-06,0.0349058892855905
2002-09-09,-0.0148378885316185
2002-09-10,0.0166593003093869
2002-09-11,0.022974283516704
2002-09-12,-0.0409284079764628
2002-09-13,-0.0172813416047447
2002-09-16,-0.0124865596059798
2002-09-17,-0.00807839556039463
2002-09-18,-0.046775964023937
2002-09-19,-0.0325780089153045
2002-09-20,0.0170871251391928
2002-09-23,-0.0442464512231954
2002-09-24,-0.0169458050244904
2002-09-25,0.027805681681199
2002-09-26,0.0200946088588296
2002-09-27,-0.0288966389453111
2002-09-30,-0.0480681952721101
2002-10-01,0.0291861863106836
2002-10-02,0.0198992950654582
2002-10-03,-0.0350329791855919
2002-10-04,-0.0304109364767518
2002-10-07,-0.0170121153277892
2002-10-08,-0.0158893755904836
2002-10-09,-0.0099930179787048
2002-10-10,0.0449155904262353
2002-10-11,0.0672825445035012
2002-10-14,-0.0224497055452353
2002-10-15,0.0653378077871669
2002-10-16,-0.0116892481688109
2002-10-17,0.0498444760185859
2002-10-18,-0.00204835582866967
2002-10-21,0.0334274090092732
2002-10-22,-0.0339067210498315
2002-10-23,-0.0410073791255184
2002-10-24,0.0224714799785619
2002-10-25,0.00333221011644031
2002-10-28,0.0279498470035078
2002-10-29,-0.0498783896613062
2002-10-30,0.0274710579604936
2002-10-31,0.013089394615499
2002-11-01,0.00271619439142567
2002-11-04,0.0455743465846694
2002-11-05,0.00626684872037258
2002-11-06,-0.0140908774615546
2002-11-07,-0.0388185058404207
2002-11-08,-0.0211844182545801
2002-11-11,-0.0107651912978245
2002-11-12,0.0211200849353505
2002-11-13,-0.0139992573338286
2002-11-14,0.0338568146725417
2002-11-15,0.000874253242022472
2002-11-18,0.00669675353035388
2002-11-19,-0.00314533622559655
2002-11-20,0.00116055561600114
2002-11-21,0.0255026263358086
2002-11-22,0.00423893461443373
2002-11-25,-0.0057335819058004
2002-11-26,-0.0283379324984081
2002-11-27,0.042162752594211
2002-11-28,0.00401774796492323
2002-11-29,-0.00862968891363358
2002-12-02,0.0145314145314147
2002-12-03,-0.0260517575422088
2002-12-04,0.0112607012184292
2002-12-05,-0.0250105381480961
2002-12-06,-0.00522409569102172
2002-12-09,-0.0399478468726233
2002-12-10,0.0285951410894826
2002-12-11,0.00850876549548886
2002-12-12,-0.0237835478943924
2002-12-13,-0.011920727164357
2002-12-16,0.0348363746041321
2002-12-17,-0.018216263480035
2002-12-18,-0.0326554846370789
2002-12-19,-0.0186051864354764
2002-12-20,0.0193096978462259
2002-12-23,-0.00839820531502856
2002-12-27,-0.047258101941372
2002-12-30,0.0175759051794122
2003-01-02,0.066975148589892
2003-01-03,-0.00317780768655609
2003-01-06,0.0177024340846867
2003-01-07,-0.0127510595172288
2003-01-08,-0.0354249878681549
2003-01-09,0.0133900928792571
2003-01-10,0.00152753379668516
2003-01-13,0.00732097918096552
2003-01-14,0.0112801877507761
2003-01-15,-0.0142611169336727
2003-01-16,0.00231630909436095
2003-01-17,-0.0399681769965146
2003-01-20,-0.00726096049879643
2003-01-21,-0.00731406765512582
2003-01-22,-0.02206382893525
2003-01-23,0.0022520678077144
2003-01-24,-0.0289659680516403
2003-01-27,-0.0248232918209357
2003-01-28,0.00767969626369834
2003-01-29,0.0118599075184107
2003-01-30,-0.00423137138746668
2003-01-31,0.0194195385203756
2003-02-03,0.00233430596081702
2003-02-04,-0.0389669799550861
2003-02-05,0.0311566921978449
2003-02-06,-0.0254311972806245
2003-02-07,-0.0274727640701029
2003-02-10,0.00535753818906357
2003-02-11,0.0147978507883378
2003-02-12,-0.0203107369151982
2003-02-13,-0.00668911136705953
2003-02-14,0.0412522855996076
2003-02-17,0.0114356690080521
2003-02-18,0.0101630319712048
2003-02-19,-0.0372668203730875
2003-02-20,-0.0111033701994252
2003-02-21,0.0191977455858394
2003-02-24,-0.0254460621246813
2003-02-25,-0.030321837042291
2003-02-26,-0.0142635091889915
2003-02-27,0.0233744550598274
2003-02-28,0.0122360192150821
2003-03-03,0.0016117478510028
2003-03-04,-0.0187734668335419
2003-03-05,-0.00264212827988344
2003-03-06,-0.0211930209189732
2003-03-07,-0.0024265048996734
2003-03-10,-0.03868462905791
2003-03-11,-0.00982920539146505
2003-03-12,-0.038920831490491
2003-03-13,0.0603875850079256
2003-03-14,0.0191918217764491
2003-03-17,0.0326457229371687
2003-03-18,0.0354164757628517
2003-03-19,0.0118146820655781
2003-03-20,-0.00327997900813435
2003-03-21,0.0374709315080514
2003-03-24,-0.0550644956650454
2003-03-25,0.0303003177729042
2003-03-26,-0.0178105994787141
2003-03-27,0.00119416187527647
2003-03-28,-0.0223969607280116
2003-03-31,-0.0336647085404429
2003-04-01,0.00986672901566525
2003-04-02,0.0502407853306168
2003-04-03,-0.00621665711388385
2003-04-04,0.0296805678793256
2003-04-07,0.053815330259813
2003-04-08,-0.0127974486875461
2003-04-09,-0.00981569683164206
2003-04-10,-0.0121298310189058
2003-04-11,0.0124057921923957
2003-04-14,0.0135502488394462
2003-04-15,0.0190633381473076
2003-04-16,-0.00190306514961331
2003-04-17,0.022920892494929
2003-04-22,0.0193535593892523
2003-04-23,0.00618604832120777
2003-04-24,-0.0244760652695074
2003-04-25,-0.0159736810812953
2003-04-28,0.0360509143639732
2003-04-29,-0.0127133470704871
2003-04-30,0.0106718122391115
2003-05-02,0.0135982856029613
2003-05-05,0.00895671561466918
2003-05-06,0.0155065340800853
2003-05-07,-0.0174082689277408
2003-05-08,-0.0360061092019854
2003-05-09,0.0221412445042976
2003-05-12,-0.00534759358288768
2003-05-13,-0.00790868006856787
2003-05-14,0.0052621244845867
2003-05-15,0.019024180632056
2003-05-16,0.000843364256689299
2003-05-19,-0.0419411674582503
2003-05-20,-0.00367808739455478
2003-05-21,-0.00493559648489233
2003-05-22,0.0136301314622148
2003-05-23,-0.0127307447485679
2003-05-26,0.00177304964539006
2003-05-27,0.01331456154465
2003-05-28,0.015481719661784
2003-05-29,-0.00312732105859822
2003-05-30,0.0236069173757891
2003-06-02,0.0247481132436886
2003-06-03,-0.0111779879621668
2003-06-04,0.0159546313799623
2003-06-05,-0.010680261982733
2003-06-06,0.0263682527741207
2003-06-09,-0.00956534486549884
2003-06-10,0.0126919518963923
2003-06-11,0.0115463314820227
2003-06-12,0.0119563646871839
2003-06-13,-0.013814028199179
2003-06-16,0.0268206167656002
2003-06-17,0.0062744545102049
2003-06-18,0.0053946123935964
2003-06-19,-0.014947214382774
2003-06-20,-0.00212224108658752
2003-06-23,-0.015454416560329
2003-06-24,0.00795650921658999
2003-06-25,-0.00507197199699974
2003-06-26,0.0124573685155267
2003-06-27,-0.00414864194028778
2003-06-30,0.000178030977389904
2003-07-01,-0.0218939124243502
2003-07-02,0.0276979071883531
2003-07-03,0.000354157812721228
2003-07-04,-0.000566451886992736
2003-07-07,0.0262132483173928
2003-07-08,0.00365895754228513
2003-07-09,-0.00653459898197819
2003-07-10,-0.0145745343765147
2003-07-11,0.0159494115580538
2003-07-14,0.0197102251115183
2003-07-15,-0.00271287598765645
2003-07-16,0.00142813424461905
2003-07-17,-0.0154154358086312
2003-07-18,0.0103458978515019
2003-07-21,-0.021026043622214
2003-07-22,0.00822844391757614
2003-07-23,-0.00421897153923307
2003-07-24,0.0203854835909012
2003-07-25,-0.00452658089987062
2003-07-28,0.0160005470272488
2003-07-29,0.00211999865396909
2003-07-30,0.000671591672263226
2003-07-31,0.0164429530201342
2003-08-01,-0.0119511389897656
2003-08-04,-0.00912189254210091
2003-08-05,0.00809307030854823
2003-08-06,-0.0162568991470146
2003-08-07,-0.0112550579754497
2003-08-08,0.00154756173051807
2003-08-11,0.00168251897125986
2003-08-12,0.0121006444535855
2003-08-13,0.00609652836579174
2003-08-14,0.0141053694664198
2003-08-15,-0.00179259062541502
2003-08-18,0.0166943797805123
2003-08-19,-0.000523354703650481
2003-08-20,-0.00101453069773531
2003-08-21,0.0177559377559378
2003-08-22,-0.0031222840956643
2003-08-25,-0.0125605424604455
2003-08-26,-0.0115431150060496
2003-08-27,0.00747651184332423
2003-08-28,0.00351349576410321
2003-08-29,-0.000948921828474266
2003-09-01,0.0225337350976025
2003-09-02,-0.000416399743753989
2003-09-03,0.0211491011632006
2003-09-04,0.00464430288386093
2003-09-05,-0.0141496173668592
2003-09-08,0.00874469298523538
2003-09-09,-0.0126892392738238
2003-09-10,-0.0155882165807723
2003-09-11,0.00849922440537744
2003-09-12,-0.0144518857948537
2003-09-15,0.00302380023410069
2003-09-16,0.0120587377224544
2003-09-17,-0.000288267512251289
2003-09-18,0.0125913110342176
2003-09-19,-0.00746717291567794
2003-09-22,-0.0324205425738787
2003-09-23,-0.0121573537163943
2003-09-24,-0.0273821832371677
2003-09-25,0.00469789452026612
2003-09-26,-0.00160415031229744
2003-09-29,0.0007178996307946
2003-09-30,-0.0184811942745876
2003-10-01,0.0202213559793958
2003-10-02,-0.0136799372292157
2003-10-03,0.0391878804648588
2003-10-06,-0.0034281910467631
2003-10-07,-0.0133591610446864
2003-10-08,0.0111028366393608
2003-10-09,0.0239705390023436
2003-10-10,-0.00245210226901197
2003-10-13,0.0186490118317984
2003-10-14,-0.000579150579150601
2003-10-15,0.0096902968257034
2003-10-16,0.00200873640914452
2003-10-17,-0.0150194106790555
2003-10-20,0.0104671447955028
2003-10-21,0.00562695824541226
2003-10-22,-0.0224454759331087
2003-10-23,0.000162612202419522
2003-10-24,-0.0109582804929599
2003-10-27,0.0170962651236191
2003-10-28,0.0175523661753297
2003-10-29,0.00756059595285745
2003-10-30,0.00674717028722763
2003-10-31,0.00507343960414645
2003-11-03,0.0233695821518711
2003-11-04,-0.00103522820692395
2003-11-05,-0.00688835380535826
2003-11-06,0.00346806616947487
2003-11-07,0.0122033276241742
2003-11-10,-0.00891373319232509
2003-11-11,-0.00463414634146336
2003-11-12,0.00459446214163195
2003-11-13,0.00432953228855406
2003-11-14,0.00768063145112334
2003-11-17,-0.0299761998011629
2003-11-18,-0.00195664326976829
2003-11-19,-0.00426326435350865
2003-11-20,-0.00390649415588474
2003-11-21,0.0010981081165876
2003-11-24,0.0242572395637458
2003-11-25,0.000520164004650927
2003-11-26,-0.00535184562219028
2003-11-27,0.00796335014143394
2003-11-28,0.000213525302748355
2003-12-01,0.01805428484294
2003-12-02,-0.00230663231681739
2003-12-03,0.0161537306710704
2003-12-04,-0.000531867742221454
2003-12-05,-0.00810051736881008
2003-12-08,-0.00864355756907388
2003-12-09,0.00898950723069063
2003-12-10,-0.00589988081048873
2003-12-11,0.00875247287332898
2003-12-12,0.00101028109585777
2003-12-15,0.00362146758489678
2003-12-16,-0.00295770482105886
2003-12-17,-0.00427172945713437
2003-12-18,0.00536256926651956
2003-12-19,0.00554139749896285
2003-12-22,-0.00483305336987589
2003-12-23,0.00642601202286125
2003-12-29,0.0118283999293826
2003-12-30,0.00293707107130392
2004-01-02,0.0138594914320509
2004-01-05,0.00454714445048181
2004-01-06,-0.000512440926948718
2004-01-07,-0.00675059815426685
2004-01-08,0.00954948237790726
2004-01-09,-0.00616407226451544
2004-01-12,-0.0044016348929603
2004-01-13,0.000746418626015534
2004-01-14,0.0135115752029606
2004-01-15,0.00300028304557034
2004-01-16,0.0108364375211648
2004-01-19,0.0072585147962033
2004-01-20,-0.00715077605321503
2004-01-21,0.00672770922896535
2004-01-22,0.00146965033413756
2004-01-23,0.0022427732860782
2004-01-26,-0.00497278780009396
2004-01-27,0.00169364466779564
2004-01-28,0.00382504573424262
2004-01-29,-0.0122321625800751
2004-01-30,-0.00768736197690996
2004-02-02,0.00335230153811482
2004-02-03,-0.00339725412022359
2004-02-04,-0.00695853053865216
2004-02-05,-0.00297880790944427
2004-02-06,0.00736967903482806
2004-02-09,0.0125695562522951
2004-02-10,0.00301272037491627
2004-02-11,0.00303148292357319
2004-02-12,0.000388187993900023
2004-02-13,-0.0133041381413011
2004-02-16,0.00362369729486773
2004-02-17,0.0062416032243619
2004-02-18,-0.000445050207226414
2004-02-19,0.0100180882148322
2004-02-20,-0.0146301143408183
2004-02-23,-0.000223688625433352
2004-02-24,-0.0179550285266809
2004-02-25,0.000313265364242221
2004-02-26,0.00270462633451954
2004-02-27,0.00343554798410005
2004-03-01,0.00885656885770067
2004-03-02,0.0106860380321984
2004-03-03,-0.00657693908699876
2004-03-04,0.0137158500474886
2004-03-05,-0.000881809914850211
2004-03-08,0.00493697768706738
2004-03-09,-0.0139971456800967
2004-03-10,-0.0104381228079942
2004-03-11,-0.0334167815251329
2004-03-12,0.00314291534499311
2004-03-15,-0.0253546459342634
2004-03-16,0.00187516742566299
2004-03-17,0.0188057040998217
2004-03-18,-0.0163007027673287
2004-03-19,-0.00222327621983755
2004-03-22,-0.0234409816096735
2004-03-23,0.000486766048068223
2004-03-24,-0.000243264611080827
2004-03-25,0.0223553744145022
2004-03-26,0.0030345402076577
2004-03-29,0.0147115527213408
2004-03-30,-0.00192920405717467
2004-03-31,-0.00322155513252296
2004-04-01,0.0167180843249596
2004-04-02,0.0193330250838053
2004-04-05,0.0094406486547784
2004-04-06,-0.00603830815031168
2004-04-07,-0.00406883105874374
2004-04-08,0.00292223451641267
2004-04-13,0.0130127298444131
2004-04-14,-0.0135437028762916
2004-04-15,-0.00186836518046716
2004-04-16,0.00686349584503252
2004-04-19,-0.00138024281006171
2004-04-20,0.0088006318402347
2004-04-21,-0.00757745218655626
2004-04-22,0.00746626095286388
2004-04-23,0.0109346160299794
2004-04-26,0.00445378848654185
2004-04-27,0.0014871936105755
2004-04-28,-0.0157848421515785
2004-04-29,-0.0136071528359877
2004-04-30,-0.00453219273149581
2004-05-03,0.00552030276299689
2004-05-04,-0.00331097716274731
2004-05-05,0.00670073821692224
2004-05-06,-0.0264271209386282
2004-05-07,-0.0035053159129754
2004-05-10,-0.0289551718123148
