"Data","SBF250 Index"
2001-08-31,-0.00290561193500619
2001-09-03,-0.0132368339600524
2001-09-04,0.00771828429180642
2001-09-05,-0.0198052259835558
2001-09-06,-0.0207053815749468
2001-09-07,-0.0141920305228697
2001-09-10,-0.00836695629656323
2001-09-11,-0.0717774264581334
2001-09-12,0.00632993202451379
2001-09-13,-0.000819792898402376
2001-09-14,-0.0485322363545621
2001-09-17,0.0201750063580875
2001-09-18,-0.00982374135748361
2001-09-19,-0.0184144168243492
2001-09-20,-0.0392630709917361
2001-09-21,-0.0258462821983523
2001-09-24,0.0538091628876927
2001-09-25,0.0141855787399176
2001-09-26,0.0193600602597901
2001-09-27,0.00575824037607406
2001-09-28,0.0151006514696169
2001-10-01,-0.0153534015792289
2001-10-02,0.00602520341415155
2001-10-03,-0.00604741546832489
2001-10-04,0.0401377940440441
2001-10-05,-0.00549605464476779
2001-10-08,0.00162164001103789
2001-10-09,0.00256249622607329
2001-10-10,0.0316011368127834
2001-10-11,0.00614486407589861
2001-10-12,0.00235009102976057
2001-10-15,-0.0253634462446904
2001-10-16,0.0202025451791575
2001-10-17,0.0224697431717453
2001-10-18,-0.0164276893401521
2001-10-19,-0.0136482217872223
2001-10-22,0.0161738218128326
2001-10-23,0.0245622901700299
2001-10-24,0.00772336812137529
2001-10-25,-0.0208701915344434
2001-10-26,0.0227327103204221
2001-10-29,-0.0188755006057899
2001-10-30,-0.0288579593376441
2001-10-31,0.0186156958165987
2001-11-01,0.00501136821504644
2001-11-02,0.000529780463271544
2001-11-05,0.0240171157279371
2001-11-06,-0.00434977045789625
2001-11-07,0.00743568779234817
2001-11-08,0.0174854404101763
2001-11-09,-0.011741910747785
2001-11-12,-0.0269635520946635
2001-11-13,0.039675758805562
2001-11-14,0.00549226665570967
2001-11-15,0.00389918644922027
2001-11-16,0.00197085442136255
2001-11-19,0.0167074619892544
2001-11-20,-0.0151042915368016
2001-11-21,-0.00723858595694049
2001-11-22,0.00876257939278356
2001-11-23,-0.00511802517150106
2001-11-26,-0.000777082513268078
2001-11-27,-0.0135025453112956
2001-11-28,-0.00980078282332765
2001-11-29,0.000684883882630997
2001-11-30,0.00576715293725265
2001-12-03,-0.00334027641046353
2001-12-04,0.0138148546078396
2001-12-05,0.031796551299758
2001-12-06,0.00151084928947009
2001-12-07,-0.00635849050361752
2001-12-10,-0.0161344560197902
2001-12-11,-0.000612510786619651
2001-12-12,-0.00869214828459577
2001-12-13,-0.0217859863299597
2001-12-14,-0.01379640266919
2001-12-17,0.028821504949934
2001-12-18,-0.00205803804961318
2001-12-19,-0.0023036865882677
2001-12-20,-0.00786029823506225
2001-12-21,0.0133401619354209
2001-12-24,4.81336189260952e-05
2001-12-27,0.0169834737735973
2001-12-28,0.00785636774832572
2002-01-02,-0.0074731245912086
2002-01-03,0.0210505327687415
2002-01-04,0.0023135276828977
2002-01-07,-0.0108441890798619
2002-01-08,-0.00972121608674327
2002-01-09,0.00540050364247452
2002-01-10,-0.0137673894602016
2002-01-11,0.00765294847603999
2002-01-14,-0.0188841578212197
2002-01-15,0.0117267159349219
2002-01-16,-0.0172094398689321
2002-01-17,0.00867411875380441
2002-01-18,-0.00519126057796487
2002-01-21,-0.005480301933616
2002-01-22,0.0050876828169404
2002-01-23,0.000155168133292969
2002-01-24,0.0112979352049453
2002-01-25,-0.0041557290423755
2002-01-28,0.0109889733697122
2002-01-29,-0.0115467575959718
2002-01-30,-0.0141481478943925
2002-01-31,0.011863187632262
2002-02-01,-0.000621576606741168
2002-02-04,-0.0114083858508525
2002-02-05,-0.0187212802491537
2002-02-06,-0.00678691358374536
2002-02-07,0.00393021198892978
2002-02-08,0.00101955991957196
2002-02-11,0.0112889087624786
2002-02-12,-0.00359346158435152
2002-02-13,0.00535680324577902
2002-02-14,0.013686729092444
2002-02-15,-0.0102845531264902
2002-02-18,-0.00558329550612809
2002-02-19,-0.0188348648658138
2002-02-20,-0.00419787636842539
2002-02-21,0.0104401014900056
2002-02-22,-0.00915140543251328
2002-02-25,0.0136869763735434
2002-02-26,0.00924578344824172
2002-02-27,0.0171327321848356
2002-02-28,0.00736133676908382
2002-03-01,0.00549949148537633
2002-03-04,0.0258281596414572
2002-03-05,-0.00520554948757882
2002-03-06,0.00235942719648661
2002-03-07,0.00804378803819463
2002-03-08,0.00238463266088022
2002-03-11,-0.00680079342589965
2002-03-12,-0.00819095644096475
2002-03-13,-0.00386338017333371
2002-03-14,0.00467082597395615
2002-03-15,0.00814179286557022
2002-03-18,0.00928943451147586
2002-03-19,0.00316652158917334
2002-03-20,-0.00719386769439317
2002-03-21,-0.00428097439990502
2002-03-22,0.00382240712279399
2002-03-25,-0.00278494545598534
2002-03-26,0.0072630652451575
2002-03-27,-0.000262804319189046
2002-03-28,0.012686927634238
2002-04-02,-0.0107239040851423
2002-04-03,-0.000196795513062272
2002-04-04,-0.0176789961453292
2002-04-05,-0.00331957413270283
2002-04-08,-0.0165224733784119
2002-04-09,0.00706958171925413
2002-04-10,0.0117664571393773
2002-04-11,-0.0154314795495279
2002-04-12,0.00551538636572046
2002-04-15,0.00665714198863119
2002-04-16,0.0188495658359168
2002-04-17,-0.000214053783482981
2002-04-18,-0.000329384018946169
2002-04-19,0.00250414336879783
2002-04-22,-0.00857170089759656
2002-04-23,-0.000474060911854452
2002-04-24,-0.00708443613062431
2002-04-25,-0.0135985569696362
2002-04-26,-0.000321707828336641
2002-04-29,-0.00524383138439859
2002-04-30,0.00602405535728882
2002-05-02,-0.00881780485740888
2002-05-03,-0.0131104432757325
2002-05-06,0.00346389555022656
2002-05-07,-0.0147422943493044
2002-05-08,0.0225755756771798
2002-05-09,-0.0022248311695424
2002-05-10,-0.0107167237836485
2002-05-13,0.00737214052145939
2002-05-14,0.0153592487668196
2002-05-15,0.00488522600526827
2002-05-16,-0.00108969947235605
2002-05-17,-0.00382317478866142
2002-05-20,-0.0073468336062545
2002-05-21,-0.000751391782506326
2002-05-22,-0.0148067129234028
2002-05-23,0.00177284049986458
2002-05-24,-0.00144762406103565
2002-05-27,0.00394685274909743
2002-05-28,-0.00428370568178288
2002-05-29,-0.00176248746656302
2002-05-30,-0.0148164367564412
2002-05-31,0.00431457217647765
2002-06-03,-0.00982151952536349
2002-06-04,-0.0342373663018606
2002-06-05,0.00239132511001556
2002-06-06,0.00454403869761991
2002-06-07,-0.0168317373461012
2002-06-10,0.00128009617418206
2002-06-11,0.0163679888533144
2002-06-12,-0.0228130366459696
2002-06-13,-0.0127044654050503
2002-06-14,-0.027546095967288
2002-06-17,0.0368176836803694
2002-06-18,0.000187409106583307
2002-06-19,-0.0148699999250503
2002-06-20,-0.025144743949665
2002-06-21,-0.00605225779262326
2002-06-24,-0.0318981457853225
2002-06-25,0.0223121593563457
2002-06-26,-0.0183820320991377
2002-06-27,0.0108785258223552
2002-06-28,0.0355823659215198
2002-07-01,0.00109244054305487
2002-07-02,-0.0375073264028133
2002-07-03,-0.0284404809121467
2002-07-04,0.0163044822893901
2002-07-05,0.039896293170605
2002-07-08,-0.000577455061900849
2002-07-09,-0.00861217494505149
2002-07-10,-0.034621942719429
2002-07-11,-0.035031470399876
2002-07-12,0.000887712786868576
2002-07-15,-0.0454823818594181
2002-07-16,-0.00392470929718053
2002-07-17,0.0323387394110617
2002-07-18,0.018223126804563
2002-07-19,-0.0450784340241388
2002-07-22,-0.0442369393490142
2002-07-23,-0.0214845649144091
2002-07-24,-0.0215729975535777
2002-07-25,0.0348744982347537
2002-07-26,0.00497707740406863
2002-07-29,0.0592756898524036
2002-07-30,-0.0021466858068509
2002-07-31,0.0096654700313238
2002-08-01,-0.0418647413301033
2002-08-02,-0.000804936946605841
2002-08-05,-0.0310491725682243
2002-08-06,0.0392166993903068
2002-08-07,-0.00381480996008916
2002-08-08,0.0277768955394536
2002-08-09,0.0150184751082681
2002-08-12,-0.0204155304167047
2002-08-13,0.00690408428754742
2002-08-14,-0.0366031113306054
2002-08-15,0.033627330272836
2002-08-16,-0.00025240224947977
2002-08-19,0.0292417605293813
2002-08-20,-0.010336740182894
2002-08-21,0.0129623912372322
2002-08-22,0.0279797728306875
2002-08-23,-0.015158348366406
2002-08-26,-0.013101992011601
2002-08-27,0.0232736990444766
2002-08-28,-0.034777825829558
2002-08-29,-0.0107488059298957
2002-08-30,-0.00321438779324141
2002-09-02,-0.0228159023133526
2002-09-03,-0.0386344757846076
2002-09-04,0.00872019309334418
2002-09-05,-0.00985517501431494
2002-09-06,0.0279932673230086
2002-09-09,-0.0124172185430464
2002-09-10,0.0263322419454183
2002-09-11,0.0252415181008849
2002-09-12,-0.0376606972312324
2002-09-13,-0.0228120883945559
2002-09-16,-0.00677686878709026
2002-09-17,-0.00653567053058142
2002-09-18,-0.0332395782443924
2002-09-19,-0.0242119465227523
2002-09-20,-0.0108803861430942
2002-09-23,-0.0319378221485721
2002-09-24,-0.0196541747399485
2002-09-25,0.0108891269416175
2002-09-26,0.0543890045725973
2002-09-27,-0.00296485391812988
2002-09-30,-0.0514848191605177
2002-10-01,0.0120142619544828
2002-10-02,0.0314879183424869
2002-10-03,-0.0218985904882133
2002-10-04,-0.0276295999458753
2002-10-07,-0.0137015628345109
2002-10-08,-0.0126546559583243
2002-10-09,-0.0137456855804955
2002-10-10,0.0319983059064794
2002-10-11,0.0482858053124105
2002-10-14,-0.00585686984561965
2002-10-15,0.0618050302081929
2002-10-16,-0.00419183884599979
2002-10-17,0.0366357448435041
2002-10-18,-0.00344617304610496
2002-10-21,-0.000128077415682359
2002-10-22,-0.00892861378763928
2002-10-23,-0.0369983867956593
2002-10-24,0.0240142763406439
2002-10-25,-0.00561156876356189
2002-10-28,0.019990529517152
2002-10-29,-0.0419925146691426
2002-10-30,0.0339215059350145
2002-10-31,0.0196658259163696
2002-11-01,-0.0094631991963153
2002-11-04,0.0323253488716985
2002-11-05,0.00506052236454301
2002-11-06,-0.00886665437108079
2002-11-07,-0.0273217434184511
2002-11-08,-0.0160079202617131
2002-11-11,-0.00336351750049824
2002-11-12,0.00416981638176994
2002-11-13,-0.0081738708110733
2002-11-14,0.0319072359304073
2002-11-15,0.00399557734194458
2002-11-18,0.0130733782346685
2002-11-19,-0.00952220993650298
2002-11-20,-0.00600094206311813
2002-11-21,0.0403552168927051
2002-11-22,0.00532472146559658
2002-11-25,-0.00179873227886252
2002-11-26,-0.0200577357771181
2002-11-27,0.0268834387086315
2002-11-28,0.00731622605424483
2002-11-29,4.03007330256203e-05
2002-12-02,-0.00576725025746658
2002-12-03,-0.022121940894065
2002-12-04,-0.00747478469119883
2002-12-05,-0.0111411694283713
2002-12-06,-0.0143308963614351
2002-12-09,-0.000461790413802201
2002-12-10,0.00674430235050361
2002-12-11,0.0125892388265184
2002-12-12,-0.014254877775286
2002-12-13,-0.017138984079135
2002-12-16,0.0253755455356496
2002-12-17,-0.0101351192463799
2002-12-18,-0.0190856741039186
2002-12-19,-0.00668910900680555
2002-12-20,0.00742658747574047
2002-12-23,-0.000619563691631411
2002-12-24,-0.0011284987092493
2002-12-27,-0.0190315948718944
2002-12-30,0.0036972779532502
2002-12-31,0.0111642429047717
2003-01-02,0.0379883697145028
2003-01-03,0.000164222103356657
2003-01-06,0.00616435464273477
2003-01-07,-0.0132462991024594
2003-01-08,-0.0196896528913124
2003-01-09,0.0137949649823827
2003-01-10,0.00346599850710076
2003-01-13,0.00321238711633778
2003-01-14,0.0026070200627196
2003-01-15,-0.0112865541151643
2003-01-16,0.00202961523068996
2003-01-17,-0.0249526906874352
2003-01-20,-0.00997220461305887
2003-01-21,-0.00807289742642537
2003-01-22,-0.0196587647602117
2003-01-23,-0.00295299021916958
2003-01-24,-0.00563390298916916
2003-01-27,-0.0329578256315937
2003-01-28,0.000929819741763694
2003-01-29,0.009527076955558
2003-01-30,0.0239615193579588
2003-01-31,0.00621400269596834
2003-02-03,0.00699261664932889
2003-02-04,-0.0279274149251927
2003-02-05,0.00568685491521559
2003-02-06,-0.0150877844101485
2003-02-07,-0.0124822709882714
2003-02-10,-0.0102233340046426
2003-02-11,0.0215574248890269
2003-02-12,-0.0227169087392482
2003-02-13,-0.00467688215007859
2003-02-14,0.0213496284561126
2003-02-17,0.0173842850284109
2003-02-18,0.0161226754617962
2003-02-19,-0.0227464109460405
2003-02-20,-0.0165077342468901
2003-02-21,0.00519846010885435
2003-02-24,-0.0131111862401217
2003-02-25,-0.0338611084347668
2003-02-26,-0.0089808084389682
2003-02-27,0.0178057302585604
2003-02-28,0.0145226848291772
2003-03-03,0.00188950970200971
2003-03-04,-0.0282783851112924
2003-03-05,-0.00830274719163612
2003-03-06,-0.0066955648892204
2003-03-07,-0.0210293959905833
2003-03-10,-0.0212850618195238
2003-03-11,-0.00787782013587332
2003-03-12,-0.0319159045017223
2003-03-13,0.0535133676061004
2003-03-14,0.0646541935258459
2003-03-17,0.0294040430559202
2003-03-18,-0.00826213550964888
2003-03-19,0.0154457737084322
2003-03-20,-0.014150346108391
2003-03-21,0.0312757554026138
2003-03-24,-0.0497929402484717
2003-03-25,0.0201143618619028
2003-03-26,-0.00108145150064779
2003-03-27,-0.0207949234661064
2003-03-28,0.00180620019266133
2003-03-31,-0.0372062021263808
2003-04-01,0.00655415834392589
2003-04-02,0.0353931412399438
2003-04-03,0.0143800671904692
2003-04-04,0.0149437997187302
2003-04-07,0.0336943759850224
2003-04-08,-0.012877776242882
2003-04-09,-0.00161193349089848
2003-04-10,-0.0236106424399741
2003-04-11,0.0103627769477395
2003-04-14,0.0101722922126445
2003-04-15,0.0166025036596357
2003-04-16,-0.00582640689535021
2003-04-17,0.000237102402465884
2003-04-22,0.00500888923243412
2003-04-23,0.0171771088105749
2003-04-24,-0.016599706619215
2003-04-25,-0.0110362715548174
2003-04-28,0.0261751610679466
2003-04-29,-0.00108091180466806
2003-04-30,0.004682277629736
2003-05-02,0.00208361643339215
2003-05-05,0.0107831467502398
2003-05-06,0.0189611138163713
2003-05-07,-0.00701711610669521
2003-05-08,-0.0247064543217879
2003-05-09,0.00742195367573012
2003-05-12,-0.00168437678059124
2003-05-13,0.00135177758752762
2003-05-14,0.00174993875214367
2003-05-15,0.00952300144242535
2003-05-16,0.000212592391169919
2003-05-19,-0.0379372046582439
2003-05-20,0.00235314669146556
2003-05-21,-0.000594594317523659
2003-05-22,0.00784203102961916
2003-05-23,-0.000814232789154373
2003-05-26,-0.00348368170150356
2003-05-27,0.00271389144434231
2003-05-28,0.0179518938177592
2003-05-29,0.00683981513471825
2003-05-30,0.00723596198509041
2003-06-02,0.015967689375611
2003-06-03,-0.00443217604292207
2003-06-04,0.00800074198461352
2003-06-05,-0.00690573621637316
2003-06-06,0.0186815169528305
2003-06-09,-0.0100430828147439
2003-06-10,0.00642160133847845
2003-06-11,0.0106760197953201
2003-06-12,0.00840020537004643
2003-06-13,-0.011682121827842
2003-06-16,0.0175204277789173
2003-06-17,0.00825543564885574
2003-06-18,0.00173892828083217
2003-06-19,-0.0133117350277791
2003-06-20,0.00562138667143361
2003-06-23,-0.0191321757353492
2003-06-24,-0.00614728689564412
2003-06-25,0.00281194067093102
2003-06-26,-0.00147380408932781
2003-06-27,0.00282257098358686
2003-06-30,-0.00657064760302776
2003-07-01,-0.0202415712231046
2003-07-02,0.0197072873758475
2003-07-03,0.00414068706516785
2003-07-04,-0.00496271966627526
2003-07-07,0.0318957208943717
2003-07-08,0.00025684251817753
2003-07-09,-0.0091552517810957
2003-07-10,-0.0119821139973519
2003-07-11,0.0110496447136249
2003-07-14,0.0149381860032922
2003-07-15,-0.00216104176155095
2003-07-16,-0.00675332659553163
2003-07-17,-0.00621779151172997
2003-07-18,0.000405788621875842
2003-07-21,-0.0123290837141954
2003-07-22,0.00189584775912695
2003-07-23,9.5327975901001e-06
2003-07-24,0.0183933576099598
2003-07-25,-0.0118597979060484
2003-07-28,0.0159428595787409
2003-07-29,-0.00591622182335234
2003-07-30,0.007625711686192
2003-07-31,0.0108539832070449
2003-08-01,-0.00985800058936216
2003-08-04,-0.00714275749501247
2003-08-05,0.0126084859044432
2003-08-06,-0.0170352314303026
2003-08-07,-0.000329386963804993
2003-08-08,0.00957890475697349
2003-08-11,0.00577673546840973
2003-08-12,0.00584554051548309
2003-08-13,0.000691304768620294
2003-08-14,0.013986947971501
2003-08-15,0.00467370371716142
2003-08-18,0.00604890663074097
2003-08-19,0.00409823173882755
2003-08-20,-0.00740667809368652
2003-08-21,0.00849895397489536
2003-08-22,0.0073051766609889
2003-08-25,-0.0108028458441888
2003-08-26,-0.0087222997438049
2003-08-27,0.00642276165172249
2003-08-28,0.0113018996905807
2003-08-29,-0.00180108064838911
2003-09-01,0.0134723336006416
2003-09-02,0.00199134884211626
2003-09-03,0.0169301166550407
2003-09-04,-0.00251514262541197
2003-09-05,-0.00470994278003414
2003-09-08,0.00497123290052322
2003-09-09,-0.00955601293737132
2003-09-10,-0.0136952212976626
2003-09-11,0.00507256961504244
2003-09-12,-0.00550938709720048
2003-09-15,0.00524320685868147
2003-09-16,0.0120969162995595
2003-09-17,0.0031208377947821
2003-09-18,0.00508107592108062
2003-09-19,-0.0108533289586159
2003-09-22,-0.0237124650837989
2003-09-23,-0.00426935852329359
2003-09-24,-8.97940125351625e-06
2003-09-25,-0.00963498406141967
2003-09-26,-0.00499582925325499
2003-09-29,-0.00737190293509276
2003-09-30,-0.0149542834061616
2003-10-01,0.0140722999356962
2003-10-02,0.00169556946320734
2003-10-03,0.0297988485974449
2003-10-06,-0.00220944269480738
2003-10-07,-0.00720105359494616
2003-10-08,-0.000301283377251789
2003-10-09,0.0202460472752625
2003-10-10,-0.00483651946952587
2003-10-13,0.0133971885397329
2003-10-14,-0.00351486165696872
2003-10-15,0.00905505420309834
2003-10-16,-0.00475211192897497
2003-10-17,-0.000899916997946767
2003-10-20,0.00139044354274514
2003-10-21,0.00170725956458345
2003-10-22,-0.0157488895572614
2003-10-23,-0.0102214348981399
2003-10-24,0.00191505736223209
2003-10-27,0.0102357984994641
2003-10-28,0.0124219758456669
2003-10-29,0.00450175092349224
2003-10-30,0.00528573850373603
2003-10-31,-0.00256843762026041
2003-11-03,0.0181727538744988
2003-11-04,-0.00313368842791883
2003-11-05,-0.00780332378027685
2003-11-06,0.00422721950547565
2003-11-07,0.0109307888171601
2003-11-10,-0.00686494004308081
2003-11-11,-0.0051746884299602
2003-11-12,0.00168665908456893
2003-11-13,0.000724085039289135
2003-11-14,0.00804480084943505
2003-11-17,-0.0227525632204413
2003-11-18,-0.00162545797495742
2003-11-19,-0.00368717758962203
2003-11-20,-0.00188755090270361
2003-11-21,0.0107820133429055
2003-11-24,0.0128411123478231
2003-11-25,0.0026040775835529
2003-11-26,-0.000861506442106333
2003-11-27,0.00376060203781089
2003-11-28,-0.00148414642444027
2003-12-01,0.0174827408508408
2003-12-02,-0.00403921174678123
2003-12-03,0.00628722004849903
2003-12-04,-0.00137404516390394
2003-12-05,-0.010639454644306
2003-12-08,-0.006340725209878
2003-12-09,0.00442428934852343
2003-12-10,-0.00606507246745113
2003-12-11,0.00719721826874742
2003-12-12,0.000973079542906346
2003-12-15,0.00529178800725295
2003-12-16,-0.00348125880300185
2003-12-17,-0.00172139551171432
2003-12-18,0.00585776534282283
2003-12-19,-0.000420176894472573
2003-12-22,-0.00200508627755942
2003-12-23,0.00122568634223197
2003-12-24,0.00231375337071798
2003-12-29,0.00243852278402912
2003-12-30,0.00278847764193596
2003-12-31,0.00686830392558027
2004-01-02,0.0110470203316594
2004-01-05,0.00337551012037816
2004-01-06,-0.0023177102494298
2004-01-07,-0.00581388202613176
2004-01-08,0.00916951024512471
2004-01-09,-0.00452880425683104
2004-01-12,-0.00703127563913224
2004-01-13,0.00390408751766127
2004-01-14,0.0103498368306043
2004-01-15,0.00363319403374149
2004-01-16,0.0109940504695503
2004-01-19,0.00489733657146291
2004-01-20,-0.00662711965965594
2004-01-21,0.00419421254966295
2004-01-22,0.00440495116510958
2004-01-23,0.000637910206164568
2004-01-26,-0.00408799142557734
2004-01-27,0.00664124855472825
2004-01-28,0.00137910203367863
2004-01-29,-0.00952929036354968
2004-01-30,-0.00493270128506684
2004-02-02,0.00607664057214639
2004-02-03,-0.00711664004931205
2004-02-04,-0.00934455109469936
2004-02-05,0.0017172551588869
2004-02-06,0.00394454081238855
2004-02-09,0.0112165869528271
2004-02-10,0.00247693132617867
2004-02-11,0.0025067358547052
2004-02-12,0.00285483350786159
2004-02-13,-0.00658276094810812
2004-02-16,0.00676226559877227
2004-02-17,0.00637544461382112
2004-02-18,0.00149106544120555
2004-02-19,0.0113435845727249
2004-02-20,-0.00650003115653043
2004-02-23,0.000478245700688852
2004-02-24,-0.0106143303254827
2004-02-25,0.00354834621720949
2004-02-26,0.00308987877257227
2004-02-27,0.00407960942755658
2004-03-01,0.00615136270315162
2004-03-02,0.00899150304908922
2004-03-03,-0.00541861084416861
2004-03-04,0.00430728396642643
2004-03-05,-0.00295193827203437
2004-03-08,0.00538269863475554
2004-03-09,-0.0102028230251545
2004-03-10,0.00204835839262288
2004-03-11,-0.0277206713897643
2004-03-12,0.00305375243820543
2004-03-15,-0.0241763233817365
2004-03-16,0.00288303298336741
2004-03-17,0.0191541083200658
2004-03-18,-0.0151943138187149
2004-03-19,0.00415436045568132
2004-03-22,-0.0198414622321341
2004-03-23,0.000589445220753351
2004-03-24,-0.00450680552351451
2004-03-25,0.0151375956962549
2004-03-26,0.00528723074665329
2004-03-29,0.0111189959652074
2004-03-30,-0.00330463169799508
2004-03-31,0.00331961226928695
2004-04-01,0.0114538716973868
2004-04-02,0.0160465337583862
2004-04-05,0.0101267897491131
2004-04-06,-0.00996345317292906
2004-04-07,-0.00154916551877544
2004-04-08,0.000879352796341892
2004-04-13,0.00764560026552661
2004-04-14,-0.011416259450578
2004-04-15,-0.00277922597184716
2004-04-16,0.00523589021926279
2004-04-19,-0.0011183670277246
2004-04-20,0.0072540361096756
2004-04-21,-0.00806849671780074
2004-04-22,0.00835746274797134
2004-04-23,0.00760819726913121
2004-04-26,-0.00392191645585244
2004-04-27,8.90454712634849e-05
2004-04-28,-0.0131543291601824
2004-04-29,-0.00937941314922323
2004-04-30,-0.00592011214553569
2004-05-03,0.00685166152792045
2004-05-04,-0.000917888539845132
