"Data","SAX Index"
2001-09-04,-0.00483397334538059
2001-09-05,-0.0251952061013256
2001-09-06,-0.0119685186047594
2001-09-07,-0.0182409502262444
2001-09-10,-0.00350472898362855
2001-09-11,-0.07751975332434
2001-09-12,0.0446545150676347
2001-09-13,0.0105989401059893
2001-09-14,-0.0277035717819333
2001-09-17,0.0120077337946475
2001-09-18,-0.0177476118652589
2001-09-19,-0.0155090341403491
2001-09-20,-0.0340022876156805
2001-09-21,-0.0115177610333693
2001-09-24,0.0475334857889578
2001-09-25,0.0111232392535995
2001-09-26,-0.0161414691821314
2001-09-27,0.00454569204242648
2001-09-28,0.0252262561115158
2001-10-01,-0.0109076150372889
2001-10-02,0.00230816577759535
2001-10-03,0.0175528376234584
2001-10-04,0.0224803862401931
2001-10-05,0.000786975554571819
2001-10-08,0.00162186071656761
2001-10-09,-0.014180569185476
2001-10-10,0.0291672888357972
2001-10-11,0.0338540407215747
2001-10-12,-0.0176357767694251
2001-10-15,-0.00728571428571429
2001-10-16,0.00801074495131188
2001-10-17,0.0376415722851434
2001-10-18,-0.0235725750974548
2001-10-19,-0.0195387722511859
2001-10-22,0.00201197604790413
2001-10-23,0.0293063058756037
2001-10-24,0.0035764050162563
2001-10-25,-0.0201786458092284
2001-10-26,0.0286240612158141
2001-10-29,-0.0196537631446021
2001-10-30,-0.0248723593610942
2001-10-31,0.00975117686617351
2001-11-01,0.00114171542742962
2001-11-02,0.00408648134948925
2001-11-05,0.0264067010553215
2001-11-06,0.00857577573885386
2001-11-07,0.00480000000000005
2001-11-08,0.0203821656050955
2001-11-09,-0.0133761369716426
2001-11-12,-0.0155911062906724
2001-11-13,0.0372767754671073
2001-11-14,0.00796636423987613
2001-11-15,0.0122063666300768
2001-11-16,0.0153992972715048
2001-11-19,0.00811688311688302
2001-11-20,-0.0210187304008813
2001-11-21,0.000129858886676483
2001-11-22,0.0227656351439082
2001-11-23,0.000973297786805424
2001-11-26,0.00908937177644376
2001-11-27,-0.00728979010431945
2001-11-28,-0.0107195610888373
2001-11-29,-0.00251695746768484
2001-11-30,0.00932341117098626
2001-12-03,-0.00516949152542372
2001-12-04,0.0172927847346452
2001-12-05,0.0374727851281192
2001-12-06,-0.00403567537027322
2001-12-07,-0.00607804206005106
2001-12-10,-0.0150434179950263
2001-12-11,0.00351821192052978
2001-12-12,-0.0131573520313467
2001-12-13,-0.018724400234055
2001-12-14,-0.0106908595280688
2001-12-17,0.0124424161536143
2001-12-18,0.00395475420989967
2001-12-19,-0.0160955567791944
2001-12-20,-0.0142063799560893
2001-12-21,0.0178173719376391
2001-12-27,0.0163041146436693
2001-12-28,0.00924557774306581
2002-01-02,-0.0150589810089517
2002-01-03,0.0372887114584218
2002-01-04,0.00315263675073691
2002-01-07,-0.00424472470511404
2002-01-08,-0.0208632208878141
2002-01-09,-0.00041862022772938
2002-01-10,-0.0138621325069101
2002-01-11,0.0110417462946447
2002-01-14,-0.0311673037341958
2002-01-15,-0.00832430088879261
2002-01-16,-0.0165697547326542
2002-01-17,0.0142260158264426
2002-01-18,-0.0052160953800298
2002-01-21,-0.0085922009253139
2002-01-22,0.00400000000000003
2002-01-23,0.00526781761841522
2002-01-24,0.00867497467964243
2002-01-25,-0.010041037282808
2002-01-28,-0.00582113247486326
2002-01-29,-0.0159687721788502
2002-01-30,-0.0152362062747926
2002-01-31,0.0305319051542616
2002-02-01,0.00399769022342649
2002-02-04,0.000619386807060949
2002-02-05,-0.00804704425874339
2002-02-06,-0.0078894584354802
2002-02-07,0.00314493665199024
2002-02-08,-0.00282156932998923
2002-02-11,0.0140130249270155
2002-02-12,0.000797271559551661
2002-02-13,-0.00146050011064388
2002-02-14,-0.00270366102295902
2002-02-15,-0.0115994844673569
2002-02-18,-0.0103417266187051
2002-02-19,-0.0129940935938209
2002-02-20,-0.00128889707236237
2002-02-21,0.0138274336283186
2002-02-22,-0.00709219858156029
2002-02-25,0.00760073260073259
2002-02-26,0.00831591384167947
2002-02-27,0.0230744963720763
2002-02-28,-0.00167393506893967
2002-03-01,0.0117371927811852
2002-03-04,0.0363295390117319
2002-03-05,-0.00256712397946307
2002-03-06,-0.00670857769714359
2002-03-07,0.0149095234049784
2002-03-08,0.00744988071820199
2002-03-11,-0.0103859415894645
2002-03-12,-0.0129297678518954
2002-03-13,0.000425296644409451
2002-03-14,-0.00871487480338385
2002-03-15,-0.000214426623209586
2002-03-18,0.00124394114871528
2002-03-19,-0.00749721532002399
2002-03-20,-0.00889195838908781
2002-03-21,0.000914594312094332
2002-03-22,0.0198851274910799
2002-03-25,-0.0100260250010666
2002-03-26,-0.00961041199793135
2002-03-27,0.00213219616204695
2002-03-28,0.00755536257056005
2002-04-02,-0.00762799517324591
2002-04-03,-0.00668780127676215
2002-04-04,-0.0057709963712674
2002-04-05,0.00571654720548794
2002-04-08,-0.0126798128634516
2002-04-09,-0.00141712058810501
2002-04-10,0.00394695995387816
2002-04-11,-0.0144005654209735
2002-04-12,0.00434743635711724
2002-04-15,0.00655986434022044
2002-04-16,0.0208370278418159
2002-04-17,0.00377833753148617
2002-04-18,-0.0181715917449054
2002-04-19,-0.0101352840082845
2002-04-22,-0.0398432978676045
2002-04-23,-0.00463649851632047
2002-04-24,-0.0254332029066518
2002-04-25,-0.00817321479782051
2002-04-26,0.0197580839477617
2002-04-29,-0.00845895751618553
2002-04-30,0.00476598989610142
2002-05-02,0.000758941276918682
2002-05-03,-0.0209024552090245
2002-05-06,-0.00658372464539858
2002-05-07,0.00667608790994593
2002-05-08,0.0217349210959434
2002-05-10,-0.0144975600511679
2002-05-13,0.00586510263929618
2002-05-14,0.00936768149882908
2002-05-15,0.00473507268336569
2002-05-16,-0.0091427494226872
2002-05-17,0.00537455410225919
2002-05-21,-0.0111647270318856
2002-05-22,-0.020237297866233
2002-05-23,0.00170906782557739
2002-05-24,0.00107243833479588
2002-05-27,-0.00165562913907286
2002-05-28,-0.00482879719051804
2002-05-29,-0.0139195216389747
2002-05-30,-0.0203787464585715
2002-05-31,0.00116697955248866
2002-06-03,-0.00233123859720241
2002-06-04,-0.0153408513664534
2002-06-05,0.00598431696244323
2002-06-06,-0.00969230769230762
2002-06-07,-0.0153798353270158
2002-06-10,0.00683706742400343
2002-06-11,-0.00417885499373178
2002-06-12,-0.0199853126311371
2002-06-13,0.000160573783653595
2002-06-14,-0.0212458525099006
2002-06-17,0.012466509923998
2002-06-18,0.00502241183777073
2002-06-19,-0.0162815690488984
2002-06-20,-0.0387829791882886
2002-06-24,-0.0263681309314087
2002-06-25,0.0342030000583668
2002-06-26,-0.00468423725943893
2002-06-27,0.0143456566114764
2002-06-28,0.0213539046341328
2002-07-01,0.002572382464014
2002-07-02,-0.0183426138224698
2002-07-03,-0.0243576910243577
2002-07-04,0.0116279069767441
2002-07-05,0.0321162947937797
2002-07-08,0.00180150671470676
2002-07-09,-0.00653915317966317
2002-07-10,-0.020075695244364
2002-07-11,-0.0385670305065772
2002-07-12,-0.00390079180251506
2002-07-15,-0.0198141329125023
2002-07-16,-0.000357781753130604
2002-07-17,0.0278573132903843
2002-07-18,-0.00133480355173809
2002-07-19,-0.0329497907949792
2002-07-22,-0.0396009855176973
2002-07-23,-0.0319108997622325
2002-07-24,-0.045953981385729
2002-07-25,0.0406476525980625
2002-07-26,-0.0347633617603021
2002-07-29,0.0752680919943346
2002-07-30,0.00884400677413283
2002-07-31,0.0146729669236507
2002-08-01,-0.0162377450980391
2002-08-02,-0.0179383369666772
2002-08-05,-0.0384981290036151
2002-08-06,0.0128627968337732
2002-08-07,0.00494952784109405
2002-08-08,0.0196357980688225
2002-08-09,-0.000381339773738415
2002-08-12,0.00406917599186156
2002-08-13,-0.000759878419452736
2002-08-14,-0.0158428390367554
2002-08-15,0.0201545396007727
2002-08-16,-0.00946790380609733
2002-08-19,0.00681832664245201
2002-08-20,-0.00196202531645571
2002-08-21,0.0254930559959415
2002-08-22,0.0391441469296889
2002-08-23,-0.0247560104736967
2002-08-26,-0.0151330241640224
2002-08-27,0.00247831474597277
2002-08-28,-0.0140914709517923
2002-08-29,-0.0107823470411234
2002-08-30,0.00171102661596947
2002-09-02,-0.00240399822863286
2002-09-03,-0.0331663390195953
2002-09-04,-0.00314836678473054
2002-09-05,-0.00493485984998026
2002-09-06,0.018713218276797
2002-09-09,-0.00714007529533944
2002-09-10,0.00987186192468613
2002-09-11,0.0279018579659481
2002-09-12,-0.0231767225091322
2002-09-13,-0.0119922630560927
2002-09-16,-0.00332811276429143
2002-09-17,-0.00844627774504022
2002-09-18,-0.0344690966719493
2002-09-19,-0.0149774312679524
2002-09-20,-0.00722071790599175
2002-09-23,-0.0386740331491713
2002-09-24,-0.0135312090790049
2002-09-25,0.0164454277286137
2002-09-26,0.0399767829935427
2002-09-27,-0.0110925073252407
2002-09-30,-0.052063492063492
2002-10-01,0.00796308699858594
2002-10-02,0.0188275251033669
2002-10-03,-0.0170302195811292
2002-10-04,-0.013417870834562
2002-10-07,-0.0381856224779554
2002-10-08,-0.014140315437806
2002-10-09,-0.0037828040034676
2002-10-10,0.0236531919943043
2002-10-11,0.0587326120556414
2002-10-14,-0.00233576642335761
2002-10-15,0.0638718173836698
2002-10-16,-0.0161611993673062
2002-10-17,0.0178945896826507
2002-10-18,0.014901799203406
2002-10-21,0.00595439474930642
2002-10-22,-0.00847514629716816
2002-10-23,-0.0225900549487822
2002-10-24,0.0229733481399221
2002-10-25,-0.00237465228305851
2002-10-28,0.0181583242655061
2002-10-29,-0.0297909291296507
2002-10-30,0.0259552495697075
2002-10-31,0.0187223191517916
2002-11-01,-0.0133719781305579
2002-11-04,0.0355855254373081
2002-11-05,0.0197924053897234
2002-11-06,-0.0086610190921735
2002-11-07,-0.0189401186148842
2002-11-08,0.00091003640145597
2002-11-11,-0.00720872840628644
2002-11-12,0.0264276836527768
2002-11-13,0.00917723535784843
2002-11-14,0.0226081465108937
2002-11-15,-0.00704007904650167
2002-11-18,0.0178493687418372
2002-11-19,-0.0181473787119638
2002-11-20,0.00765449001182395
2002-11-21,0.0373641304347827
2002-11-22,0.00851342501637201
2002-11-25,-0.00968122786304613
2002-11-26,-0.0166309012875536
2002-11-27,0.036309632054313
2002-11-28,0.0104117922321011
2002-11-29,-0.0107676276484891
2002-12-02,-0.00462312734082392
2002-12-03,-0.0199306249632548
2002-12-04,-0.00335932813437314
2002-12-05,-0.00583844950042132
2002-12-06,-0.00339044620693815
2002-12-09,-0.0135471721037605
2002-12-10,-0.00258652543416669
2002-12-11,0.00240800197579641
2002-12-12,-0.01472128118263
2002-12-13,0.000375093773443375
2002-12-16,-0.000499937507811602
2002-12-17,-0.0255720895335751
2002-12-18,-0.0239332691690728
2002-12-19,0.0046673678674731
2002-12-20,0.00399136295229984
2002-12-23,-0.00254171011470273
2002-12-27,-0.022672329304149
2002-12-30,-6.68538574677051e-05
2003-01-02,0.0361034966905128
2003-01-03,0.0101955217138802
2003-01-07,0.000958160332162103
2003-01-08,-0.024122527121889
2003-01-09,0.00464295056238561
2003-01-10,0.00989390093080785
2003-01-13,0.00754108926844981
2003-01-14,0.0107471852610031
2003-01-15,-0.00689873417721521
2003-01-16,-0.000191192403288517
2003-01-17,-0.0193778684344722
2003-01-20,0.0101404056162247
2003-01-21,-0.0113256113256115
2003-01-22,-0.0139937516271803
2003-01-23,-0.0042907122582349
2003-01-24,-0.0082206311323257
2003-01-27,-0.0342245989304813
2003-01-28,-0.0143964562569213
2003-01-29,-0.00667134831460686
2003-01-30,0.0211382113821139
2003-01-31,-0.00242315148158401
2003-02-03,0.00811992504684564
2003-02-04,-0.030359355638166
2003-02-05,0.0205892793752219
2003-02-06,-0.00681739130434776
2003-02-07,-0.0137283743083281
2003-02-10,-0.0200980044030965
2003-02-11,0.0246412523554139
2003-02-12,0.0040316876503041
2003-02-13,0.00147939415287079
2003-02-14,0.00935565559932479
2003-02-17,0.0272492856645062
2003-02-18,0.00929443690637724
2003-02-19,-0.0113598171674397
2003-02-20,-0.0182213761218385
2003-02-21,-0.00283933518005538
2003-02-24,-0.00750052086950491
2003-02-25,-0.0247008606815478
2003-02-26,-0.00473525613430906
2003-02-27,0.00720876585928489
2003-02-28,0.0123103349556255
2003-03-03,0.00226244343891398
2003-03-04,-0.0149548532731377
2003-03-05,-0.0050128902893153
2003-03-06,-0.00395854325608184
2003-03-07,-0.0119950863501698
2003-03-10,-0.0117750310831565
2003-03-11,-0.0108052101835406
2003-03-12,-0.017133024090977
2003-03-13,0.036005176219837
2003-03-14,0.0291697281410727
2003-03-17,0.0321981866209754
2003-03-18,0.00636325909531047
2003-03-19,0.00914089347079046
2003-03-20,0.00592521964176242
2003-03-21,0.0167907921462425
2003-03-24,-0.0247036889066454
2003-03-25,-0.000819280398716492
2003-03-26,-0.00416809019473854
2003-03-27,-0.0146836832715796
2003-03-28,-0.00696378830083566
2003-03-31,-0.0311360448807854
2003-04-01,0.00615228720324258
2003-04-02,0.0350334508308755
2003-04-03,0.000834028356964168
2003-04-04,0.00402777777777786
2003-04-07,0.0375570618342784
2003-04-08,-0.0159989334044396
2003-04-09,-0.00338730438317187
2003-04-10,-0.017673849500374
2003-04-11,0.00145318663068305
2003-04-14,0.000967385295743607
2003-04-15,0.0202954576832804
2003-04-16,-0.00202976995940468
2003-04-17,0.0027118644067797
2003-04-22,0.0036511156186612
2003-04-23,0.0118566424144435
2003-04-24,-0.00113182423435411
2003-04-25,-0.00899820035992798
2003-04-28,0.0261635727737422
2003-04-29,0.0154683096283674
2003-04-30,0.00122636029174464
2003-05-02,-0.00238525012893247
2003-05-05,0.0104038772213248
2003-05-06,0.00275006395497556
2003-05-07,-0.0156897761336819
2003-05-08,-0.0175597745091687
2003-05-09,0.0120036934441366
2003-05-12,0.00423618352450473
2003-05-13,0.0130443247452787
2003-05-14,-0.00647021140294677
2003-05-15,0.000967180346895388
2003-05-16,-0.00180365885081165
2003-05-19,-0.0234254001032524
2003-05-20,-0.00878873984008467
2003-05-21,-0.0127333333333333
2003-05-22,0.00844081301911
2003-05-23,0.00361591000401762
2003-05-26,-0.00593808380037354
2003-05-27,0.0112088059601315
2003-05-28,0.0183857692818267
2003-05-30,0.00501857524604042
2003-06-02,0.00726329442282753
2003-06-03,-0.0103013134174607
2003-06-04,0.00943273484257083
2003-06-05,0.000708899916221007
2003-06-06,0.020028335909325
2003-06-10,-0.00233600606098855
2003-06-11,0.0117073788128085
2003-06-12,0.0112591480577969
2003-06-13,-0.0167006865837817
2003-06-16,0.00937283764232251
2003-06-17,0.0132743362831858
2003-06-18,0.00522787379297616
2003-06-19,-0.0105237395986295
2003-06-23,-0.0113776898342815
2003-06-24,-0.0116337252939704
2003-06-25,0.00442981901025179
2003-06-26,0.00233114919354842
2003-06-27,0.0143315104657741
2003-06-30,-0.0046477040342071
2003-07-01,-0.0152533931017309
2003-07-02,0.0128975153316054
2003-07-03,0.0150427563822483
2003-07-04,0.00276718730783414
2003-07-07,0.0227509658428896
2003-07-08,-0.00269816524763154
2003-07-09,-0.00631275175855234
2003-07-10,-0.00859148112294281
2003-07-11,0.0031734407420968
2003-07-14,0.0153911668086142
2003-07-15,0.00263615121921993
2003-07-16,-0.0063340304750523
2003-07-17,-0.00589331890071556
2003-07-18,0.0110701107011069
2003-07-21,-0.00155558214670331
2003-07-22,-0.00275647171620331
2003-07-23,-0.00450666987140969
2003-07-24,0.0135208547111729
2003-07-25,-0.00363289857661834
2003-07-28,0.0147638971906754
2003-07-29,-0.0037109029863935
2003-07-30,0.00644436561428405
2003-07-31,0.00928156024202557
2003-08-01,-0.00250276468191611
2003-08-04,-0.000991947718520175
2003-08-05,0.00502307108229651
2003-08-06,-0.0185970825826698
2003-08-07,-0.00373068040504527
2003-08-08,0.00416072277698519
2003-08-11,0.000710311353143155
2003-08-12,0.015674908316574
2003-08-13,0.0126958243550171
2003-08-14,0.00603830007475997
2003-08-15,-0.00445867154452956
2003-08-18,0.016134588883785
2003-08-19,0.0113013505113861
2003-08-20,-0.000838129295412671
2003-08-21,0.00973045520635281
2003-08-22,-0.00199379707576436
2003-08-25,-0.0105993340732519
2003-08-26,-0.0103202647372259
2003-08-27,0.00742419948994051
2003-08-28,0.00219396939693978
2003-08-29,-0.00263822621386471
2003-09-01,0.0186852769022962
2003-09-02,0.00502762430939225
2003-09-03,0.017316255291078
2003-09-04,-0.000108073057386849
2003-09-05,0.00167531344574147
2003-09-08,0.00296735905044517
2003-09-09,-0.00779989241527712
2003-09-10,-0.0145838980753592
2003-09-11,0.00242077464788731
2003-09-12,0.00351262349066968
2003-09-15,0.00196893458761751
2003-09-16,0.00807860262008744
2003-09-17,-0.000216590859865824
2003-09-18,-0.00124566724436736
2003-09-19,-0.00710373623990023
2003-09-22,-0.0229382850901146
2003-09-23,-0.00268306316377875
2003-09-24,-0.0101446026230242
2003-09-25,-0.00928599739539106
2003-09-26,0.0060010287477854
2003-09-29,-0.00789682990569262
2003-09-30,-0.0136860791387504
2003-10-01,0.00859266140269386
2003-10-02,-0.000518075063320305
2003-10-03,0.0319645222599782
2003-10-06,-5.58098002010231e-05
2003-10-07,-0.00212089077412511
2003-10-08,0.00469824934280443
2003-10-09,0.0134164671825419
2003-10-10,-0.00741595253790373
2003-10-13,0.0133931042116333
2003-10-14,0.00813718529845437
2003-10-15,0.00801733477789826
2003-10-16,-0.00822226999140155
2003-10-17,0.00189650501219179
2003-10-20,0.0047593293672255
2003-10-21,-0.0067283884164065
2003-10-22,-0.0207554327209668
2003-10-23,0.0114001106806862
2003-10-24,0.00590938936309921
2003-10-27,0.0131092254134029
2003-10-28,0.0109530201342281
2003-10-29,-0.0031334643369271
2003-10-30,0.00346297282898245
2003-10-31,-0.00376957791345903
2003-11-03,0.00826049882754216
2003-11-04,-0.0022728474020826
2003-11-05,-0.00958889595253233
2003-11-06,0.00695373094410276
2003-11-07,0.00892430278884466
2003-11-10,-0.00563365450429102
2003-11-11,-0.00608916657841791
2003-11-12,0.00367588301102764
2003-11-13,0.0104033970276009
2003-11-14,0.00929817188484966
2003-11-17,-0.0191016499245302
2003-11-18,-0.00297145282818636
2003-11-19,-0.0108568387440127
2003-11-20,-0.0037662756913807
2003-11-21,-0.0025923525599481
2003-11-24,0.015811132770197
2003-11-25,-0.00101279317697227
2003-11-26,-0.0041086388132971
2003-11-27,0.0111444492070296
2003-11-28,-0.00291437049597293
2003-12-01,0.0104161130892279
2003-12-02,0.00120969862725513
2003-12-03,0.00199621769279258
2003-12-04,0.00555730313515782
2003-12-05,-0.00375391032325338
2003-12-08,-0.00989114507012777
2003-12-09,0.00269570273270253
2003-12-10,-0.0022667369530837
2003-12-11,0.00163787182332119
2003-12-12,0.000263740900938828
2003-12-15,0.00601170700838483
2003-12-16,-0.0121088221418462
2003-12-17,-0.0113551947362836
2003-12-18,0.0105732073851438
2003-12-19,0.00568272345849499
2003-12-22,-0.000105618926911757
2003-12-23,0.0127284250554558
2003-12-29,0.0143415906127771
2003-12-30,-0.00169665809768644
2004-01-02,0.0106607611886492
2004-01-05,0.000815328169588242
2004-01-07,-0.00916496945010189
2004-01-08,0.0162898252826311
2004-01-09,0.00328664610406016
2004-01-12,0.00221751839532318
2004-01-13,0.00548124308558772
2004-01-14,0.00935233808452115
2004-01-15,0.00545040134773558
2004-01-16,0.00965897890794406
2004-01-19,0.00624755954705194
2004-01-20,-0.00669383003492431
2004-01-21,-0.00620177751733573
2004-01-22,0.00909046238514089
2004-01-23,0.00233735878457338
2004-01-26,0.00233190827827434
2004-01-27,-0.000339278790228738
2004-01-28,-0.00450909090909094
2004-01-29,-0.00847457627118635
2004-01-30,0.0104627173592691
2004-02-02,-0.00379174566136795
2004-02-03,-0.00195188600985705
2004-02-04,-0.00273798464772895
2004-02-05,0.00529489630828069
2004-02-06,0.0193611314313582
2004-02-09,0.00598028896756291
2004-02-10,0.0077519379844961
2004-02-11,0.00240679565832936
2004-02-12,-0.00597900287180458
2004-02-13,-0.00520981339395659
2004-02-16,0.00842696629213488
2004-02-17,0.00679854586657853
2004-02-18,0.00121922626025787
2004-02-19,0.00814950119432349
2004-02-20,-0.00761904761904756
2004-02-23,0.00346425729132522
2004-02-24,-0.0174947515745276
2004-02-25,0.00470085470085474
2004-02-26,0.00562408431400349
2004-02-27,0.00192687282639344
2004-03-01,0.00830245321075102
2004-03-02,0.0109787867510234
2004-03-03,0.00565985643291008
2004-03-04,-0.00471288034774652
2004-03-05,0.000597646193453455
2004-03-08,0.00225132092809548
2004-03-09,-0.0150362152745942
2004-03-10,-0.00283905799125018
2004-03-11,-0.0294049008168029
2004-03-12,0.00754989180091379
2004-03-15,-0.0118365788468882
2004-03-16,0.00357418856259664
2004-03-17,0.0135239195302724
2004-03-18,-0.0173797426278551
2004-03-19,0.0013531145798096
2004-03-22,-0.0260122580956518
2004-03-23,0.0109503517986325
2004-03-24,-0.00421506641180225
2004-03-25,0.0164886548210859
2004-03-26,0.00154948673251982
2004-03-29,0.01629278669503
2004-03-30,-0.00485229056657633
2004-03-31,0.00358525742148286
2004-04-01,0.0189577974659426
2004-04-02,0.0101439790575917
2004-04-05,0.00957934194085794
2004-04-06,-0.00407957462412902
2004-04-07,0.0021632070695448
2004-04-08,0.00257187471296042
2004-04-13,0.00201557489693082
2004-04-14,-0.00928042424796563
2004-04-15,-0.0043375940196576
2004-04-16,0.00264170181211472
2004-04-19,0.00365165942497916
2004-04-20,0.0112375074839958
2004-04-21,-0.0102017579815092
2004-04-22,0.0132057240141719
2004-04-23,-0.00749318801089908
2004-04-26,-0.00494166094715174
2004-04-27,-0.00271301788752473
2004-04-28,-0.0188122464035411
2004-04-29,-0.00704887218045113
2004-04-30,-0.00870799810695695
2004-05-03,0.00568127566122409
2004-05-04,-0.00218371706622363
2004-05-05,0.010942480612779
2004-05-06,-0.0254600216480775
2004-05-07,-0.00183503959822302
2004-05-10,-0.0343492985002419
2004-05-11,0.0180360721442886
2004-05-12,-0.0167814960629921
2004-05-13,0.0211722308423846
2004-05-14,-0.00593079109891191
2004-05-17,-0.0145949410778562
2004-05-18,0.00685514135601704
2004-05-19,0.0172945035284762
2004-05-21,-0.00493404982901803
2004-05-24,0.00510579802641265
2004-05-25,-0.0080593953011282
