"Data","SPI Index"
2001-09-04,0.0137342425194026
2001-09-05,-0.00806960169755926
2001-09-06,-0.0160875849884897
2001-09-07,-0.0199032383854322
2001-09-10,-0.0196597309769722
2001-09-11,-0.0667097681486341
2001-09-12,0.022127048496463
2001-09-13,0.00920388042128593
2001-09-14,-0.0433620011421373
2001-09-17,0.0259662067817019
2001-09-18,-0.0118716444000499
2001-09-19,-0.0121987586429987
2001-09-20,-0.0444010653185595
2001-09-21,-0.0504773582784045
2001-09-24,0.05857722889528
2001-09-25,0.0278157337488514
2001-09-26,0.0159350882921545
2001-09-27,0.0123971053014205
2001-09-28,0.029388717695465
2001-10-01,-0.0130901649977604
2001-10-02,-0.00252230266143855
2001-10-03,-0.00902070186431159
2001-10-04,0.0253564098575364
2001-10-05,-0.0091664545935047
2001-10-08,-0.000353157923332585
2001-10-09,-0.00253227101476129
2001-10-10,0.00677151702786381
2001-10-11,0.0212529890475392
2001-10-12,-0.00976818918730094
2001-10-15,-0.00674097716192953
2001-10-16,-8.08235181742524e-05
2001-10-17,0.00583201065976916
2001-10-18,0.00934140194084929
2001-10-19,-0.00378786964903113
2001-10-22,0.0165532039592068
2001-10-23,0.0157833546954587
2001-10-24,0.000917041731262177
2001-10-25,-0.0127448085818326
2001-10-26,0.0096386857589072
2001-10-29,-0.0182094295977282
2001-10-30,-0.0208865093693582
2001-10-31,0.0119438025017423
2001-11-01,0.00285887592768468
2001-11-02,0.00334472338559265
2001-11-05,0.0151619953406826
2001-11-06,0.00177674522041346
2001-11-07,0.00236872806623931
2001-11-08,0.0225263113253556
2001-11-09,-0.00756455098871422
2001-11-12,-0.0163611668969038
2001-11-13,0.0236718373821011
2001-11-14,0.00604800125433184
2001-11-15,0.0193183901723506
2001-11-16,0.0037571753955602
2001-11-19,0.0071905380583308
2001-11-20,-0.0174343348975825
2001-11-21,0.00153013529021646
2001-11-22,0.00613153071302495
2001-11-23,-0.011860371085853
2001-11-26,0.00173675835417148
2001-11-27,-0.00877766279977495
2001-11-28,-0.0178710427751171
2001-11-29,0.00155015268421188
2001-11-30,-0.00844398412679935
2001-12-03,-0.000222990561631241
2001-12-04,0.0205431852971836
2001-12-05,0.0144680479062856
2001-12-06,-0.000600946547505309
2001-12-07,-0.00189922533389625
2001-12-10,-0.013178923725018
2001-12-11,-0.0038380729464236
2001-12-12,-0.00186861421904433
2001-12-13,-0.00991200144578978
2001-12-14,-0.0105237292895255
2001-12-17,0.0176787923078924
2001-12-18,-0.00465723754235436
2001-12-19,-0.0120081065809933
2001-12-20,0.0154389331467963
2001-12-21,0.0102284469517133
2001-12-27,0.00785801662830952
2001-12-28,0.00183775629157237
2002-01-02,-0.00718467512674136
2002-01-03,0.00176263084718888
2002-01-04,0.00301895795481654
2002-01-07,-0.000965171489474449
2002-01-08,-0.0105790671373562
2002-01-09,0.00755000751992762
2002-01-10,0.0002204626040308
2002-01-11,0.00777188986646593
2002-01-14,-0.0176976230779922
2002-01-15,-0.00136607902848342
2002-01-16,-0.00849799801194693
2002-01-17,0.0118173960502491
2002-01-18,-0.00370637886090782
2002-01-21,-0.00923884124110897
2002-01-22,0.00484308634765612
2002-01-23,0.00678265172273761
2002-01-24,0.0119183404736734
2002-01-25,-0.00297370175466742
2002-01-28,0.00600880065258115
2002-01-29,-0.0134578926931774
2002-01-30,-0.0168920952588223
2002-01-31,0.00445808271827635
2002-02-01,-0.000754955863216849
2002-02-04,-0.00576734014871195
2002-02-05,-0.0101974111177977
2002-02-06,-0.00433223497546579
2002-02-07,0.0180389226934101
2002-02-08,0.00270270270270265
2002-02-11,0.00550343788926971
2002-02-12,-0.00378419364246142
2002-02-13,0.0122458156031691
2002-02-14,0.012828758629625
2002-02-15,-0.000639595044965857
2002-02-18,-0.00551775212172891
2002-02-19,-0.0238345327213428
2002-02-20,-0.00348941520509137
2002-02-21,0.00499254544208699
2002-02-22,-0.0067992025278361
2002-02-25,0.00725762926912403
2002-02-26,-0.00355566627028706
2002-02-27,0.0167120670746806
2002-02-28,0.00509173237205133
2002-03-01,-4.15429993120898e-05
2002-03-04,0.0140467331997747
2002-03-05,-0.0039421514314197
2002-03-06,0.00097344283422664
2002-03-07,0.0043876470158522
2002-03-08,0.013894129145169
2002-03-11,-0.00497889406231577
2002-03-12,-0.00640063803614634
2002-03-13,0.00628768244596052
2002-03-14,0.00696043659896266
2002-03-15,0.00367881526037028
2002-03-18,0.00747781070035917
2002-03-19,0.00117730110360907
2002-03-20,-0.00231646747551473
2002-03-21,-0.00152869628792654
2002-03-22,0.00287124868253167
2002-03-25,-0.00082085275760064
2002-03-26,0.00486716061630044
2002-03-27,0.00169018677996282
2002-03-28,0.0035154643030778
2002-04-02,0.00252103972062495
2002-04-03,0.00402570679471973
2002-04-04,-0.0034258807540859
2002-04-05,-0.000815159786615986
2002-04-08,-0.0110890933189855
2002-04-09,0.00786931365783745
2002-04-10,0.00522938638647883
2002-04-11,-0.0116072188736828
2002-04-12,-0.00110654651470983
2002-04-15,0.00303365991611007
2002-04-16,0.00919690232810353
2002-04-17,0.00521184876464343
2002-04-18,-0.000571504316704682
2002-04-19,-0.000469640768297477
2002-04-22,0.000656935894368086
2002-04-23,-0.00111736215576992
2002-04-24,0.000689883307435522
2002-04-25,-0.0124267368398159
2002-04-26,-0.008271287665079
2002-04-29,0.0048451742552933
2002-04-30,-0.00135019567893199
2002-05-02,-0.000776693013745966
2002-05-03,0.00641768073256352
2002-05-06,-0.00336441030402914
2002-05-07,-0.0138364529931513
2002-05-08,0.0164977488822769
2002-05-09,0.00050436529261996
2002-05-10,-0.00746040306869326
2002-05-13,0.00460437015942304
2002-05-14,0.00823928363270274
2002-05-15,0.00705520666368873
2002-05-16,0.00349419229146819
2002-05-17,-0.00611683744553251
2002-05-20,-0.00488565261941613
2002-05-21,0.00233322890399597
2002-05-22,-0.00476269578635844
2002-05-23,-0.00377085003349184
2002-05-24,0.00157842060941141
2002-05-27,0.00491488640515566
2002-05-28,-0.00342994565967314
2002-05-29,0.00202636917281486
2002-05-30,-0.00776008229459782
2002-05-31,0.00490732451341221
2002-06-03,-0.00360092827839551
2002-06-04,-0.0192883382490595
2002-06-05,-0.00132363567603344
2002-06-06,-0.00552020430841931
2002-06-07,-0.0172781134829575
2002-06-10,0.00271005210219318
2002-06-11,0.00973902002548618
2002-06-12,-0.0284386532416056
2002-06-13,-0.0139110331632653
2002-06-14,-0.0124119335272004
2002-06-17,0.0279431698620175
2002-06-18,-0.0130718188823488
2002-06-19,-0.0154734104155989
2002-06-20,-0.0300905391854365
2002-06-21,0.00177450822014834
2002-06-24,-0.0318647213077337
2002-06-25,0.0311043345676324
2002-06-26,-0.0259833537538553
2002-06-27,0.0153373920054706
2002-06-28,0.0421281183326675
2002-07-01,-5.06398709406805e-05
2002-07-02,-0.0201460431377089
2002-07-03,-0.0244439084657829
2002-07-04,0.0226420711125014
2002-07-05,0.0286929428336717
2002-07-08,3.83700406722082e-05
2002-07-09,-0.00550109350420126
2002-07-10,-0.0298591318354337
2002-07-11,-0.0387168773969692
2002-07-12,0.0112397027567912
2002-07-15,-0.0421706924809705
2002-07-16,-0.023459189339256
2002-07-17,0.0130692690394184
2002-07-18,-0.00440365784226167
2002-07-19,-0.0519284817965737
2002-07-22,-0.0524486219622709
2002-07-23,-0.0157966825759815
2002-07-24,-0.00840521601589085
2002-07-25,0.0595670883258523
2002-07-26,0.0220742050397808
2002-07-29,0.0459210034283039
2002-07-30,-0.00859156236524512
2002-07-31,-0.00250510656337917
2002-08-01,-0.0175963438462473
2002-08-02,-0.0105289180047869
2002-08-05,-0.0360566003452349
2002-08-06,0.051265889892909
2002-08-07,-0.0128344493318019
2002-08-08,0.0349028945732782
2002-08-09,0.0117154398637587
2002-08-12,-0.0141630005502563
2002-08-13,0.0138660522307214
2002-08-14,-0.00674735651697554
2002-08-15,0.0284833542207624
2002-08-16,-0.00327598153344611
2002-08-19,0.023337515015435
2002-08-20,-0.0259285961546971
2002-08-21,0.0184370215392508
2002-08-22,0.00575893290515215
2002-08-23,-0.00240516301370584
2002-08-26,-0.011014068301867
2002-08-27,0.0109807301802183
2002-08-28,-0.037919662308656
2002-08-29,-0.024987631231277
2002-08-30,0.0183148855493908
2002-09-02,-0.0245072404644629
2002-09-03,-0.032712300161667
2002-09-04,0.00714963453877019
2002-09-05,-0.00145204366502735
2002-09-06,0.0268557068377031
2002-09-09,-0.013278973647166
2002-09-10,0.0169089485299352
2002-09-11,0.0228611111888954
2002-09-12,-0.0303002926546155
2002-09-13,-0.0230683014830227
2002-09-16,-2.02289921916563e-05
2002-09-17,-0.00895006516757163
2002-09-18,-0.0192835939276946
2002-09-19,-0.017287056116032
2002-09-20,0.00121026180988602
2002-09-23,-0.035018902591967
2002-09-24,-0.000967684353264336
2002-09-25,0.0166891320021317
2002-09-26,0.0504325787614002
2002-09-27,0.00249199421176381
2002-09-30,-0.0231861568191134
2002-10-01,-0.0132395742474245
2002-10-02,0.0244984872601791
2002-10-03,-0.0120230439204315
2002-10-04,-0.0221119160659516
2002-10-07,-0.0229034574615002
2002-10-08,-0.0143789084216179
2002-10-09,-0.0134255349659821
2002-10-10,0.0185728313393111
2002-10-11,0.0496793957037121
2002-10-14,-0.00877320185614848
2002-10-15,0.0550892399970741
2002-10-16,-0.0130683836974513
2002-10-17,0.0140375525017928
2002-10-18,-0.00333091836940878
2002-10-21,-0.00949327680228897
2002-10-22,-0.00714872565559231
2002-10-23,-0.0216889396714706
2002-10-24,0.0256675767363316
2002-10-25,0.00780956517655888
2002-10-28,-0.00664828172639829
2002-10-29,-0.0290430765081468
2002-10-30,0.0269317979390532
2002-10-31,0.012130762920909
2002-11-01,-0.0104167574429272
2002-11-04,0.0257817751646035
2002-11-05,0.0022263557018172
2002-11-06,-0.00450849161117912
2002-11-07,-0.0203729252055792
2002-11-08,-0.0103470689160465
2002-11-11,-0.010736305219933
2002-11-12,0.0123690498619846
2002-11-13,-0.00486531036662647
2002-11-14,0.0223319242917191
2002-11-15,0.0158509850607588
2002-11-18,0.00072887547376911
2002-11-19,-0.00632374489087693
2002-11-20,0.00555052530217462
2002-11-21,0.0190809145117859
2002-11-22,0.0053323833593734
2002-11-25,-0.00136438970764669
2002-11-26,-0.0109998798590719
2002-11-27,0.0167355978936424
2002-11-28,-0.00525145873853851
2002-11-29,-0.00514231446048989
2002-12-02,0.00669064404819059
2002-12-03,-0.0264759365447689
2002-12-04,0.000160431331093009
2002-12-05,-0.0112455781046361
2002-12-06,-0.00379791940067606
2002-12-09,-0.0134291812794073
2002-12-10,0.00871897659612095
2002-12-11,0.000525980515344074
2002-12-12,-0.00479266818147298
2002-12-13,-0.00637110903077561
2002-12-16,0.0167224870490806
2002-12-17,-0.00686423741023916
2002-12-18,-0.0182137268379718
2002-12-19,-0.00461481627132372
2002-12-20,-0.000993687688748332
2002-12-23,-0.00853563906440521
2002-12-27,-0.0302754677754678
2002-12-30,0.0113458955654095
2003-01-03,0.0529748883068864
2003-01-06,0.00376013554045009
2003-01-07,-0.00535816318201433
2003-01-08,-0.00189044227556501
2003-01-09,-0.00464255825221335
2003-01-10,-0.0001032558029761
2003-01-13,0.00624319547751885
2003-01-14,0.014443841721767
2003-01-15,-0.0198571556575551
2003-01-16,-0.00596282523495957
2003-01-17,-0.0146760848347123
2003-01-20,-0.0146929534040683
2003-01-21,-0.00530478041387069
2003-01-22,-0.0261584684009387
2003-01-23,6.30912836236536e-05
2003-01-24,-0.0105481971225881
2003-01-27,-0.0349850323740662
2003-01-28,-0.00379249627522688
2003-01-29,0.00475866757307951
2003-01-30,0.0170599689758738
2003-01-31,0.00262526812457195
2003-02-03,0.0110140856010979
2003-02-04,-0.0239875020408424
2003-02-05,0.00569080091052812
2003-02-06,-0.0266687974743406
2003-02-07,-0.00791794555616618
2003-02-10,-0.0142802619624215
2003-02-11,0.0220870667648923
2003-02-12,-0.0225518034402647
2003-02-13,0.000812857554430707
2003-02-14,0.0246880579573065
2003-02-17,0.0223708633634889
2003-02-18,-0.0103960169319647
2003-02-19,-0.0242334289756575
2003-02-20,0.00101631180446161
2003-02-21,0.00302215002453603
2003-02-24,-0.0108307634169879
2003-02-25,-0.0198793865633356
2003-02-26,-0.00974803368831357
2003-02-27,0.0055739283542854
2003-02-28,0.0160279598077764
2003-03-03,0.00897110876437422
2003-03-04,-0.0318220094845544
2003-03-05,-0.0190362167015863
2003-03-06,-0.00155790637485243
2003-03-07,-0.0142192022146721
2003-03-10,-0.0360005835369634
2003-03-11,-0.00388923989573213
2003-03-12,-0.0112195251641719
2003-03-13,0.0293926718061589
2003-03-14,0.0544313385997188
2003-03-17,0.0265344544476529
2003-03-18,0.0089322035066915
2003-03-19,0.0226743888063144
2003-03-20,0.00570662978072239
2003-03-21,0.0368759738080921
2003-03-24,-0.0468265894286932
2003-03-25,0.00709930284308251
2003-03-26,-0.00283372162106226
2003-03-27,-0.0119796356236004
2003-03-28,0.00360121689285775
2003-03-31,-0.0269982885556017
2003-04-01,0.0111607220296764
2003-04-02,0.0312976051602279
2003-04-03,0.0122196272564558
2003-04-04,0.0147803651542291
2003-04-07,0.0234298077421361
2003-04-08,-0.00560467868829633
2003-04-09,0.00710023391626751
2003-04-10,-0.020603831301391
2003-04-11,0.0161812819834411
2003-04-14,0.0091731467163692
2003-04-15,0.0231947896674322
2003-04-16,-0.00917891033880478
2003-04-17,-0.00241452189052725
2003-04-22,0.00180749691232238
2003-04-23,0.0128035525743743
2003-04-24,-0.0141686315511907
2003-04-25,-0.00877078395879592
2003-04-28,0.0173484948321629
2003-04-29,-0.00908919875027366
2003-04-30,0.0069938123280337
2003-05-02,-0.00472597679975024
2003-05-05,0.014089974596431
2003-05-06,0.0120812521628352
2003-05-07,-0.00230873506735579
2003-05-08,-0.0222582122461111
2003-05-09,-0.00174017159766988
2003-05-12,-0.00623949338296753
2003-05-13,0.0122227676798628
2003-05-14,0.00225502128369409
2003-05-15,0.00374785792659619
2003-05-16,0.0059631280936414
2003-05-19,-0.0204572509996642
2003-05-20,0.00578670522392716
2003-05-21,-0.0132635198983781
2003-05-22,0.0247579156252747
2003-05-23,0.00166069694119235
2003-05-26,-0.00734450660883244
2003-05-27,0.00555915071954638
2003-05-28,0.0203730149487917
2003-05-30,-0.00573639033883744
2003-06-02,0.025005135144932
2003-06-03,-0.00806589455692109
2003-06-04,0.00711838927131581
2003-06-05,-0.00784391233933835
2003-06-06,0.0166592334909166
2003-06-10,0.000538117116511172
2003-06-11,0.0108997798998588
2003-06-12,0.00752936277996564
2003-06-13,-0.0164901707562061
2003-06-16,0.0200201923525842
2003-06-17,0.00954328951697113
2003-06-18,0.00775288253646197
2003-06-19,-0.013983359436729
2003-06-20,0.00302854014098976
2003-06-23,-0.0208315563819565
2003-06-24,-0.000101626311342341
2003-06-25,0.000624339361838082
2003-06-26,0.00309653229012797
2003-06-27,0.000853474363944561
2003-06-30,-0.00626696459800944
2003-07-01,-0.0220727049535595
2003-07-02,0.0178383925517201
2003-07-03,0.00665727595256318
2003-07-04,0.000426754920745589
2003-07-07,0.0207134503942171
2003-07-08,-0.00337176079261956
2003-07-09,-0.00924238145362124
2003-07-10,-0.00183980720893469
2003-07-11,0.0106293988692742
2003-07-14,0.0135059152598004
2003-07-15,-0.00423546242294358
2003-07-16,-0.00296385957866814
2003-07-17,-0.00668283481541362
2003-07-18,0.000771012224827243
2003-07-21,-0.00585803189531449
2003-07-22,-0.00124854336607289
2003-07-23,0.00568150794175376
2003-07-24,0.0131076617097397
2003-07-25,-0.00434653842356886
2003-07-28,0.0113627993676947
2003-07-29,-0.00217924118709828
2003-07-30,0.00964272781119901
2003-07-31,0.00660620249011578
2003-08-01,-0.00571210756881882
2003-08-04,-0.0100091674306191
2003-08-05,0.0107361231539396
2003-08-06,-0.00931445086384236
2003-08-07,-0.00222790173692271
2003-08-08,0.00413433208910167
2003-08-11,-0.000520257891277325
2003-08-12,0.00880421124509907
2003-08-13,-0.00232748456897146
2003-08-14,0.00801643884371974
2003-08-15,0.0119883371630177
2003-08-18,0.00552246739263755
2003-08-19,0.00405268765028159
2003-08-20,-0.00557796460989355
2003-08-21,0.0102818201563858
2003-08-22,0.00826643949186652
2003-08-25,-0.0138465762041457
2003-08-26,-0.00303523357514298
2003-08-27,0.00477952638499183
2003-08-28,0.00454903569077341
2003-08-29,-0.0130105233754304
2003-09-01,0.0175442893297413
2003-09-02,-0.00536750134388117
2003-09-03,0.0198623322846925
2003-09-04,0.00127604489357948
2003-09-05,0.00191162801719944
2003-09-08,0.0045886146641192
2003-09-09,-0.00626025171810301
2003-09-10,0.000818722687305883
2003-09-11,0.000957463878096928
2003-09-12,-0.000972315292942783
2003-09-15,0.00430076414188574
2003-09-16,0.00741487689889993
2003-09-17,0.0053609823441168
2003-09-18,0.00450227958613171
2003-09-19,-0.00745300359906709
2003-09-22,-0.0213078313737391
2003-09-23,-0.00854703119865156
2003-09-24,0.00365945912712946
2003-09-25,-0.0133832976445396
2003-09-26,-0.00544483226839207
2003-09-29,-0.00457079576359978
2003-09-30,-0.0111767945858397
2003-10-01,0.00276580548914503
2003-10-02,0.00425963711961627
2003-10-03,0.0233272635167513
2003-10-06,-0.00718196267734141
2003-10-07,-0.00625286364983971
2003-10-08,0.00472186813484861
2003-10-09,0.0130894504266421
2003-10-10,-0.00179856115107914
2003-10-13,0.012657991324658
2003-10-14,-0.00295492227842697
2003-10-15,0.00218905156961336
2003-10-16,0.000261162728121748
2003-10-17,-0.00211249218694375
2003-10-20,0.00335384225048367
2003-10-21,-0.00188072415782275
2003-10-22,-0.0141610389336204
2003-10-23,-0.010014428701069
2003-10-24,0.000540803634200422
2003-10-27,0.00647262310145405
2003-10-28,0.0058671106158452
2003-10-29,-0.000755472504004252
2003-10-30,0.00861836357953279
2003-10-31,-0.0015733307199445
2003-11-03,0.0192996930619262
2003-11-04,-0.011430832014658
2003-11-05,-0.00880652498999565
2003-11-06,0.00604536146002391
2003-11-07,0.0126543511377827
2003-11-10,-0.0101549708517139
2003-11-11,0.00267607154803887
2003-11-12,0.00142377921439963
2003-11-13,0.00959291116130103
2003-11-14,0.00744915245429687
2003-11-17,-0.0176121812643942
2003-11-18,-0.00415579369621487
2003-11-19,-0.0104157055447616
2003-11-20,0.000620704352922353
2003-11-21,0.00135511816683653
2003-11-24,0.0173188486714418
2003-11-25,0.00144262432180976
2003-11-26,-0.00182156017411819
2003-11-27,0.00427723600617013
2003-11-28,0.000385290243305468
2003-12-01,0.0101490082597313
2003-12-02,0.000432795601972386
2003-12-03,0.0105834547898502
2003-12-04,-0.00127658923893871
2003-12-05,-0.0109044242775245
2003-12-08,-0.00126393879440877
2003-12-09,0.00494076505667807
2003-12-10,-0.00880493446414809
2003-12-11,0.010042159958929
2003-12-12,-0.000698246938110113
2003-12-15,0.00514289384111489
2003-12-16,-0.00737840455738515
2003-12-17,-0.00433069852467884
2003-12-18,0.0106488616734074
2003-12-19,-0.000138168903808963
2003-12-22,-0.00380528799402206
2003-12-23,0.00483707309554695
2003-12-29,0.00497995746073299
2003-12-30,0.00773817397409418
2004-01-05,0.0170209865760632
2004-01-06,0.00222883537146832
2004-01-07,-0.00230064958060816
2004-01-08,0.00443815622905655
2004-01-09,-0.00529335883635071
2004-01-12,-0.0107498832344553
2004-01-13,0.00874459113636996
2004-01-14,0.0114397106089311
2004-01-15,0.00148424923572246
2004-01-16,0.0114606912790111
2004-01-19,0.000884499868783066
2004-01-20,-0.00534600967234458
2004-01-21,0.00298027308186111
2004-01-22,0.00658043634328267
2004-01-23,0.00728931698011952
2004-01-26,-0.00208336333568559
2004-01-27,0.00681392898890239
2004-01-28,0.00225275263438286
2004-01-29,-0.0060065499997616
2004-01-30,-0.0042923394928806
2004-02-02,0.00881434956843412
2004-02-03,-0.00825033660227467
2004-02-04,0.00623200685544833
2004-02-05,-0.00250463489025782
2004-02-06,0.00946812541668876
2004-02-09,0.0100468966041537
2004-02-10,0.00143477084827873
2004-02-11,0.000533157962726019
2004-02-12,-0.00512920430430627
2004-02-13,0.000601688976350127
2004-02-16,0.00176625116138673
2004-02-17,0.00196557998733563
2004-02-18,-0.00658293511509575
2004-02-19,0.00729583487054336
2004-02-20,-0.00290423990852933
2004-02-23,0.00408060429676093
2004-02-24,-0.0126118309198569
2004-02-25,0.000855011435777824
2004-02-26,-0.00192925129387981
2004-02-27,0.00364722273736671
2004-03-01,0.00592474320585231
2004-03-02,0.0106940411512167
2004-03-03,-0.00337395437705328
2004-03-04,0.00986855948489908
2004-03-05,-0.00566509933023576
2004-03-08,-0.00139232961424564
2004-03-09,-0.00476103875513506
2004-03-10,0.00229351350338286
2004-03-11,-0.0281206539904403
2004-03-12,-0.00096199170763148
2004-03-15,-0.0138732414709536
2004-03-16,0.00401082899416814
2004-03-17,0.00741823168418908
2004-03-18,-0.0134577093414749
2004-03-19,0.00193267915813466
2004-03-22,-0.0262508271293544
2004-03-23,0.00690575178411125
2004-03-24,-0.000978702633780889
2004-03-25,0.01581916397239
2004-03-26,-0.00037054760064299
2004-03-29,0.00929167259926265
2004-03-30,-0.00328112876667032
2004-03-31,3.41638400156977e-05
2004-04-01,0.0162053079032903
2004-04-02,0.011254787546975
2004-04-05,0.00514565504402422
2004-04-06,-0.00749588352441172
2004-04-07,0.000930673178998647
2004-04-08,0.00558360304101845
2004-04-13,0.00177834533479963
2004-04-14,-0.0073108491868835
2004-04-15,0.00406401598021501
2004-04-16,0.00179997110572707
2004-04-19,0.00276366524897801
2004-04-20,0.00681349874339271
2004-04-21,-0.00578623480264493
2004-04-22,0.000419240797311146
2004-04-23,0.00541724052689202
2004-04-26,0.0102351916376307
2004-04-27,-0.00187285450377488
2004-04-28,-0.0084831370654801
2004-04-29,-0.00261144915520197
2004-04-30,-0.00143712237378799
2004-05-03,0.00674209091828362
2004-05-04,0.00174723082601028
2004-05-05,0.00995443670806372
2004-05-06,-0.00922832544104085
2004-05-07,-0.0010369914663758
2004-05-10,-0.0308621095873155
2004-05-11,0.0130917966258354
2004-05-12,-0.0116847632398012
2004-05-13,0.011185849047532
2004-05-14,-0.00428172362555726
2004-05-17,-0.013196473936546
2004-05-18,0.00533998553098612
2004-05-19,0.0128061342369749
