"Data","MADX Index"
2001-08-31,0.00781220797667549
2001-09-03,-0.0183468090893356
2001-09-04,0.0151129694466134
2001-09-05,-0.0193047318925088
2001-09-06,-0.0245553222174431
2001-09-07,-0.0199468257570845
2001-09-10,-0.0081384731430386
2001-09-11,-0.0463630056569538
2001-09-12,0.00519048085398105
2001-09-13,0.00356307760828408
2001-09-14,-0.0484855209142349
2001-09-17,0.0246035447761194
2001-09-18,-0.00590360760213965
2001-09-19,-0.0133083384610981
2001-09-20,-0.0291221302084089
2001-09-21,-0.0311608383251421
2001-09-24,0.0514670737160214
2001-09-25,0.017801891634284
2001-09-26,0.00633923554582256
2001-09-27,0.0206159000128849
2001-09-28,0.0126948056502407
2001-10-01,-0.0158046375045019
2001-10-02,0.0161710272613401
2001-10-03,-0.00666186532229017
2001-10-04,0.0266170298796725
2001-10-05,-0.0326904794241477
2001-10-08,0.0073150527217332
2001-10-09,0.00933876003568233
2001-10-10,0.0326041925594499
2001-10-11,0.00449348044132399
2001-10-15,-0.00949261759262957
2001-10-16,0.0191134170273395
2001-10-17,0.0282906884726984
2001-10-18,-0.0143910729173347
2001-10-19,-0.0233723305961505
2001-10-22,0.0230122456593868
2001-10-23,0.020176101284289
2001-10-24,0.0137507500989492
2001-10-25,-0.0267002518891688
2001-10-26,0.008488612836439
2001-10-29,-0.0170011291315952
2001-10-30,-0.0279072195898761
2001-10-31,0.0256065956789708
2001-11-01,0.000104739460591832
2001-11-02,-0.007645179871184
2001-11-05,0.0298401139781542
2001-11-06,0.0099531165936515
2001-11-07,0.0100325964258084
2001-11-08,0.0270361905718663
2001-11-09,-0.0144888551970362
2001-11-12,-0.017245229646907
2001-11-13,0.036194011008433
2001-11-14,0.0114645646267621
2001-11-15,0.00534810888942416
2001-11-16,0.00395380044090874
2001-11-19,0.0187244910136763
2001-11-20,-0.0165411243747291
2001-11-21,-0.0118640635608868
2001-11-22,0.00841420047013443
2001-11-23,0.00400463820783477
2001-11-26,0.00359575177406294
2001-11-27,-0.012397674694507
2001-11-28,-0.0096702504654935
2001-11-29,-0.00941290635613779
2001-11-30,0.00961255877742949
2001-12-03,-0.00685272107605911
2001-12-04,0.02225098920424
2001-12-05,0.0333309440183501
2001-12-07,-0.0125554938956715
2001-12-10,-0.0150684931506849
2001-12-11,0.0103776612816947
2001-12-12,-0.0103063673584639
2001-12-13,-0.023204945316215
2001-12-14,-0.00491675591471128
2001-12-17,0.0269189374296756
2001-12-18,-0.00880128625022329
2001-12-19,-0.0153677937183091
2001-12-20,-0.0105434000024406
2001-12-21,0.00772048394854654
2001-12-27,0.0149187971949234
2001-12-28,-0.0058846228053251
2002-01-02,-0.00163755458515287
2002-01-03,0.0181398456958873
2002-01-04,-0.00871142509367773
2002-01-07,-0.0288077237925554
2002-01-08,0.00302448094205151
2002-01-09,-0.0136927050507298
2002-01-10,-0.0142336269436544
2002-01-11,0.00602478551000954
2002-01-14,-0.0201644998673389
2002-01-15,0.0159374879114928
2002-01-16,-0.0137328814936094
2002-01-17,0.0195992639015789
2002-01-18,0.00376120156506376
2002-01-21,-0.0114173624383864
2002-01-22,0.0150852200457897
2002-01-23,0.00512492795027947
2002-01-24,0.0158823162750109
2002-01-25,-0.00257703493723082
2002-01-28,0.00942432854734935
2002-01-29,-0.00992138460600902
2002-01-30,-0.0161391586955718
2002-01-31,0.00465465465465455
2002-02-01,0.014148358491506
2002-02-04,-0.0167755563196934
2002-02-05,-0.0170367964827259
2002-02-06,-0.0149177869831508
2002-02-07,0.0176719467519736
2002-02-08,-0.00575455674702775
2002-02-11,-0.000777664456909757
2002-02-12,-0.00315135431684496
2002-02-13,0.00888240413658929
2002-02-14,0.0173039352497907
2002-02-15,-0.0100012470382841
2002-02-18,-0.00838917720562298
2002-02-19,-0.014405121821092
2002-02-20,0.000902201371346143
2002-02-21,0.00360555255092837
2002-02-22,-0.00789088762862785
2002-02-25,0.0122473261513392
2002-02-26,0.00797240321962439
2002-02-27,0.0280756458032296
2002-02-28,0.00315624653244393
2002-03-01,0.0107048485220919
2002-03-04,0.0167566515881122
2002-03-05,-0.00862295787786739
2002-03-06,0.000313657365519531
2002-03-07,0.00686211845294799
2002-03-08,0.000538999616711438
2002-03-11,-0.0030766283983576
2002-03-12,-0.0106153033286902
2002-03-13,-0.0018691135061656
2002-03-14,0.00598263576448839
2002-03-15,0.00739755832225312
2002-03-18,0.00866309903770011
2002-03-19,0.00805338789493717
2002-03-20,-0.0081542582693147
2002-03-21,-0.00693634741225466
2002-03-22,0.00207267542861253
2002-03-25,-0.0185437589670014
2002-03-26,-0.00431239264700504
2002-03-27,0.00400073407964762
2002-03-28,0.0105042528819673
2002-04-02,-0.00331628961458685
2002-04-03,0.00271025662742442
2002-04-04,-0.00690212735148966
2002-04-05,0.00063182707379009
2002-04-08,-0.0207399851857248
2002-04-09,0.00721681443362879
2002-04-10,0.0066480357516589
2002-04-11,-0.0146269277336822
2002-04-12,0.00750890518921194
2002-04-15,0.00971962156302354
2002-04-16,0.0255230891234064
2002-04-17,0.00473488228226073
2002-04-18,-0.00384820318512818
2002-04-19,0.00811838820872464
2002-04-22,-0.00573025361678046
2002-04-23,7.11515884592825e-05
2002-04-24,-0.00205139150747634
2002-04-25,-0.0159339353612167
2002-04-26,0.00135234668373186
2002-04-29,-0.0033883589972386
2002-04-30,0.00181488203266788
2002-05-02,-0.0101570048309178
2002-05-03,-0.00193999438743766
2002-05-06,-0.00740831295843514
2002-05-07,-0.00580092125033874
2002-05-08,0.0196350482514277
2002-05-09,-0.00366914516207428
2002-05-10,-0.0143648025754213
2002-05-13,0.0108254565249666
2002-05-14,0.0123740866308459
2002-05-15,0.00348187731218415
2002-05-16,-0.00846967542950769
2002-05-17,0.000473881821164275
2002-05-20,-0.00933955160436243
2002-05-21,-0.00410695239613091
2002-05-22,-0.00983578304650763
2002-05-23,0.0062286318145086
2002-05-24,0.00621478699219133
2002-05-27,0.00464151082405232
2002-05-28,-0.00572008262341561
2002-05-29,0.0024585428216696
2002-05-30,-0.0108768960992777
2002-05-31,0.00970717314224795
2002-06-03,-0.00488673337835351
2002-06-04,-0.0252569496711785
2002-06-05,-0.00631645569620254
2002-06-06,-0.00270060254009504
2002-06-07,-0.00956711670860531
2002-06-10,0.00110910497807585
2002-06-11,0.00875995156262071
2002-06-12,-0.0186192628917323
2002-06-13,-0.00960337289194253
2002-06-14,-0.0219287872815662
2002-06-17,0.0224473072634704
2002-06-18,0.00212844229556444
2002-06-19,-0.0161522930487454
2002-06-20,-0.0188960848591455
2002-06-21,-0.0159866347930023
2002-06-24,-0.0333347136527392
2002-06-25,0.0147932373771989
2002-06-26,-0.0131142004840434
2002-06-27,0.0015683814303639
2002-06-28,0.0288557355578965
2002-07-01,-0.000733330566048141
2002-07-02,-0.0219606757130989
2002-07-03,-0.0143556927258827
2002-07-04,0.0121660442401607
2002-07-05,0.0488881320334342
2002-07-08,0.00683244939928558
2002-07-09,-0.0182216429041751
2002-07-10,-0.0182313409342879
2002-07-11,-0.0315353622663079
2002-07-12,0.0122216304144414
2002-07-15,-0.0400762273166846
2002-07-16,-0.00367418293875377
2002-07-17,0.030542750929368
2002-07-18,0.0137077224979799
2002-07-19,-0.0424602157884248
2002-07-22,-0.0248695574616105
2002-07-23,-0.0123631818043233
2002-07-24,-0.0257304706191056
2002-07-25,0.0432667934093789
2002-07-26,-0.00337124720960961
2002-07-29,0.0497645857776289
2002-07-30,-0.0409463676609334
2002-07-31,-0.00791536761812516
2002-08-01,-0.024011838110784
2002-08-02,0.00356378073370113
2002-08-05,-0.0252316797757183
2002-08-06,0.0278980586402491
2002-08-07,-0.0110211251185275
2002-08-08,0.0426581999937128
2002-08-09,-0.0012210564399422
2002-08-12,-0.0239378160138856
2002-08-13,0.00787085002087541
2002-08-14,-0.0229832151953113
2002-08-16,0.0333856783919598
2002-08-19,0.0337963103668359
2002-08-20,-0.0152285756283991
2002-08-21,0.009776994954772
2002-08-22,0.021877633076616
2002-08-23,-0.011398978720942
2002-08-26,-0.00700896972534784
2002-08-27,0.0212784769090212
2002-08-28,-0.0310074163853056
2002-08-29,-0.013073841892878
2002-08-30,0.0103200108631694
2002-09-02,-0.0129773158311305
2002-09-03,-0.0278996580627592
2002-09-04,0.0037821011673151
2002-09-05,-0.0127300637278463
2002-09-06,0.0252858399296394
2002-09-09,-0.0150883857724947
2002-09-10,0.0216184269872622
2002-09-11,0.0275244721177707
2002-09-12,-0.0327431661604564
2002-09-13,-0.0150876924255189
2002-09-16,-0.00632970451010894
2002-09-17,-0.00107993050881934
2002-09-18,-0.0243795437452997
2002-09-19,-0.0137630885848268
2002-09-20,-0.00988422269625971
2002-09-23,-0.0274652983356357
2002-09-24,-0.030929752764907
2002-09-25,0.00780036646016932
2002-09-26,0.0377822413076604
2002-09-27,-0.00724129876197155
2002-09-30,-0.0316470588235295
2002-10-01,-0.00992762552718801
2002-10-02,0.0402489262862651
2002-10-03,-0.0112232689034562
2002-10-04,-0.00797613975287593
2002-10-07,-0.00802309000635675
2002-10-08,-0.00285763768617939
2002-10-09,-0.0125922709509336
2002-10-10,0.0153386103781883
2002-10-11,0.0359481653442362
2002-10-14,-0.0102847968961653
2002-10-15,0.0447433341218612
2002-10-16,-0.00202167232734918
2002-10-17,0.0263511870999109
2002-10-18,-0.00270009947734904
2002-10-21,0.00269157694743498
2002-10-22,0.00369493131217438
2002-10-23,-0.0228745830973506
2002-10-24,0.0251006279182097
2002-10-25,0.00375378912814711
2002-10-28,0.00934155348313187
2002-10-29,-0.0230369738779938
2002-10-30,0.00414160808644996
2002-10-31,0.0163558786346397
2002-11-04,0.0310192023633679
2002-11-05,0.000392097722817058
2002-11-06,-0.00574348769898706
2002-11-07,-0.027624895762262
2002-11-08,-0.00551977920883177
2002-11-11,-0.00194421361263113
2002-11-12,0.0114366506951537
2002-11-13,-0.00177065374400072
2002-11-14,0.0186870808632466
2002-11-15,-0.00291736673285487
2002-11-18,0.0159622543237489
2002-11-19,-0.00692088478762388
2002-11-20,-0.00575445628738873
2002-11-21,0.0311531237114976
2002-11-22,0.00546480458510425
2002-11-25,0.0052288929476228
2002-11-26,-0.013612319955456
2002-11-27,0.0289669924834368
2002-11-28,0.00222324883062897
2002-11-29,-0.000864279335081131
2002-12-02,0.00807358496006462
2002-12-03,-0.0202511369812077
2002-12-04,-0.0102764721338276
2002-12-05,-0.00935075661484917
2002-12-09,-0.0170021438780371
2002-12-10,0.00252930663677939
2002-12-11,0.00578611031377946
2002-12-12,-0.0148852439317471
2002-12-13,-0.0187085461614698
2002-12-16,0.0263215140308896
2002-12-17,-0.00725186216919997
2002-12-18,-0.0138166623457827
2002-12-19,0.00071133653950243
2002-12-20,0.00567119435043957
2002-12-23,0.00371850030731419
2002-12-27,-0.0227794617433636
2002-12-30,-0.00681455023968422
2003-01-02,0.0361835360179182
2003-01-03,-0.00490158768818582
2003-01-07,0.0132168698658426
2003-01-08,0.00230995697138971
2003-01-09,0.00649213713321694
2003-01-10,0.00118229844804616
2003-01-13,0.0125265329307304
2003-01-14,0.00708633518365412
2003-01-15,-0.00300516007974662
2003-01-16,0.00548440693417244
2003-01-17,-0.0200339260645766
2003-01-20,-0.00805801772763897
2003-01-21,-0.0063333032463821
2003-01-22,-0.0136708400829636
2003-01-23,0.00922486569455102
2003-01-24,-0.00658545117184536
2003-01-27,-0.0351204874613429
2003-01-28,-0.0109640771769484
2003-01-29,-0.00259894437938172
2003-01-30,0.0122243489729937
2003-01-31,-0.00850137452130096
2003-02-03,0.0121482146291428
2003-02-04,-0.0212971466573771
2003-02-05,0.0175055412642171
2003-02-06,-0.0156461178865019
2003-02-07,-0.0118888009433505
2003-02-10,-0.00547645125958383
2003-02-11,0.0198402261818659
2003-02-12,-0.0127814580210498
2003-02-13,-0.00370612244897956
2003-02-14,0.0237287580092752
2003-02-17,0.01480687038786
2003-02-18,0.0131396302605841
2003-02-19,-0.0172819131544939
2003-02-20,-0.00657488236505662
2003-02-21,0.00618780301097218
2003-02-24,-0.0133297406961262
2003-02-25,-0.0240317424619685
2003-02-26,-0.000855896634021861
2003-02-27,0.0152381266164769
2003-02-28,0.0165184656325048
2003-03-03,-0.00052676946652626
2003-03-04,-0.0168016226662194
2003-03-05,0.00386608404671788
2003-03-06,-0.0103723361219437
2003-03-07,-0.0156152915399458
2003-03-10,-0.0184210089198211
2003-03-11,0.000964564930449684
2003-03-12,-0.0248009332048485
2003-03-13,0.0343076069620691
2003-03-14,0.0365217974288922
2003-03-17,0.0228162090488665
2003-03-18,0.00600762019192776
2003-03-19,0.0117234768123457
2003-03-20,-0.00890041783811494
2003-03-21,0.0194809265586309
2003-03-24,-0.0352042306568894
2003-03-25,0.0159021016905942
2003-03-26,0.00354470881628682
2003-03-27,-0.0169888876732882
2003-03-28,0.00101755278555073
2003-03-31,-0.0246982210927574
2003-04-01,0.0135819558667861
2003-04-02,0.0307202879223638
2003-04-03,0.0103038144378108
2003-04-04,0.0122816762327965
2003-04-07,0.0186410193878794
2003-04-08,-0.00707755382980938
2003-04-09,0.00959944543235179
2003-04-10,-0.00974699604448106
2003-04-11,0.00529076603056886
2003-04-14,0.00826173661403761
2003-04-15,0.0104247219082743
2003-04-16,-0.00732945764956953
2003-04-17,0.0079173276795112
2003-04-22,0.00132389932481148
2003-04-23,0.00307032363267753
2003-04-24,-0.00758640890451077
2003-04-25,-0.0055045600779198
2003-04-28,0.0158928014957931
2003-04-29,-0.00687992988606491
2003-04-30,-0.00713350689082061
2003-05-02,-0.00359978667930782
2003-05-05,0.00515900744859581
2003-05-06,0.0107383741569045
2003-05-07,-0.0176486083062605
2003-05-08,-0.0170569657966868
2003-05-09,0.0101541306093993
2003-05-12,0.00178536600003009
2003-05-13,-0.00169232612472293
2003-05-14,-0.000585067282737494
2003-05-15,0.00609426598619025
2003-05-16,0.00893683048369291
2003-05-19,-0.0263364140480591
2003-05-20,0.00153392867991008
2003-05-21,-0.0142391386761697
2003-05-22,0.0166600006153279
2003-05-23,0.00447880887893603
2003-05-26,-0.000662800331400248
2003-05-27,0.00357245142521217
2003-05-28,0.0144642374357896
2003-05-29,0.00235412564220256
2003-05-30,0.00406203840472674
2003-06-02,0.0120632585509379
2003-06-03,-0.00444799767424967
2003-06-04,0.0122063397041861
2003-06-05,-0.00540930400288496
2003-06-06,0.0177084844089921
2003-06-09,-0.00733921420529861
2003-06-10,0.00370391638911227
2003-06-11,0.0126298023285752
2003-06-12,0.00991567439298273
2003-06-13,0.0017902348284591
2003-06-16,0.0130676979351362
2003-06-17,0.00304562931521579
2003-06-18,0.0051522312596175
2003-06-19,-0.0139832419797975
2003-06-20,0.022124875235666
2003-06-23,-0.0196522541094776
2003-06-24,-0.00581049486047901
2003-06-25,0.00878059641261854
2003-06-26,-0.000593152536761751
2003-06-27,0.00485845605995774
2003-06-30,-0.0112083293270881
2003-07-01,-0.0164474141164377
2003-07-02,0.0132339025182549
2003-07-03,-0.00305269027042088
2003-07-04,0.0012024440374156
2003-07-07,0.0191182426299104
2003-07-08,0.00213768910326691
2003-07-09,-0.00663184378931251
2003-07-10,-0.00907126240588053
2003-07-11,0.0164888592543202
2003-07-14,0.0105910488554834
2003-07-15,-0.0058012170385395
2003-07-16,-0.00745365269786866
2003-07-17,0.00100036999986299
2003-07-18,-0.00532541138460694
2003-07-21,-0.00912506709608158
2003-07-22,0.00415312387143358
2003-07-23,-4.14977937005972e-05
2003-07-24,0.0152441554848527
2003-07-25,-0.00979670808807491
2003-07-28,0.0129621730216173
2003-07-29,-0.00824560211913324
2003-07-30,0.00751972386587772
2003-07-31,0.00958440393164478
2003-08-01,-0.00816029732568482
2003-08-04,-0.00514554143586397
2003-08-05,0.00524038920807352
2003-08-06,-0.00929935786915739
2003-08-07,-0.00235693926770449
2003-08-08,0.00353002582275706
2003-08-11,0.00383241401021058
2003-08-12,0.00644932575230774
2003-08-13,-0.00258758501097349
2003-08-14,0.0131208997188378
2003-08-18,0.00746758905468642
2003-08-19,0.00336677933622544
2003-08-20,-0.000636613217681956
2003-08-21,0.00585260978620054
2003-08-22,0.00044859615790589
2003-08-25,-0.00482684039775271
2003-08-26,-0.00567187914126686
2003-08-27,0.00181255997441078
2003-08-28,0.00568060876968936
2003-08-29,-0.00801640320127
2003-09-01,0.0124018189334437
2003-09-02,0.00136988105744275
2003-09-03,0.0110098259737185
2003-09-04,-0.00346083788706735
2003-09-05,-0.00467399535211641
2003-09-08,0.00751613410986938
2003-09-09,-0.00894426434402219
2003-09-10,-0.0133864060324217
2003-09-11,-0.000239670852029812
2003-09-12,-0.010015315975228
2003-09-15,0.00512558352279599
2003-09-16,0.00919506384345639
2003-09-17,0.00355432951817624
2003-09-18,0.00606589224120831
2003-09-19,-0.0131357713324926
2003-09-22,-0.0192870833777021
2003-09-23,-0.00168297615331371
2003-09-24,-0.00498946366664395
2003-09-25,-0.00270536153467784
2003-09-26,-0.0086587203726537
2003-09-29,-0.00511346361148739
2003-09-30,-0.0092515419236539
2003-10-01,0.0051316564313956
2003-10-02,0.00292936056243726
2003-10-03,0.020376088347381
2003-10-06,-0.00268527731962982
2003-10-07,-0.000669709974578369
2003-10-08,0.00455434440690953
2003-10-09,0.0114499659632403
2003-10-10,-0.00445545220820819
2003-10-13,0.0112763656030287
2003-10-14,-0.00224616947883529
2003-10-15,0.00127301476697136
2003-10-16,-0.000976967653002527
2003-10-17,-0.00491640767334701
2003-10-20,0
2003-10-21,0.00284056488200215
2003-10-22,-0.014095473339419
2003-10-23,-0.0042890988807494
2003-10-24,-0.000711091662450233
2003-10-27,0.00956551488197059
2003-10-28,0.00883780193564126
2003-10-29,0.00162577593851616
2003-10-30,0.0107583135471581
2003-10-31,0.00212345220241811
2003-11-03,0.0112039624415632
2003-11-04,-0.00214786196057886
2003-11-05,0.000314997834389901
2003-11-06,0.0034901266154956
2003-11-07,0.00621069285181941
2003-11-10,-0.00439212017256614
2003-11-11,-0.00361533843222217
2003-11-12,0.00681154294546842
2003-11-13,0.00201662741832653
2003-11-14,0.00512880440427969
2003-11-17,-0.0190799757140458
2003-11-18,-0.0020807543392947
2003-11-19,-0.000277132601351399
2003-11-20,-0.0017160583459837
2003-11-21,0.00384793388429748
2003-11-24,0.0114468623215133
2003-11-25,0.00190141303640024
2003-11-26,-0.00349663984609578
2003-11-27,0.00272625290235062
2003-11-28,-0.000429290629756398
2003-12-01,0.0149275098258674
2003-12-02,-0.001731102135026
2003-12-03,0.00318561335902379
2003-12-04,-0.00128044252093524
2003-12-05,-0.00191030539244597
2003-12-09,0.00399491322945704
2003-12-10,-0.00429887410440125
2003-12-11,0.00778680098684204
2003-12-12,-0.00082876450337878
2003-12-15,0.00469597396797048
2003-12-16,0.000711264653956975
2003-12-17,0.00176420566322708
2003-12-18,0.008336711939996
2003-12-19,0.00147010780790586
2003-12-22,8.7826054226378e-05
2003-12-23,0.00920838037887346
2003-12-29,0.00677489930883588
2003-12-30,-0.00235834496042669
2004-01-02,0.0176489517067254
2004-01-05,0.00389180774469747
2004-01-07,0.000351327776700867
2004-01-08,0.00358470686544032
2004-01-09,-0.00153253930903003
2004-01-12,0.00142611974571567
2004-01-13,0.0013516775283611
2004-01-14,0.00397724533577587
2004-01-15,-0.0020287628148183
2004-01-16,0.00319969205971151
2004-01-19,0.00435257017470233
2004-01-20,-0.00313984861870537
2004-01-21,0.00706595288566327
2004-01-22,0.00531579635862007
2004-01-23,0.00131305006151227
2004-01-26,-0.00877762944936036
2004-01-27,0.00359935163996947
2004-01-28,0.00609220245588213
2004-01-29,-0.0106705697659322
2004-01-30,-0.00944938256875256
2004-02-02,0.00315575202052444
2004-02-03,0.000108062676352323
2004-02-04,-0.00785170600523456
2004-02-05,0.00665537270087125
2004-02-06,0.0085346796489963
2004-02-09,0.0126817640047676
2004-02-10,0.0040016948354597
2004-02-11,0.00395057676076152
2004-02-12,0.00492754638549296
2004-02-13,-0.00458966106224515
2004-02-16,0.00247466965494701
2004-02-17,0.00384257102934335
2004-02-18,0.00230831690059159
2004-02-19,0.00683956532305659
2004-02-20,-0.0103448275862069
2004-02-23,0.00089430894308941
2004-02-24,-0.00916717917773881
2004-02-25,0.00166301661845475
2004-02-26,-0.000572905096516982
2004-02-27,0.0090079550772111
2004-03-01,0.00582028985507244
2004-03-02,0.00602867945407601
2004-03-03,-0.00787167000859353
2004-03-04,0.00654825148981378
2004-03-05,0.00136538351213362
2004-03-08,0.00260100373536217
2004-03-09,-0.00868561502154264
2004-03-10,0.000657128693466815
2004-03-11,-0.0205419479711515
2004-03-12,-0.00915132623654646
2004-03-15,-0.0403979249023588
2004-03-16,0.0138926689264419
2004-03-17,0.0167404858645386
2004-03-18,-0.014544756327329
2004-03-19,0.00642985009194209
2004-03-22,-0.0182346179442193
2004-03-23,0.00485592447435241
2004-03-24,-0.00147181474758383
2004-03-25,0.0203041320689824
2004-03-26,0.00399686992114615
2004-03-29,0.00818974303632016
2004-03-30,-0.00143910561370115
2004-03-31,0.00222727759978085
2004-04-01,0.00886554322249414
2004-04-02,0.0188121377750554
2004-04-05,0.00173432459619142
2004-04-06,-0.00064636018421259
2004-04-07,0.00168624325791428
2004-04-08,0.0103310311429857
2004-04-13,0.00618544935805987
2004-04-14,-0.0101285061304115
2004-04-15,-0.00381556935628027
2004-04-16,0.00887958500592359
2004-04-19,-0.00490235198887275
2004-04-20,0.00370060607449321
2004-04-21,-0.0102276099810514
2004-04-22,0.00207588513435585
2004-04-23,0.00456899528139029
2004-04-26,0.00415869488010814
2004-04-27,-0.000399315459212804
2004-04-28,-0.0132055013410945
2004-04-29,-0.00885979319438349
2004-04-30,-0.00584652009522475
2004-05-03,0.00732471739972533
2004-05-04,-0.00188778185631883
2004-05-05,0.00869788565490998
2004-05-06,-0.0129169656705016
2004-05-07,-0.00993175582186162
2004-05-10,-0.0258305205187423
2004-05-11,0.0104797335084008
2004-05-12,-0.00922806679820968
2004-05-13,0.00438378122381573
2004-05-14,-0.00938217869665094
2004-05-17,-0.0138526130788196
2004-05-18,0.00702978997264811
2004-05-19,0.0206840611058538
2004-05-20,-0.00913907284768216
2004-05-21,-0.00105722375472409
2004-05-24,0.00956157851199457
2004-05-25,-0.00504880106036865
