"Data","TPX Index"
2001-09-06,0.00277644982164526
2001-09-07,-0.00908557493078101
2001-09-10,-0.0229915897967302
2001-09-11,0.00202655353321074
2001-09-12,-0.0636222734661474
2001-09-13,0.0128280177634235
2001-09-14,0.0301940189933334
2001-09-17,-0.0361381685222622
2001-09-18,0.0166992824527071
2001-09-19,0.0246473659793305
2001-09-20,-0.0126582278481011
2001-09-21,-0.0260703274401905
2001-09-25,0.0111200160288518
2001-09-26,-0.0109184583374616
2001-09-27,0.00550947629923468
2001-09-28,0.0195660403674112
2001-10-01,0.0230697074514862
2001-10-02,0.019674698910251
2001-10-03,-0.0161853825763609
2001-10-04,0.0198410053791595
2001-10-05,-0.000690820489362307
2001-10-09,-0.025643420991172
2001-10-10,-0.0113422818791946
2001-10-11,0.0324776709950833
2001-10-12,0.0214340728495482
2001-10-15,-0.014437047118108
2001-10-16,0.0059527141764169
2001-10-17,0.00875565778734124
2001-10-18,-0.0175799926443544
2001-10-19,0.0020309224318659
2001-10-22,0.00217624807360008
2001-10-23,0.0212119517605174
2001-10-24,0.00408856115501854
2001-10-25,0.00691679845849003
2001-10-26,-0.00596661942716834
2001-10-29,-0.0168631154537694
2001-10-30,-0.0137532905371081
2001-10-31,-0.00785757098973561
2001-11-01,-0.00329441082907745
2001-11-02,-0.00208357010266322
2001-11-05,0.000341659706931801
2001-11-06,0.00903191529733215
2001-11-07,-0.0235435706495167
2001-11-08,0.0076358664252976
2001-11-09,-0.0149744373835349
2001-11-12,-0.00938124527057176
2001-11-13,-0.0045342813213072
2001-11-14,0.00257752243034787
2001-11-15,0.0249828279854773
2001-11-16,0.00810867733782648
2001-11-19,0.0113577011101299
2001-11-20,-0.00883576371609131
2001-11-21,0.00289888023645785
2001-11-22,0.00361784931610361
2001-11-26,0.0247536401027793
2001-11-27,-0.00843153283062544
2001-11-28,-0.0243611000472401
2001-11-29,-0.00454765544152129
2001-11-30,0.00164043872198381
2001-12-03,-0.0198148959265677
2001-12-04,-0.000884001515431249
2001-12-05,0.0183179387457462
2001-12-06,0.0102068096320202
2001-12-07,-0.0116631853539124
2001-12-10,-0.0213734471975442
2001-12-11,-0.00845271366310315
2001-12-12,0.021169026993466
2001-12-13,-0.0224287520387582
2001-12-14,-0.00609124026339427
2001-12-17,-0.0176606142476856
2001-12-18,0.00367044834071467
2001-12-19,0.00408015232568678
2001-12-20,0.0158629823610861
2001-12-21,-0.00488903374914817
2001-12-25,-0.00466491980308076
2001-12-26,-0.00878522566362863
2001-12-27,0.0198388346193701
2001-12-28,0.0181606542175925
2002-01-04,0.0211405429495998
2002-01-07,0.00111958708110371
2002-01-08,-0.0221487196011905
2002-01-09,-0.00655184779553582
2002-01-10,-0.0144779075326095
2002-01-11,-0.0101270083253313
2002-01-15,-0.0196211772706362
2002-01-16,0.00743634731516236
2002-01-17,-0.00274399813691643
2002-01-18,0.0230886384404508
2002-01-21,-0.0017962764479377
2002-01-22,-0.0205800184921906
2002-01-23,-0.0100798879335722
2002-01-24,0.0053732567678425
2002-01-25,0.00550773122271631
2002-01-28,0.0113608699180394
2002-01-29,-0.0183543288132873
2002-01-30,-0.014293888060159
2002-01-31,0.00727649650168436
2002-02-01,-0.0159605668007862
2002-02-04,-0.0133331939012402
2002-02-05,-0.0182721963731174
2002-02-06,-0.0040592915672536
2002-02-07,0.0203033029452255
2002-02-08,0.00927499893757173
2002-02-12,0.0254008021305936
2002-02-13,0.00932142490504047
2002-02-14,0.000874712667059962
2002-02-15,-0.00156497703345389
2002-02-18,-0.000834605597964428
2002-02-19,-0.0221253361584222
2002-02-20,-0.00317721571732163
2002-02-21,0.0334200708530583
2002-02-22,0.000303370445651254
2002-02-25,-0.00209262123555641
2002-02-26,-0.00334305859469969
2002-02-27,0.0237441808460896
2002-02-28,0.00657280724398817
2002-03-01,0.0161471690668772
2002-03-04,0.0474387722414746
2002-03-05,-0.00345677639383157
2002-03-06,-0.00181343054561015
2002-03-07,0.0232633971826787
2002-03-08,0.00892263709449818
2002-03-11,0.0156118866919946
2002-03-12,-0.0238753187670491
2002-03-13,-0.0208090591319545
2002-03-14,0.00760435065538725
2002-03-15,0.0123260877587924
2002-03-18,-0.00829353650978811
2002-03-19,0.0226533350487987
2002-03-20,-0.013425713746529
2002-03-22,-0.0193286878899666
2002-03-25,-0.0031858670109509
2002-03-26,-0.00843272456205736
2002-03-27,0.0123760748014846
2002-03-28,0.0047432517729181
2002-03-29,-0.0205463632752233
2002-04-01,-0.00634791876927722
2002-04-02,0.0144571222447934
2002-04-03,0.0146628114794747
2002-04-04,0.00670441550776514
2002-04-05,-0.00359096030706382
2002-04-08,0.0022524386095559
2002-04-09,-0.0169699860570925
2002-04-10,0.00600003732527092
2002-04-11,-0.00836664842452855
2002-04-12,-0.0119543154330399
2002-04-15,0.00872866352990185
2002-04-16,0.0118628637929255
2002-04-17,0.0106200435931919
2002-04-18,0.00522209985315717
2002-04-19,-0.00272987062787025
2002-04-22,0.0124599469010346
2002-04-23,-0.00127496812579693
2002-04-24,-0.0052331371661385
2002-04-25,-0.000364059997087603
2002-04-26,-0.0100972394202053
2002-04-30,-0.00475520359077663
2002-05-01,0.00448219137570942
2002-05-02,-0.000377216144851075
2002-05-07,-0.0113943856419697
2002-05-08,0.00711279931478801
2002-05-09,0.00845843810087274
2002-05-10,-0.00453749621875319
2002-05-13,-0.010285830048989
2002-05-14,-0.00269820150913189
2002-05-15,0.014096595732771
2002-05-16,0.0167065317387305
2002-05-17,0.00305838068695925
2002-05-20,0.00774893102639521
2002-05-21,-0.000689266244752365
2002-05-22,0.0119226772725646
2002-05-23,0.00638239485867557
2002-05-24,0.0022429807895292
2002-05-27,-0.00658223848766488
2002-05-28,-0.000697923016440914
2002-05-29,-0.00476510423112974
2002-05-30,-0.00395292027537201
2002-05-31,-0.00108802283064303
2002-06-03,0.0108385115348905
2002-06-04,-0.0126123898182332
2002-06-05,-0.00149381898849676
2002-06-06,-0.00733693461259378
2002-06-07,-0.00560428849902537
2002-06-10,-0.00802272500385701
2002-06-11,0.00757527240789363
2002-06-12,-0.00692811288374743
2002-06-13,-0.0175188354911858
2002-06-14,-0.0188549305736515
2002-06-17,-0.027090091628251
2002-06-18,0.0153066198693576
2002-06-19,-0.028019973113117
2002-06-20,0.0106202209005947
2002-06-21,-0.0201569938512371
2002-06-24,0.0108544919439318
2002-06-25,0.00315821679184384
2002-06-26,-0.031630313941934
2002-06-27,0.00992603730645749
2002-06-28,0.0310245963482724
2002-07-01,0.00364917210627483
2002-07-02,0.000408310082342383
2002-07-03,0.0147320344006609
2002-07-04,-0.0104385133258637
2002-07-05,0.00932924291838858
2002-07-08,-0.0085910158684501
2002-07-09,0.0156191065677619
2002-07-10,-0.0122650313291562
2002-07-11,-0.0193683358078014
2002-07-12,0.00230050040799476
2002-07-15,-0.0186658296632696
2002-07-16,-0.015942347673117
2002-07-17,0.00362609570048658
2002-07-18,0.0222851938062949
2002-07-19,-0.0202055201362214
2002-07-22,0.00174798678400745
2002-07-23,0.00140200112966996
2002-07-24,-0.0163169928386532
2002-07-25,-0.00884674851274279
2002-07-26,-0.0257440676040041
2002-07-29,0.00937364140519783
2002-07-30,0.0242144740574215
2002-07-31,-0.0102158037252811
2002-08-01,-0.00664248704663209
2002-08-02,-0.00290009284469907
2002-08-05,-0.000470804867076021
2002-08-06,-0.0166848099145872
2002-08-07,0.0243341636328799
2002-08-08,-0.00239015671114432
2002-08-09,0.0216775349486447
2002-08-12,-0.0212991568021697
2002-08-13,-0.00522971142827376
2002-08-14,-0.00244009718498664
2002-08-15,0.00964778751771566
2002-08-16,-0.000644664878241525
2002-08-19,-0.0173859663725654
2002-08-20,0.00129181181901931
2002-08-21,0.00184004314583929
2002-08-22,0.0143977537815215
2002-08-23,0.00236209820917574
2002-08-26,0.0186238684494644
2002-08-27,-0.018731782882534
2002-08-28,-0.00926425989780241
2002-08-29,-0.0170349714860785
2002-08-30,0.0042338989196626
2002-09-02,-0.0119791002931056
2002-09-03,-0.0280751537039426
2002-09-04,-0.0197403344244891
2002-09-05,0.0199235099673958
2002-09-06,-0.0107516177202587
2002-09-09,0.0151174622342983
2002-09-10,0.00524315690918102
2002-09-11,0.00491995485475724
2002-09-12,0.00384908952131717
2002-09-13,-0.0132735192205338
2002-09-17,0.0264307966667034
2002-09-18,-0.00496557345402286
2002-09-19,0.0165662488278598
2002-09-20,-0.017367148734043
2002-09-24,-0.0115885107576771
2002-09-25,-0.0165822453167983
2002-09-26,0.0145418216129212
2002-09-27,0.0243667596695661
2002-09-30,-0.0162034564525433
2002-10-01,-0.0191954834156668
2002-10-02,-0.0112246366383652
2002-10-03,-0.0107922931383854
2002-10-04,0.00906529046277118
2002-10-07,-0.0349147599820547
2002-10-08,0.000371889781166033
2002-10-09,-0.0191684382950545
2002-10-10,-0.0102808276776936
2002-10-11,0.0153420854226253
2002-10-15,0.0331671440189528
2002-10-16,0.00556715379262352
2002-10-17,0.00341482784049009
2002-10-18,0.0107297107839812
2002-10-21,-0.00544773197606131
2002-10-22,-0.0298510820173664
2002-10-23,0.00417371947967633
2002-10-24,-0.0077239245387581
2002-10-25,0.0144743731456163
2002-10-28,0.000275264081478179
2002-10-29,-0.0107782096705766
2002-10-30,0.00869333395152597
2002-10-31,-0.00918148075796055
2002-11-01,0.00539293004267951
2002-11-05,0.0212829770789835
2002-11-06,-0.00238326518625614
2002-11-07,-0.00301167306364137
2002-11-08,-0.0205321553084934
2002-11-11,-0.0293336734338948
2002-11-12,0.00290256692029282
2002-11-13,-0.00379933779566953
2002-11-14,-0.0149922886553567
2002-11-15,0.0187525033681681
2002-11-18,-0.0184668906521791
2002-11-19,-0.00819333851233249
2002-11-20,0.0168035344943642
2002-11-21,0.0204978214294311
2002-11-22,0.0132098838237895
2002-11-25,0.0178569349863221
2002-11-26,-0.0118825695627809
2002-11-27,0.00608796296296295
2002-11-28,0.0216966155120447
2002-11-29,0.00516822051074183
2002-12-02,-0.00494001411432613
2002-12-03,0.00276933468422834
2002-12-04,-0.0180744532758544
2002-12-05,-0.00891775089749154
2002-12-06,-0.00716378653992575
2002-12-09,-0.00668099692093185
2002-12-10,0.00184816937653532
2002-12-11,-0.00531244162152072
2002-12-12,-0.000716021269352999
2002-12-13,-0.0182657520086455
2002-12-16,-0.00951218636706263
2002-12-17,0.00495276750984502
2002-12-18,-0.019448985479373
2002-12-19,0.00876504768676291
2002-12-20,-0.000522548578789328
2002-12-24,0.00893660481968717
2002-12-25,-0.0033863173497547
2002-12-26,0.019298669891173
2002-12-27,0.00746180127170917
2002-12-30,-0.00701795702090084
2003-01-06,0.0198982556415943
2003-01-07,-0.00713895380608567
2003-01-08,-0.016839787804621
2003-01-09,-0.00026204514323139
2003-01-10,-0.0019420251867561
2003-01-14,0.00978870717440603
2003-01-15,0.0115380068566024
2003-01-16,0.000747960638571379
2003-01-17,0.00344505430339839
2003-01-20,-0.00622636019784699
2003-01-21,0.0114064878791428
2003-01-22,-0.0110925848733269
2003-01-23,0.0133128819989228
2003-01-24,-0.00470286447199651
2003-01-27,-0.0131536175350609
2003-01-28,-0.0104819829888357
2003-01-29,-0.0183089214380825
2003-01-30,-0.00067819599864368
2003-01-31,-0.00482330699500705
2003-02-03,0.020117392045593
2003-02-04,0.00783096573952482
2003-02-05,0.00122000331651384
2003-02-06,-0.00631735853967268
2003-02-07,-0.00100005952735286
2003-02-10,0.00426642514092317
2003-02-12,0.0172542690669166
2003-02-13,-0.00492283284532742
2003-02-14,0.00590848876332043
2003-02-17,0.00425383136180886
2003-02-18,-0.00580248346292213
2003-02-19,-0.00363020894128635
2003-02-20,-0.00496725594254854
2003-02-21,-0.0108789073997763
2003-02-24,-0.00136886836247632
2003-02-25,-0.0235768093830458
2003-02-26,-0.000976586342439946
2003-02-27,0.0010019795205162
2003-02-28,-0.000573730468750033
2003-03-03,0.00842768678318857
2003-03-04,0.0029310950425735
2003-03-05,-0.00632812028259164
2003-03-06,-0.00800913941250096
2003-03-07,-0.0245644556614639
2003-03-10,-0.0146325533491591
2003-03-11,-0.0177178402080253
2003-03-12,0.0152344865173497
2003-03-13,-0.00490822639194237
2003-03-14,0.00968504341571182
2003-03-17,-0.0112586825433172
2003-03-18,0.00817024999678325
2003-03-19,0.00704477002399318
2003-03-20,0.0233182947229685
2003-03-24,0.0296601773418536
2003-03-25,-0.0230205790024416
2003-03-26,0.0112521390143914
2003-03-27,0.00247130004991306
2003-03-28,-0.00672770990697797
2003-03-31,-0.0365805946791862
2003-04-01,0.00121827411167517
2003-04-02,0.0109004258771039
2003-04-03,-0.00486483775515321
2003-04-04,0.00235611329503075
2003-04-07,0.0188925900320534
2003-04-08,-0.00982012879666416
2003-04-09,-0.00180658343923656
2003-04-10,-0.0109215272663729
2003-04-11,-0.0128341031271295
2003-04-14,-0.00848833493128793
2003-04-15,0.0162839571434097
2003-04-16,0.000913427382523124
2003-04-17,0.000684445345771603
2003-04-18,0.00154528182393924
2003-04-21,0.013999898826386
2003-04-22,-0.0178350939772259
2003-04-23,0.00236193475472706
2003-04-24,0.00646101222524865
2003-04-25,-0.0156334571086916
2003-04-28,-0.0114189992711276
2003-04-30,0.0303453628249902
2003-05-01,0.0034523450838606
2003-05-02,0.00664322978569023
2003-05-06,0.0208669931147622
2003-05-07,0.0017530831131835
2003-05-08,-0.00985598833323208
2003-05-09,0.0107764440189508
2003-05-12,0.00697007965805325
2003-05-13,-7.23536647130519e-05
2003-05-14,0.00337674867342011
2003-05-15,-0.014326923076923
2003-05-16,-0.0011096478392353
2003-05-19,-0.0105960911654479
2003-05-20,0.00463916889782723
2003-05-21,-0.00546515198035007
2003-05-22,0.00773030377871078
2003-05-23,0.0124010489424797
2003-05-26,0.000956208090246771
2003-05-27,-0.0146438202111322
2003-05-28,0.00914267481530561
2003-05-29,0.0143619802750788
2003-05-30,0.00429194840070978
2003-06-02,0.0105646412796943
2003-06-03,0.00339023093733389
2003-06-04,0.00178945633491099
2003-06-05,0.00971866406562153
2003-06-06,0.0121041421771162
2003-06-09,0.00546221869573717
2003-06-10,-0.00548972963081576
2003-06-11,0.00591103546621291
2003-06-12,0.00115468160512175
2003-06-13,0.00638339176211293
2003-06-16,-0.00995120844207419
2003-06-17,0.0144980688343094
2003-06-18,0.00948959533654182
2003-06-19,0.00231652454173094
2003-06-20,0.00343884329816339
2003-06-23,0.0062198880642685
2003-06-24,-0.023763711960368
2003-06-25,0.00192562554512186
2003-06-26,0.0037647112025596
2003-06-27,0.0171198161872366
2003-06-30,0.000420791531016886
2003-07-01,0.0141902063225006
2003-07-02,0.0316285770414511
2003-07-03,0.00761711311412979
2003-07-04,-0.00395825458821563
2003-07-07,0.0193639516375557
2003-07-08,0.00957561217736597
2003-07-09,0.00315476800163888
2003-07-10,-0.00535032367416121
2003-07-11,-0.0291128585213624
2003-07-14,0.00872295882763433
2003-07-15,0.000838548054044494
2003-07-16,-0.00582302608841371
2003-07-17,-0.0207317201639154
2003-07-18,0.0037758581740337
2003-07-22,-0.00527274675811818
2003-07-23,0.0140920942058653
2003-07-24,0.00426024690308734
2003-07-25,1.0578988013997e-05
2003-07-28,0.0152441604603928
2003-07-29,-0.00157342475174286
2003-07-30,-0.0144753595357866
2003-07-31,-0.00519956370259763
2003-08-01,0.00320417287630401
2003-08-04,-0.00837215224796
2003-08-05,-0.00968411590977181
2003-08-06,-0.00313354295655178
2003-08-07,-0.00721896441462445
2003-08-08,0.00170322411590665
2003-08-11,0.0120439905392001
2003-08-12,0.00653728514194638
2003-08-13,0.0183716923998758
2003-08-14,0.014898713961503
2003-08-15,-0.00120090274758275
2003-08-18,0.0116295943116566
2003-08-19,0.015
2003-08-20,0.0105386416861827
2003-08-21,0.008490829903704
2003-08-22,-0.00532894867172487
2003-08-25,-0.00637323242382005
2003-08-26,0.00394868711164568
2003-08-27,-0.00106814143390506
2003-08-28,-0.00715520601197195
2003-08-29,0.0085555253595837
2003-09-01,0.0249498507998922
2003-09-02,0.00185003067156122
2003-09-03,0.00424721307014208
2003-09-04,-0.00295176525240008
2003-09-05,-0.00390204129175037
2003-09-08,0.00168581479424291
2003-09-09,0.0172870011868397
2003-09-10,-0.00165437836493867
2003-09-11,-0.0192053487614706
2003-09-12,0.0182727334876409
2003-09-16,0.0186353870942989
2003-09-17,0.00988635400679805
2003-09-18,0.00294619465396206
2003-09-19,-0.00529872737582855
2003-09-22,-0.0250740633440183
2003-09-24,0.000440950920245434
2003-09-25,-0.0251710327118028
2003-09-26,0.00360726958196951
2003-09-29,-0.010028793606644
2003-09-30,0.00789458063750213
2003-10-01,0.0109344326658815
2003-10-02,0.0265063984309765
2003-10-03,0.00909916386061811
2003-10-06,0.00185591361565718
2003-10-07,0.0057726133004005
2003-10-08,-0.0188463363131506
2003-10-09,0.00264517658212843
2003-10-10,0.0154509522098456
2003-10-14,0.0125060528178193
2003-10-15,-0.00644710340197367
2003-10-16,0.00976580579468662
2003-10-17,0.0034285190447816
2003-10-20,0.0100494248988206
2003-10-21,-0.0111071916352355
2003-10-22,-0.0178906257145731
2003-10-23,-0.0528242142025611
2003-10-24,0.00782671110980014
2003-10-27,0.00769763607449839
2003-10-28,0.0119084501587793
2003-10-29,0.011443005032626
2003-10-30,-0.00311217057343416
2003-10-31,-0.00995397827015231
2003-11-04,0.0255424781475235
2003-11-05,-0.00626162372314282
2003-11-06,-0.02608834676623
2003-11-07,0.00925094392460206
2003-11-10,-0.0112711094101327
2003-11-11,-0.0252184599901293
2003-11-12,-0.0011416545055643
2003-11-13,0.0122644509819512
2003-11-14,-0.0115169366715759
2003-11-17,-0.0346454503014591
2003-11-18,0.0015948306907161
2003-11-19,-0.0208025147928994
2003-11-20,0.0194085124686579
2003-11-21,0.00284041206557646
2003-11-25,0.014018164092565
2003-11-26,0.01407738004878
2003-11-27,0.00408175485519254
2003-11-28,-0.00632137639025555
2003-12-01,0.0207751937984496
2003-12-02,0.00292007995923649
2003-12-03,-0.00725940400586219
2003-12-04,0.00724359542157519
2003-12-05,-0.00391819665243347
2003-12-08,-0.0236801318396735
2003-12-09,0.00212000643035127
2003-12-10,-0.0168539889110578
2003-12-11,0.010554977666279
2003-12-12,0.00784111894886631
2003-12-15,0.0242815660358466
2003-12-16,-0.0177232513808104
2003-12-17,-0.0147986704086304
2003-12-18,0.00567705439668671
2003-12-19,0.013098024247416
2003-12-22,0.00659323227015395
2003-12-24,-0.00325039891259377
2003-12-25,0.000958535910510211
2003-12-26,0.00546928218139464
2003-12-29,0.00762909069486581
2003-12-30,0.0170038197692548
2004-01-05,0.0146595253379835
2004-01-06,-0.00329559297066073
2004-01-07,-0.00370440549502613
2004-01-08,0.00506851529588543
2004-01-09,0.00838284827612298
2004-01-13,-0.00692450599560874
2004-01-14,-0.000425170068027254
2004-01-15,-0.0126471005245996
2004-01-16,0.013785576840231
2004-01-19,0.0124649423496417
2004-01-20,0.00351623343313092
2004-01-21,-0.00519545699574339
2004-01-22,0.00383052272621118
2004-01-23,0.00230815766205968
2004-01-26,-0.00750280891051429
2004-01-27,-0.00513636151003416
2004-01-28,-0.00489956364730647
2004-01-29,-0.00757926569956999
2004-01-30,-0.00249492919924211
2004-02-02,0.00186155740756656
2004-02-03,-0.00588874278200223
2004-02-04,-0.0198125143777317
2004-02-05,0.00280654403927206
2004-02-06,0.00326676288177235
2004-02-09,-0.00394623018380096
2004-02-10,0.000468397786820475
2004-02-12,0.0055206047305536
2004-02-13,0.00981656982665789
2004-02-16,0.00383274257226017
2004-02-17,0.00917685785917965
2004-02-18,-0.00154559505409571
2004-02-19,0.00620144732093674
2004-02-20,-0.000707874394767392
2004-02-23,0.00874608032037477
2004-02-24,-0.0179210127151176
2004-02-25,-0.00236442681717643
2004-02-26,0.013025611620795
2004-02-27,0.0211692121921078
2004-03-01,0.0232154239840364
2004-03-02,0.00826110509209109
2004-03-03,-0.000662637116633095
2004-03-04,0.00417558982446401
2004-03-05,0.00922662335924038
2004-03-08,0.000901848790019524
2004-03-09,0.00204058196337548
2004-03-10,-0.00523652520408328
2004-03-11,-0.0071428571428573
2004-03-12,-0.011576842744167
2004-03-15,0.0158483614329449
2004-03-16,-0.00352025032891231
2004-03-17,0.0185109192121039
2004-03-18,0.0035035166548423
2004-03-19,-0.0066508976966249
2004-03-22,-0.00579040321942897
2004-03-23,0.000927971718957096
2004-03-24,0.0118317072093948
2004-03-25,0.0122605698328897
2004-03-26,0.0140689655172413
2004-03-29,0.00242281011969544
2004-03-30,-0.00310387815158127
2004-03-31,0.00316458388274028
2004-04-01,-0.00357860637873869
2004-04-02,0.00782121003225509
2004-04-05,0.0127005573382874
2004-04-06,0.0085053867449385
2004-04-07,-0.00382821801825647
2004-04-08,0.00421643246653012
2004-04-09,-0.0157287026093283
2004-04-12,0.013192146851855
2004-04-13,0.00831282064032752
2004-04-14,0.0010438928160447
2004-04-15,-0.0190496522617355
2004-04-16,0.00126394736621828
2004-04-19,-0.0110434884381949
2004-04-20,0.018090061455489
2004-04-21,-0.000647641505517385
2004-04-22,0.00183617344776879
2004-04-23,0.00316802123071814
2004-04-26,0.00110778591623828
2004-04-27,-0.00497126246944571
2004-04-28,0.00164323534781816
2004-04-30,-0.0170765253703643
2004-05-06,-0.0177609562424661
2004-05-07,-0.0123150595585458
2004-05-10,-0.0567821425157922
2004-05-11,0.00308602170348411
2004-05-12,0.0306918054165249
2004-05-13,-0.0235050921759584
2004-05-14,-0.00403310430410708
2004-05-17,-0.0345759544117782
2004-05-18,0.0212949694904961
2004-05-19,0.027829141152749
2004-05-20,-0.0011481160049179
2004-05-21,0.0183909710468915
2004-05-24,0.00504794660552258
2004-05-25,-0.0134672691420032
2004-05-26,0.0103795063012028
2004-05-27,-0.000532273517618173
2004-05-28,0.0139707448697011
2004-05-31,-0.00213589173479933
2004-06-01,0.00379844553222093
2004-06-02,-0.00646700516486502
2004-06-03,-0.0152260152875878
2004-06-04,0.00483225552895788
2004-06-07,0.0237339662390997
2004-06-08,0.00542690180346801
2004-06-09,-0.00444763023352226
2004-06-10,0.0080588495536837
2004-06-11,-0.00151455174431612
2004-06-14,-0.00151684909075238
2004-06-15,-0.00624924473906815
2004-06-16,0.0137149309476244
2004-06-17,-0.000265617904360371
