"Data","TWSE Index"
2001-09-24,-0.0162423263777718
2001-09-25,-0.0112437774337698
2001-09-26,0.0377098729742571
2001-09-27,-0.015970078857436
2001-09-28,0.0194274630496996
2001-10-02,-0.0398191886585977
2001-10-03,-0.0131324238571411
2001-10-04,0.0137540406121418
2001-10-05,0.0262761688315406
2001-10-08,-0.0181594551326748
2001-10-09,0.0280028974391751
2001-10-11,0.0472515356749094
2001-10-12,0.00305282683321332
2001-10-15,-0.0233276338287518
2001-10-16,0.0220964118917696
2001-10-17,0.00586846418576706
2001-10-18,-0.00155352319674737
2001-10-19,0.0090312762384551
2001-10-22,0.014301985115534
2001-10-23,-0.00671688090611232
2001-10-24,0.0289720784014123
2001-10-25,0.00640384079946415
2001-10-26,0.00781865310802062
2001-10-29,0.00532450285267715
2001-10-30,-0.0367740030995547
2001-10-31,-0.00309530315838409
2001-11-01,0.00671194239001516
2001-11-02,0.0175051976110075
2001-11-05,0.0205152958124088
2001-11-06,0.000590612447953774
2001-11-07,0.0184255385851301
2001-11-08,-0.0055601649772134
2001-11-09,-0.00272065740756415
2001-11-12,0.0118459277653028
2001-11-13,-0.00864922123456912
2001-11-14,0.0341251384006923
2001-11-15,0.0294293662482176
2001-11-16,0.00977157273951475
2001-11-19,0.0229410203705287
2001-11-20,-0.0204083427317676
2001-11-21,0.0174087705911396
2001-11-22,-0.0183858807024354
2001-11-23,0.0155190313751398
2001-11-26,0.0197473822105384
2001-11-27,-0.0060737969585445
2001-11-28,-0.0289826278892569
2001-11-29,0.00410335508298895
2001-11-30,-0.00553312598106064
2001-12-03,0.0462698598551716
2001-12-04,0.0257865411558105
2001-12-05,0.0331757730628584
2001-12-06,0.0577310460223856
2001-12-07,0.024011012006466
2001-12-10,-0.00237160967616758
2001-12-11,-0.00889071802273128
2001-12-12,0.0503112456081472
2001-12-13,-0.0237881613413946
2001-12-14,0.0146443669394955
2001-12-17,-0.00557344720808203
2001-12-18,-0.0232691549902404
2001-12-19,-0.0201212567012997
2001-12-20,0.0166872208902405
2001-12-21,-0.0376447985534272
2001-12-24,0.0108607150965701
2001-12-25,0.0402886501327273
2001-12-26,0.00365172042190211
2001-12-27,-0.0110247142753825
2001-12-28,0.0122445612021797
2002-01-02,0.0373767199922939
2002-01-03,-0.0131659538754119
2002-01-04,0.0203046511964562
2002-01-07,0.0348246794820637
2002-01-08,-0.00425200817838904
2002-01-09,0.0095454795803156
2002-01-10,0.000978597026019732
2002-01-11,-0.0312861931299477
2002-01-14,-0.0133149541369896
2002-01-15,-0.00340707002669345
2002-01-16,-0.0186688456820807
2002-01-17,0.00233222127678186
2002-01-18,0.00393919067537035
2002-01-21,0.0498388498587673
2002-01-22,0.00104345426479595
2002-01-23,-0.00591306145655668
2002-01-24,0.00557040303096484
2002-01-25,0.0256328939385583
2002-01-28,0.00952670637107935
2002-01-29,-0.0268238968060686
2002-01-30,-0.00573364875243527
2002-01-31,0.0102310986173308
2002-02-01,-0.00241990143286775
2002-02-04,-0.00137932682705323
2002-02-05,-0.000957289503149716
2002-02-06,0.0140017966377208
2002-02-18,0.00717675090447644
2002-02-19,-0.0179187449004039
2002-02-20,-0.0289133112463022
2002-02-21,-0.0063385205668127
2002-02-22,-0.0081805484344337
2002-02-25,-0.0176689846216374
2002-02-26,-0.00198159583792289
2002-02-27,0.0356959083892294
2002-03-01,-0.00269131038550869
2002-03-04,0.0340974302824612
2002-03-05,0.014174871648214
2002-03-06,0.0234685913306197
2002-03-07,-0.00810486800479536
2002-03-08,-0.00603490323487347
2002-03-11,0.0307087072600701
2002-03-12,-0.0118974994593513
2002-03-13,-0.00558591695603456
2002-03-14,-0.00293019115226813
2002-03-15,-0.0196112346594185
2002-03-18,0.00347142293054631
2002-03-19,-0.0109475545493971
2002-03-20,0.0257892268649491
2002-03-21,-0.00206962796209312
2002-03-22,0.0155295938821007
2002-03-25,0.0128248556287681
2002-03-26,0.00377381547698491
2002-03-27,-0.0152002998731306
2002-03-28,0.0101126428368102
2002-03-29,-0.00683583685458103
2002-04-01,0.00307581552889586
2002-04-02,0.00921693251692418
2002-04-03,0.00820058108805051
2002-04-04,-0.0139117918998007
2002-04-08,-0.00261958502293349
2002-04-09,-0.0195418061875386
2002-04-10,-0.00175292634908611
2002-04-11,0.00240130314017837
2002-04-12,0.0179180606411844
2002-04-15,0.00216899390061444
2002-04-16,0.0099628792769528
2002-04-17,0.0212457232894357
2002-04-18,-0.000542978212021296
2002-04-19,0.00953624508979662
2002-04-22,0.0021990905876442
2002-04-23,-0.0110920260588336
2002-04-24,0.0101351668539203
2002-04-25,-0.0154599489728739
2002-04-26,-0.0076562522126191
2002-04-29,-0.0161473173160318
2002-04-30,-0.0224589812557111
2002-05-02,-0.0326259164189635
2002-05-03,0.00724117774373146
2002-05-06,-0.0453173432233788
2002-05-07,0.00381038125079752
2002-05-08,0.00839515676255922
2002-05-09,0.0048585930565015
2002-05-10,0.0118516608355056
2002-05-13,-0.0111308181082431
2002-05-14,0.0023090344892437
2002-05-15,0.0268888379268648
2002-05-16,-0.0184783840803695
2002-05-17,-0.00200466433507372
2002-05-20,-0.0371564671908032
2002-05-21,-0.0235940524260454
2002-05-22,0.0180886908020679
2002-05-23,0.00150136060805099
2002-05-24,0.028187590541193
2002-05-27,0.00411818309266788
2002-05-28,-0.0105359604879666
2002-05-29,-0.00816646177019968
2002-05-30,0.0200880988328772
2002-05-31,-0.0105540437119412
2002-06-03,-0.0184243214433589
2002-06-04,-0.00776869116939619
2002-06-05,0.0129563298237997
2002-06-06,-0.00150015537323502
2002-06-07,-0.0282596020046432
2002-06-10,0.0122049983250567
2002-06-11,-0.0170766256980396
2002-06-12,-0.00101009727273737
2002-06-13,0.0300502225942414
2002-06-14,-1.97762408242149e-05
2002-06-17,-0.00437063565690771
2002-06-18,-0.000251001749789236
2002-06-19,-0.0247307827079593
2002-06-20,0.00856931197333094
2002-06-21,0.00271036051834714
2002-06-24,-0.0138521352322942
2002-06-25,-0.0127857764968273
2002-06-26,-0.0363052196747955
2002-06-27,-0.01000968175146
2002-06-28,0.0161580989636733
2002-07-01,-0.0357781093619937
2002-07-02,0.00518380784493658
2002-07-03,0.0105583894552239
2002-07-04,0.0164387795127402
2002-07-05,0.0242515787011771
2002-07-08,0.0233348492834757
2002-07-09,0.00198220109857839
2002-07-10,-0.0234776896067937
2002-07-11,-0.011292262842526
2002-07-12,0.0411160595011331
2002-07-15,-0.00433674882304067
2002-07-16,-0.0139068905861476
2002-07-17,-0.0126344252831417
2002-07-18,-0.0016587885320769
2002-07-19,-0.0152972753337873
2002-07-22,-0.022941076188705
2002-07-23,0.0229463666104887
2002-07-24,-0.0232108279723912
2002-07-25,0.00110924142967134
2002-07-26,-0.0376070104081806
2002-07-29,0.000638472280004995
2002-07-30,0.0301742946295519
2002-07-31,-0.0129189776705081
2002-08-01,-0.00481541905683368
2002-08-02,0.000874589908859633
2002-08-05,-0.0577578446175387
2002-08-06,-0.0138720245348493
2002-08-07,0.0324515839776043
2002-08-08,-0.00434254871598249
2002-08-09,0.0321707661114456
2002-08-12,0.000129858351334884
2002-08-13,-0.00703617219042582
2002-08-14,0.0144252822270145
2002-08-15,0.0090108707439288
2002-08-16,-0.00252460219772194
2002-08-19,-0.00630613414867198
2002-08-20,0.00639525368248777
2002-08-21,-0.00639730365949355
2002-08-22,0.0140554320050575
2002-08-23,0.0024937001789574
2002-08-26,-0.00662728800426664
2002-08-27,-0.0115621809105495
2002-08-28,-0.0182870963444255
2002-08-29,0.00229662834081129
2002-08-30,-0.00743444089629913
2002-09-02,-0.0252594995949581
2002-09-03,-0.0121690228179942
2002-09-04,-0.0117500642973284
2002-09-05,-0.0164926171388242
2002-09-09,0.0165718475928215
2002-09-10,0.0297224740639758
2002-09-11,-0.001602395881757
2002-09-12,-0.0028237131828354
2002-09-13,-0.014459791236764
2002-09-16,-0.0268570817240409
2002-09-17,0.0396440782920065
2002-09-18,-0.0326315426016323
2002-09-19,0.00193189296509894
2002-09-20,-0.0138177948081964
2002-09-23,-0.0227690918327031
2002-09-24,-0.00957859717216524
2002-09-25,-0.0235575958609171
2002-09-26,0.00866469976946701
2002-09-27,-0.00317842272548566
2002-09-30,-0.00403678007983268
2002-10-01,-0.00692779491436872
2002-10-02,0.00215961967632124
2002-10-04,-0.0249223349377721
2002-10-07,-0.0353385990918902
2002-10-08,0.01025473746445
2002-10-09,-0.00420505110637999
2002-10-11,-0.0247162207006265
2002-10-14,0.0158284069775899
2002-10-15,0.0563771740075378
2002-10-16,0.0222317964308102
2002-10-17,0.0136125133781008
2002-10-18,0.0414314113450491
2002-10-21,0.00120004396422756
2002-10-22,-0.0172644011900922
2002-10-23,0.0463745252435905
2002-10-24,-0.00328548894524474
2002-10-25,-0.00234764361283549
2002-10-28,0.00817473915767967
2002-10-29,-0.0102665075836109
2002-10-30,-0.012164782296509
2002-10-31,0.0178739333100677
2002-11-01,-0.0171626113200296
2002-11-04,0.0184710757574075
2002-11-05,-0.00383534627199105
2002-11-06,0.0348744004730513
2002-11-07,0.00690743946467332
2002-11-08,0.0111454861096517
2002-11-11,-0.0304218864645886
2002-11-12,0.00253395217218883
2002-11-13,-0.00100503157295991
2002-11-14,-0.00132926064425261
2002-11-15,0.031715378218263
2002-11-18,-0.00476157830116361
2002-11-19,-0.0133824293774696
2002-11-20,-0.0154448323283614
2002-11-21,-0.0159127538411948
2002-11-22,0.0279858935024948
2002-11-25,0.00330316232653091
2002-11-26,-0.00958468482964785
2002-11-27,-0.00958979368903514
2002-11-28,-0.00440964120672635
2002-11-29,0.00739062567749192
2002-12-02,0.00785290174296127
2002-12-03,0.0236484610884057
2002-12-04,-0.0138591927708583
2002-12-05,0.00590376711531909
2002-12-06,-0.00345291668419062
2002-12-09,0.0178709342516745
2002-12-10,-0.0142339753755957
2002-12-11,-0.0116929301936274
2002-12-12,-0.00632207021732516
2002-12-13,-0.0174657900935819
2002-12-16,-0.00132733526004005
2002-12-17,-0.00795058980150812
2002-12-18,-0.00213172240530436
2002-12-19,0.00293214401456797
2002-12-20,0.0102083209686036
2002-12-23,-0.00498295134332962
2002-12-24,-0.00618224839648625
2002-12-25,-0.0132181758169215
2002-12-26,0.0184951041715446
2002-12-27,-0.00438983485025303
2002-12-30,-0.0196973162214227
2003-01-02,0.0150569233357635
2003-01-03,0.0224205336285904
2003-01-06,0.0137344584896851
2003-01-07,0.00239239550860799
2003-01-08,0.028897615016124
2003-01-09,-0.00479643079391282
2003-01-10,0.00770088891566428
2003-01-13,0.0289560484868475
2003-01-14,0.000232406246118185
2003-01-15,0.00506367653362492
2003-01-16,-0.0148295035574068
2003-01-17,-0.00718347497314546
2003-01-20,0.00881253845934414
2003-01-21,-0.00104220737907059
2003-01-22,0.00958375371774845
2003-01-23,0.0171290557089842
2003-01-24,-0.0042293455146886
2003-01-27,-0.0167539329130843
2003-01-28,0.00856093102387281
2003-02-06,-0.0362062227326745
2003-02-07,-0.0203182734122535
2003-02-10,-0.0193226717236457
2003-02-11,-0.00535975382601157
2003-02-12,0.00127517330666085
2003-02-13,-0.0252785483700082
2003-02-14,-0.00309896272371544
2003-02-17,0.0469716220997377
2003-02-18,-0.0212047404082395
2003-02-19,-0.0118298225309481
2003-02-21,-0.000544955535583523
2003-02-24,0.0133784779095715
2003-02-25,-0.0335958517747113
2003-02-26,0.000525329172606382
2003-02-27,-0.00543677033852468
2003-03-03,0.0212590750959963
2003-03-04,-0.00596462315731804
2003-03-05,-0.018130137853941
2003-03-06,-0.00467847111095017
2003-03-07,-0.0106539259205355
2003-03-10,-0.00703352878575098
2003-03-11,-0.0137824393112021
2003-03-12,0.0158903402222769
2003-03-13,0.0117463581437797
2003-03-14,0.0221923320217676
2003-03-17,-0.0264020356688866
2003-03-18,0.0417004169353304
2003-03-19,-0.00542985029913751
2003-03-20,0.018644229214608
2003-03-21,-0.00268087188128498
2003-03-24,-0.00354050212342918
2003-03-25,-0.0157197616109639
2003-03-26,-0.000617938441772582
2003-03-27,0.00404577351230516
2003-03-28,-0.00824723541504208
2003-03-31,-0.0347977779812866
2003-04-01,0.00379291033550697
2003-04-02,-0.00600561138507134
2003-04-03,0.0108614979265045
2003-04-04,0.0323032128836566
2003-04-07,0.017036437750879
2003-04-08,-0.00510945555232605
2003-04-09,-0.0033081088205251
2003-04-10,0.000874952340442269
2003-04-11,-0.00241337396726972
2003-04-14,-0.015581405615398
2003-04-15,0.00622896491106118
2003-04-16,0.0271259183659825
2003-04-17,-0.00925516128192442
2003-04-18,0.0200671825798287
2003-04-21,-0.00218534658566436
2003-04-22,-0.0197972513618408
2003-04-23,0.00193806106099513
2003-04-24,-0.0416194771880403
2003-04-25,-0.0323204432517931
2003-04-28,-0.0222130888098376
2003-04-29,0.0146925957241212
2003-04-30,-0.0124395284168825
2003-05-02,0.00958276981825283
2003-05-05,0.00341466443161363
2003-05-06,0.00436208390050735
2003-05-07,0.0131407788269024
2003-05-08,-0.0197992941853313
2003-05-09,0.0126286907247242
2003-05-12,0.00396778647465474
2003-05-13,0.0172658189823093
2003-05-14,0.00150187214938442
2003-05-15,-0.00227131372232858
2003-05-16,-0.0109599098641496
2003-05-19,-0.00652929545703907
2003-05-20,-0.000989238216081591
2003-05-21,-0.00822045399485835
2003-05-22,0.0129629278287926
2003-05-23,0.0183129258071314
2003-05-26,0.0266811050414757
2003-05-27,-0.00323810846095796
2003-05-28,0.00523464933466038
2003-05-29,0.0153383351101039
2003-05-30,0.00283070366978932
2003-06-02,0.0300796769024781
2003-06-03,-0.00316645855263431
2003-06-05,0.0128813530337233
2003-06-06,0.000445303629541078
2003-06-09,0.0182451033129766
2003-06-10,0.00108971729501511
2003-06-11,-0.00570133686519602
2003-06-12,0.0153559572497478
2003-06-13,0.000711294412341541
2003-06-16,0.00214260841065979
2003-06-17,0.0165216786990328
2003-06-18,0.00520390332965362
2003-06-19,0.00996985439291711
2003-06-20,-0.00917623803949762
2003-06-23,-0.0161636595516713
2003-06-24,-0.00252147623188638
2003-06-25,0.00498644412351218
2003-06-26,-0.00806276716276934
2003-06-27,-0.00329177913408444
2003-06-30,-0.00117878595297157
2003-07-01,0.0298902948390341
2003-07-02,0.0154371056523004
2003-07-03,1.37383126213129e-05
2003-07-04,0.0110964789188489
2003-07-08,0.0419499791337092
2003-07-09,-0.00168778886618226
2003-07-10,-0.014280889210679
2003-07-11,-0.00803047111339966
2003-07-14,0.0209887098374796
2003-07-15,-0.00263180521650709
2003-07-16,0.0146199487992564
2003-07-17,-0.021123521621317
2003-07-18,-0.00228889085972101
2003-07-21,-0.0128759423381713
2003-07-22,0.00799149311210316
2003-07-23,0.00510928509924902
2003-07-24,0.0217213293014794
2003-07-25,-0.00148072740733886
2003-07-28,0.0105750961583021
2003-07-29,-0.0200557613999046
2003-07-30,-0.00660369941936856
2003-07-31,0.00210281166269089
2003-08-01,0.0135700237292088
2003-08-04,-0.00247100923660296
2003-08-05,-0.0218961948527018
2003-08-06,-0.00639230337772959
2003-08-07,0.00636071207827269
2003-08-08,-0.00504271667804375
2003-08-11,-0.00343044978069962
2003-08-12,0.00779350285736191
2003-08-13,0.0355892404533381
2003-08-14,-0.00101428264308835
2003-08-15,0.0095626983032142
2003-08-18,0.00511228442229007
2003-08-19,-0.00084106728538289
2003-08-20,0.0057055673275086
2003-08-21,0.0123114721273683
2003-08-22,0.00619402479748251
2003-08-25,0.00712461614204612
2003-08-26,-0.0226135734193799
2003-08-27,-0.000867179417982226
2003-08-28,-0.00545788818802081
2003-08-29,0.0231228001564333
2003-09-01,0.00724849269930259
2003-09-02,0.00424471036352358
2003-09-03,-0.00748257070128317
2003-09-04,-0.00838154262688654
2003-09-05,0.00238195544321252
2003-09-08,0.0156019740983823
2003-09-09,-0.00808799006811593
2003-09-10,-0.0100797614374309
2003-09-12,0.00388552893874369
2003-09-15,-0.00390768925544871
2003-09-16,0.0135225013426471
2003-09-17,0.00840109066791129
2003-09-18,0.000638578492954769
2003-09-19,0.0012346086899062
2003-09-22,-0.0142690663799885
2003-09-23,0.00145531427564643
2003-09-24,0.00674699727832982
2003-09-25,-0.00596432241243125
2003-09-26,-0.00670155742647535
2003-09-29,-0.00116988872783002
2003-09-30,-0.00568618764950831
2003-10-01,-0.00530169779075134
2003-10-02,0.0211764958811536
2003-10-03,0.00840897846613782
2003-10-06,0.0179912627288053
2003-10-07,0.000936560021875935
2003-10-08,-0.00595559258829236
2003-10-09,0.00825861417431034
2003-10-13,0.0174773589920067
2003-10-14,-0.00570115881703888
2003-10-15,-0.00236426524226982
2003-10-16,0.0187969036422376
2003-10-17,0.00115478797960155
2003-10-20,0.00582189117134536
2003-10-21,-0.00270324076283057
2003-10-22,-0.003233544393595
2003-10-23,-0.0148348356300874
2003-10-24,-0.00572726524344645
2003-10-27,0.00682815884720535
2003-10-28,0.0196188670062347
2003-10-29,0.00336106790443507
2003-10-30,0.00201119774535878
2003-10-31,-0.0103157594877647
2003-11-03,0.00700234238526281
2003-11-04,0.00353842742034842
2003-11-05,0.00545589369110114
2003-11-06,-0.0209888120449602
2003-11-07,0.00722220374496962
2003-11-10,0.000363226308151264
2003-11-11,-0.00609833587224355
2003-11-12,-0.00653096604495455
2003-11-13,0.00880698675358315
2003-11-14,0.00154586906671276
2003-11-17,-0.0152942130138948
2003-11-18,-0.00215882210633828
2003-11-19,-0.0124522895140476
2003-11-20,-0.00533116472395417
2003-11-21,-0.000716460070206125
2003-11-24,-0.00145453048510658
2003-11-25,0.00680227704506343
2003-11-26,-9.72500418005621e-05
2003-11-27,-0.0204825094998643
2003-11-28,0.00543500035710752
2003-12-01,0.0170484963884562
2003-12-02,0.00703216431551382
2003-12-03,-0.00447944243798046
2003-12-04,0.00603061697850623
2003-12-05,-0.00344736726538138
2003-12-08,-0.0089660257116466
2003-12-09,0.00212240151184778
2003-12-10,-0.00958092416495442
2003-12-11,0.0109642245434589
2003-12-12,-0.00148797095644327
2003-12-15,0.0112523726938781
2003-12-16,-0.00624721483261992
2003-12-17,-0.0229683569352649
2003-12-18,0.00291202553542153
2003-12-19,-0.00165200146998673
2003-12-22,0.0131753724022135
2003-12-23,0.00178231430084446
2003-12-24,0.00211444339330523
2003-12-25,-0.000711862844344458
2003-12-29,-0.00833831593692869
2003-12-30,0.0106565326819285
2003-12-31,0.00408062385477472
2004-01-05,0.0398476239625579
2004-01-06,0.00303489393380375
2004-01-07,-0.000449218018850916
2004-01-08,0.00454630571951965
2004-01-12,0.0081923500243955
2004-01-13,-0.00152579461100273
2004-01-14,0.0104263617069927
2004-01-15,-0.0016892511039894
2004-01-16,0.000852440069791559
2004-01-27,0.0183293964154642
2004-01-28,0.00025373435892133
2004-01-29,-0.0115247602270504
2004-01-30,0.00993718961133604
2004-02-03,-0.0193164956441813
2004-02-04,-0.00173378138680107
2004-02-05,0.00428590426171093
2004-02-10,0.0351300385760369
2004-02-11,-0.0052324631569862
2004-02-12,-0.00270203690821294
2004-02-13,0.0174352760235827
2004-02-16,0.00247206520510959
2004-02-17,0.00534623334252302
2004-02-18,0.000815093470616503
2004-02-19,0.0114549982212736
2004-02-20,-0.00239167135621842
2004-02-23,5.25088739997605e-05
2004-02-24,-0.0115003397895856
2004-02-25,0.00835454218474696
2004-02-26,0.00737024929713983
2004-02-27,0.00855936951406267
2004-03-01,0.020426514027026
2004-03-02,0.0126051945073115
2004-03-03,-0.00617754750360562
2004-03-04,0.0147039094540382
2004-03-05,-0.0128545229666908
2004-03-08,-0.00607746900778848
2004-03-09,0.0104934014153486
2004-03-10,-0.0141943532313339
2004-03-11,0.00061091708836913
2004-03-12,-0.0114651459273074
2004-03-15,-0.0241550298224769
2004-03-16,-0.006971087917685
2004-03-17,-0.00178156279781245
2004-03-18,0.0317802729713377
2004-03-19,0.00413435626481692
2004-03-22,-0.0667885530491894
2004-03-23,-0.0294076026113536
2004-03-24,0.00658848610618366
2004-03-25,-0.00914612557052653
2004-03-26,-0.0039160398458272
2004-03-29,0.0556841937051374
2004-03-30,0.00318190453977464
2004-03-31,0.00423113580129052
2004-04-01,0.000199319553708215
2004-04-02,0.00338009255781801
2004-04-05,0.0209593096979011
2004-04-06,-0.00706148535104659
2004-04-07,0.00168788071505858
2004-04-08,0.00392974601082634
2004-04-09,-0.00786769091513984
2004-04-12,0.0237781631210387
2004-04-13,0.00244180247809758
2004-04-14,0.0126355358070627
2004-04-15,-0.0208410245080798
2004-04-16,0.0120843903402065
2004-04-19,-0.0057229180722184
2004-04-20,0.00306674258538643
2004-04-21,0.00151177137546191
2004-04-22,-0.0114768180316435
2004-04-23,0.00237816190811475
2004-04-26,-0.00554230079577963
2004-04-27,-0.00952210648665559
2004-04-28,-0.0108398026117831
2004-04-29,-0.0262428229210236
2004-04-30,-0.0444221604727117
2004-05-03,-0.0143907705535151
2004-05-04,0.0262663418339338
2004-05-05,-0.0539612000355518
2004-05-06,0.00949057348276381
2004-05-07,0.0220769265913002
2004-05-10,-0.0356292609920765
2004-05-11,0.0105252315430768
2004-05-12,0.0123047180260807
2004-05-13,-0.00683024573780916
2004-05-14,-0.023786390541543
2004-05-17,-0.0509509599606738
2004-05-18,0.0136276755621052
2004-05-19,0.0545011587568913
2004-05-20,-0.0077210788010743
2004-05-21,0.0257268289159858
2004-05-24,-0.00383239395534568
2004-05-25,0.00274314718078521
2004-05-26,0.0115618674874715
2004-05-27,0.000958974792899562
2004-05-28,0.0172731868623665
2004-06-01,-0.0246135897778488
2004-06-02,-0.0184641341752697
2004-06-03,-0.0347568872996612
2004-06-04,0.00942263442329572
2004-06-07,0.0368443760491467
2004-06-08,0.00858179661782205
2004-06-09,-0.00351776252931475
2004-06-10,-0.0164590911376703
2004-06-11,-0.0225717553101742
2004-06-14,-0.0280711482161508
2004-06-15,0.0129904845283885
2004-06-16,-0.0152891442294239
2004-06-17,0.018738669390809
2004-06-18,-0.0167821550575089
2004-06-21,-0.00228934029292782
2004-06-23,0.0310912906233016
2004-06-24,0.0086904159321383
2004-06-25,0.00405946264896377
2004-06-28,-0.015977458186487
2004-06-29,0.00554831659030731
2004-06-30,0.0170547172177401
2004-07-01,-0.00043326072363099
2004-07-02,-0.0154550952473141
2004-07-05,-0.0151252022900099
