"Data","KOSPI Index"
2001-09-10,-0.00783670822223828
2001-09-11,-0.0184482414250176
2001-09-12,-0.120187949756738
2001-09-13,0.049726661059714
2001-09-14,-0.0339709564346519
2001-09-17,-0.0280536606605985
2001-09-18,0.0344952641010325
2001-09-19,0.00375311900686696
2001-09-20,-0.0133127889060093
2001-09-21,-0.0165740104524538
2001-09-24,0.0209184645677627
2001-09-25,-0.0208631452332068
2001-09-26,0.00152500370660629
2001-09-27,-0.000993972718621185
2001-09-28,0.0154536601888311
2001-10-04,0.043695797198132
2001-10-05,0.00255672738894221
2001-10-08,-0.0115357029008607
2001-10-09,0.023139096607744
2001-10-10,-0.00817556785721328
2001-10-11,0.026993207007508
2001-10-12,-0.00125713180543463
2001-10-15,-0.0046669248644461
2001-10-16,0.0154088600945543
2001-10-17,0.0122243298653024
2001-10-18,-0.0077230309110525
2001-10-19,0.00730623223517279
2001-10-22,0.00124990531020393
2001-10-23,0.00340457726498951
2001-10-24,0.0207163053722903
2001-10-25,0.00129272932094784
2001-10-26,0.00225013371696253
2001-10-29,0.00820743085331524
2001-10-30,-0.0255535072188658
2001-10-31,0.0073800738007379
2001-11-01,0.0116769862962758
2001-11-02,0.011909794335496
2001-11-05,0.0200701091595981
2001-11-06,0.00685516897546388
2001-11-07,-0.00608343501865714
2001-11-08,0.0195897016173514
2001-11-09,0.0064742426357672
2001-11-12,0.0134026874729086
2001-11-13,0.00744251300301126
2001-11-14,0.0303143521899358
2001-11-15,-0.000395595701193208
2001-11-16,0.00732141679308743
2001-11-19,0.0254550811943425
2001-11-20,-0.0161231103235795
2001-11-21,-0.00142780653221488
2001-11-22,0.014802177268665
2001-11-23,0.0330152427308825
2001-11-26,0.0455376794072972
2001-11-27,-0.00661171726755207
2001-11-28,-0.0568273392031041
2001-11-29,-0.0049998417771589
2001-11-30,0.0239003911840473
2001-12-03,0.0105142182670953
2001-12-04,-0.0011680447545569
2001-12-05,0.0591014002154177
2001-12-06,-0.00246981737879725
2001-12-07,0.0260555482734012
2001-12-10,-0.0507168204400284
2001-12-11,0.00195881992314257
2001-12-12,0.0169382760267429
2001-12-13,-0.00710271047649783
2001-12-14,-0.0168344196633116
2001-12-17,-0.0254359591100422
2001-12-18,-0.00697229592151537
2001-12-19,0.00511060022368579
2001-12-20,0.0269840043273318
2001-12-21,-0.0297963913259393
2001-12-24,0.00276093127142432
2001-12-26,0.0114154897987594
2001-12-27,0.0224509459066786
2001-12-28,0.0376187270959541
2002-01-02,0.0450482917687761
2002-01-03,0.00373818884060959
2002-01-04,0.0275678201357778
2002-01-07,0.00502862033916438
2002-01-08,-0.0222494277958163
2002-01-09,0.0229326582829768
2002-01-10,-0.0311065579223267
2002-01-11,-0.00119467750573309
2002-01-14,0.0229184997800263
2002-01-15,-0.0341249680792441
2002-01-16,-0.0107007681175553
2002-01-17,0.0035867501230747
2002-01-18,-0.00704975473020319
2002-01-21,0.0125340522534476
2002-01-22,0.00977207778629677
2002-01-23,0.0252084598818267
2002-01-24,0.0203199482911853
2002-01-25,0.0223964313523642
2002-01-28,0.00717715701967272
2002-01-29,-0.00795908951091976
2002-01-30,-0.0317558750952805
2002-01-31,-0.00184135032357061
2002-02-01,-0.00755276912588406
2002-02-04,-0.0164462164273591
2002-02-05,0.0132838498514125
2002-02-06,0.00221648578881213
2002-02-07,-0.0186636100060683
2002-02-08,0.0164213766472907
2002-02-14,0.0764134872779385
2002-02-15,-0.0158130071089451
2002-02-18,0.00865248407968449
2002-02-19,-0.0102483646899554
2002-02-20,-0.00687742083935214
2002-02-21,0.0138114791025757
2002-02-22,0.00556105736268758
2002-02-25,-0.000656565656565634
2002-02-26,0.0122049830696922
2002-02-27,0.0261752003395162
2002-02-28,-0.00257873034022212
2002-03-04,0.0173416748984744
2002-03-05,0.00927823929226455
2002-03-06,0.00131836807411355
2002-03-07,-0.0161554337769552
2002-03-08,-0.00502748842592601
2002-03-11,0.00212051813345935
2002-03-12,0.0229861430195158
2002-03-13,0.00366417266527194
2002-03-14,0.00910343528081686
2002-03-15,0.00408468127815512
2002-03-18,0.0108675438188665
2002-03-19,0.0233066194478619
2002-03-20,-0.00280905188880649
2002-03-21,-0.00207328615856136
2002-03-22,0.0116751727564248
2002-03-25,-0.0184937163775978
2002-03-26,0.00184214416483779
2002-03-27,0.0243238028216974
2002-03-28,-0.0108481262327417
2002-03-29,0.00325988327153381
2002-04-01,-0.0220527479398825
2002-04-02,0.0336937533539614
2002-04-03,0.0146353856009897
2002-04-04,-0.000631402475533199
2002-04-08,-0.0188668968747616
2002-04-09,-0.0133453241403814
2002-04-10,-0.0367290445272148
2002-04-11,0.00797869233554904
2002-04-12,0.0148691560623972
2002-04-15,0.0212289737235779
2002-04-16,0.0078387082345574
2002-04-17,0.0324201977166062
2002-04-18,0.00763022428560684
2002-04-19,-0.0145796226576081
2002-04-22,-0.00330108015672021
2002-04-23,0.00522320798358116
2002-04-24,-0.0108134384789889
2002-04-25,-0.0470792517118239
2002-04-26,-0.00335785830525575
2002-04-29,-0.0358075087678951
2002-04-30,0.00456762590786042
2002-05-02,0.0207992022223805
2002-05-03,-0.00365175726281021
2002-05-06,-0.0348421888131478
2002-05-07,-0.000640971373976529
2002-05-08,0.0221821526248275
2002-05-09,-0.00710336581150035
2002-05-10,-0.0247296314402566
2002-05-13,0.0048414901030651
2002-05-14,0.0188346372385599
2002-05-15,0.0301539343420471
2002-05-16,-0.0053094062275394
2002-05-17,0.0198009416810405
2002-05-20,-0.0105710661348754
2002-05-21,-0.0325948855367415
2002-05-22,0.030445580018148
2002-05-23,-0.0203346233170347
2002-05-24,0.0107154261924756
2002-05-27,-0.0163825081619996
2002-05-28,0.00979097517160963
2002-05-29,-0.0160344015080112
2002-05-30,-0.0234437672864858
2002-05-31,-0.0235529235786712
2002-06-03,0.0107106981416373
2002-06-04,0.00173928167666765
2002-06-05,0.00404300968586062
2002-06-07,-0.017823836756877
2002-06-10,0.0210523668192565
2002-06-11,0.00422465820913913
2002-06-12,0.00948082371555064
2002-06-14,-0.0012757271644837
2002-06-17,-0.0156324132309826
2002-06-18,0.000296603885510911
2002-06-19,-0.0408080059303187
2002-06-20,0.000566740085268546
2002-06-21,0.00221418364851125
2002-06-24,-0.013628248108615
2002-06-25,-0.0156266277737264
2002-06-26,-0.0715022753730553
2002-06-27,0.0121959907105304
2002-06-28,0.0454513463676929
2002-07-02,0.00472587246876345
2002-07-03,0.00955469493319753
2002-07-04,0.0204152065413614
2002-07-05,0.0248328433540599
2002-07-08,-0.0056865059721006
2002-07-09,0.023795238399183
2002-07-10,-0.00907741991795405
2002-07-11,-0.0375357048483095
2002-07-12,0.0366724192030122
2002-07-15,-0.0118673779526566
2002-07-16,-0.0154048396977741
2002-07-18,0.00311102469375848
2002-07-19,-0.0248497770885831
2002-07-22,-0.0446847419893457
2002-07-23,0.0313774448605909
2002-07-24,-0.0297369270497095
2002-07-25,0.00292482776784355
2002-07-26,-0.0354931446262715
2002-07-29,0.00359681302304252
2002-07-30,0.0338830584707646
2002-07-31,-0.00841067285382835
2002-08-01,-0.0141923982228166
2002-08-02,-0.0100593387962701
2002-08-05,-0.0355654507050293
2002-08-06,-0.00293003433171543
2002-08-07,0.00829647659473423
2002-08-08,0.00753639401209945
2002-08-09,0.011629096115356
2002-08-12,0.00424579392013855
2002-08-13,0.0190396755777334
2002-08-14,0.00368316328690574
2002-08-16,0.00991226590180523
2002-08-19,-0.00098845870052475
2002-08-20,0.0266451127400429
2002-08-21,0.011429347088367
2002-08-22,0.00084550139574833
2002-08-23,-0.00702648340596716
2002-08-26,-0.00772440615251655
2002-08-27,-0.0144531090515658
2002-08-28,-0.00016570694726377
2002-08-29,0.00122919687866874
2002-08-30,0.0158082048169503
2002-09-02,0.0211569799022271
2002-09-03,-0.0151466794329636
2002-09-04,-0.0236838196573004
2002-09-05,-0.00286287255376521
2002-09-06,-0.0169907625731643
2002-09-09,-0.0152949642317949
2002-09-10,0.0220808436859677
2002-09-11,0.0159960745829246
2002-09-12,0.0200218018241779
2002-09-13,-0.0284759611482374
2002-09-16,-0.0192015817981814
2002-09-17,0.0318294102615065
2002-09-18,-0.031549257017061
2002-09-19,0.000355179223436146
2002-09-23,-0.0350650457308414
2002-09-24,-0.0105235270741651
2002-09-25,-0.021300648539299
2002-09-26,0.00676332907775538
2002-09-27,0.00197762714934868
2002-09-30,-0.026065208220334
2002-10-01,0.00883326629745372
2002-10-02,-0.00617974943646201
2002-10-04,0.00435118037339907
2002-10-07,-0.0361334726233638
2002-10-08,0.0118584635001595
2002-10-09,-0.0234704807510553
2002-10-10,-0.0579088298867634
2002-10-11,0.00594137387850152
2002-10-14,0.0455481608823679
2002-10-15,0.0249076139157049
2002-10-16,0.0106104166335752
2002-10-17,0.0132180746561886
2002-10-18,0.040532994136444
2002-10-21,-0.0270129250585131
2002-10-22,-0.0205310493817702
2002-10-23,0.0284074021931265
2002-10-24,-0.00372663249319309
2002-10-25,0.0013740877584048
2002-10-28,0.0339391352076599
2002-10-29,-0.00731412392721272
2002-10-30,-0.0225051249294393
2002-10-31,0.00135252192149292
2002-11-01,-0.017103745522977
2002-11-04,0.0386474175866594
2002-11-05,-0.0115656775881548
2002-11-06,0.0265603850203038
2002-11-07,-0.00188994374120951
2002-11-08,-0.0094235765555506
2002-11-11,-0.025294509891087
2002-11-12,-0.00509288819970206
2002-11-13,-0.000886267438839795
2002-11-14,-0.00259998470597239
2002-11-15,0.0318945027984361
2002-11-18,-0.00864848800059447
2002-11-19,0.00646050994558791
2002-11-20,0.0157273918741808
2002-11-21,0.0122873900293255
2002-11-22,0.00360670934847477
2002-11-25,0.018748105705255
2002-11-26,-0.00508599438982239
2002-11-27,0.00825893174989686
2002-11-28,0.00913751465250599
2002-11-29,0.014358888235788
2002-12-02,0.00739514348785874
2002-12-03,0.00877889777583007
2002-12-04,-0.0299632078417531
2002-12-05,0.0115605318404479
2002-12-06,-0.00646134263102546
2002-12-09,-0.0125053962595218
2002-12-10,-0.00940615701372137
2002-12-11,-0.00545242298274592
2002-12-12,0.0240048095503929
2002-12-13,-0.0101344739858537
2002-12-16,-0.0221851919845227
2002-12-17,0.0174316166488548
2002-12-18,0.00671407684991983
2002-12-20,0.000310199937960051
2002-12-23,-0.0254566982408661
2002-12-24,-0.0196129480170094
2002-12-26,-0.00874863533091391
2002-12-27,-0.022280432808942
2002-12-30,-0.0447086403215003
2003-01-02,0.0121424587682256
2003-01-03,0.0408237164853505
2003-01-06,0.00848585690515809
2003-01-07,-0.0217635853669511
2003-01-08,-0.000735970561177581
2003-01-09,-0.0327134352175782
2003-01-10,-0.003236040609137
2003-01-13,0.0313514545801769
2003-01-14,0.0030707033299386
2003-01-15,-0.00270748403968924
2003-01-16,0.000617007820574266
2003-01-17,-0.0188533814302672
2003-01-20,-0.00307953367061565
2003-01-21,-0.00258471237194639
2003-01-22,-0.0163859305375597
2003-01-23,0.00432135455991251
2003-01-24,-0.025192744489587
2003-01-27,-0.0268119390249904
2003-01-28,0.012595053027365
2003-01-29,-0.0286565871852936
2003-01-30,0.0145881546241536
2003-02-03,0.0144459838475314
2003-02-04,0.00561283123199148
2003-02-05,-0.00513432044784528
2003-02-06,-0.018612239461943
2003-02-07,-0.0203901611535199
2003-02-10,-0.000398282191591082
2003-02-11,-0.00220008661758334
2003-02-12,0.012691412896281
2003-02-13,-0.0130638275986216
2003-02-14,-0.000746955721159605
2003-02-17,0.0462937208817189
2003-02-18,0.00262515161081303
2003-02-19,-0.00434170188085178
2003-02-20,0.00778922490554724
2003-02-21,-0.0031543657412759
2003-02-24,0.0210238568588468
2003-02-25,-0.0390076100537084
2003-02-26,-0.00336006753904603
2003-02-27,-0.0132145156371768
2003-02-28,-0.0120694983346497
2003-03-03,0.0253897085657682
2003-03-04,-0.0228120127448985
2003-03-05,-0.0283048319400604
2003-03-06,-0.00879948595295033
2003-03-07,-0.0167648065114438
2003-03-10,-0.00325995384784435
2003-03-11,-0.0215162428340439
2003-03-12,-0.00135203650498569
2003-03-13,-5.64111242736555e-05
2003-03-14,0.0110383993380721
2003-03-17,-0.041681391239654
2003-03-18,0.0428344072665165
2003-03-19,0.00831921981723777
2003-03-20,0.0492450810292002
2003-03-21,0.01285930408472
2003-03-24,-0.0102818833909373
2003-03-25,-0.0260945862946389
2003-03-26,-0.000342354679448006
2003-03-27,-0.00996773553957348
2003-03-28,0.0128718639624223
2003-03-31,-0.0370823072636744
2003-04-01,0.00533880903490741
2003-04-02,0.00809566250742724
2003-04-03,0.00427318942017249
2003-04-04,0.0234208788790257
2003-04-07,0.0499811831329187
2003-04-08,0.00242362177846061
2003-04-09,-0.0303922904038685
2003-04-10,0.0145047149103552
2003-04-11,0.00906998078687278
2003-04-14,0.0196064977614628
2003-04-15,0.0178162853297443
2003-04-16,0.027025240086613
2003-04-17,-0.0138732417034152
2003-04-18,0.0196664055359707
2003-04-21,-0.00630632072602708
2003-04-22,-0.0282041782774672
2003-04-23,-0.00866869986077043
2003-04-24,-0.0162851744720694
2003-04-25,-0.0369168012237614
2003-04-28,0.0042179199830577
2003-04-29,0.0498049277705529
2003-04-30,0.00333132449444223
2003-05-02,-0.00318678568449148
2003-05-06,0.0115325388323513
2003-05-07,0.0227524696771631
2003-05-09,0.00166645094486146
2003-05-12,0.0192695966791038
2003-05-13,-0.0268921146044623
2003-05-14,-0.00667676323546179
2003-05-15,0.0153778054658426
2003-05-16,-0.0137886493904902
2003-05-19,-0.0236571110492623
2003-05-20,0.00959152189952382
2003-05-21,-0.00250797236247673
2003-05-22,-0.00864179029921584
2003-05-23,0.0270919412811986
2003-05-26,0.0100407188762244
2003-05-27,-0.00542378369626815
2003-05-28,0.0228878398176788
2003-05-29,0.00647717868737656
2003-05-30,0.00156539063611785
2003-06-02,0.0241388020586658
2003-06-03,-0.0181437005749873
2003-06-04,0.00522812195811211
2003-06-05,0.00329548471738487
2003-06-09,0.0124069865188829
2003-06-10,-0.000922580149150492
2003-06-11,0.00237014236244704
2003-06-12,0.0102258594481722
2003-06-13,0.0110798692909795
2003-06-16,-0.0111538692802597
2003-06-17,0.0255997081268431
2003-06-18,0.00161562861293101
2003-06-19,0.0218128005919349
2003-06-20,-0.00618401425074944
2003-06-23,-0.0169479175774533
2003-06-24,-0.0156836004091375
2003-06-25,0.0150901341847261
2003-06-26,0.00255181520110385
2003-06-27,0.00226415094339619
2003-06-30,-0.0108522324592488
2003-07-01,0.00719478154434053
2003-07-02,0.0163764357169321
2003-07-03,0.00150189559638391
2003-07-04,0.0093472911783119
2003-07-07,0.0159249909844933
2003-07-08,0.00575047210666071
2003-07-09,-0.00400937402942094
2003-07-10,-0.00707299787384835
2003-07-11,0.00519621418680674
2003-07-14,0.0226514237023362
2003-07-15,-0.00923482849604219
2003-07-16,0.00424696895367576
2003-07-18,-0.0239085529254131
2003-07-21,-0.00836491027382573
2003-07-22,0.00894015861571744
2003-07-23,-0.00565956838645139
2003-07-24,0.0103486934774485
2003-07-25,0.00305858252482428
2003-07-28,0.0180260675942077
2003-07-29,0.00631095012538324
2003-07-30,-0.0113244638876968
2003-07-31,-0.000882167611846244
2003-08-01,0.0192566431214262
2003-08-04,-0.011990209828672
2003-08-05,0.00459264619923744
2003-08-06,-0.0193394658095977
2003-08-07,0.00272645081087183
2003-08-08,-0.00798805314098133
2003-08-11,0.000624875734939152
2003-08-12,-0.00465525561327328
2003-08-13,0.0167973763011551
2003-08-14,0.0195349750378638
2003-08-18,0.00425028541560643
2003-08-19,0.0137378441309409
2003-08-20,-0.00395876400091869
2003-08-21,0.0232501356483993
2003-08-22,0.00050375162393615
2003-08-25,0.0026632393470426
2003-08-26,-0.00492910285042224
2003-08-27,0.00794156706507307
2003-08-28,-0.00812933147118511
2003-08-29,0.00884685378780845
2003-09-01,0.00610952374682342
2003-09-02,0.0031278219104579
2003-09-03,-0.000234833659491128
2003-09-04,-0.00283171521035608
2003-09-05,-0.00340247333638687
2003-09-08,-0.00170704484275485
2003-09-09,0.00948372245971725
2003-09-15,-0.0180465431423136
2003-09-16,0.0132960019108026
2003-09-17,0.00387622277804701
2003-09-18,-0.0109706622836198
2003-09-19,-0.0130971537102007
2003-09-22,-0.0445840294019379
2003-09-23,0.00552532557456398
2003-09-24,0.00815202270324413
2003-09-25,-0.0154270732716987
2003-09-26,-0.0225922188586164
2003-09-29,-0.00192142242615433
2003-09-30,0.00209752032870735
2003-10-01,0.0097058148870283
2003-10-02,0.0155475727328232
2003-10-06,0.0110312622336558
2003-10-07,0.00547619376875532
2003-10-08,-0.00595524625562178
2003-10-09,0.0185400409541203
2003-10-10,0.0295180395566182
2003-10-13,-0.00114792384119068
2003-10-14,0.0125492060975932
2003-10-15,-0.00298752804884408
2003-10-16,0.0166703741020374
2003-10-17,-0.0118666100364236
2003-10-20,0.0113187886681863
2003-10-21,0.00444335685951256
2003-10-22,-0.000782161586890476
2003-10-23,-0.0322605481983369
2003-10-24,-0.00791630201288889
2003-10-27,0.0179638317494688
2003-10-28,0.0180538595869277
2003-10-29,0.00554581097812623
2003-10-30,0.00805479311494765
2003-10-31,-0.00455505509326417
2003-11-03,0.0122705659798558
2003-11-04,0.00517702914288589
2003-11-05,0.0118709645001634
2003-11-06,-0.0192052240195653
2003-11-07,0.017733279327629
2003-11-10,-0.00931534108575338
2003-11-11,-0.0110349502862307
2003-11-12,0.0108407276235449
2003-11-13,0.0210973113485955
2003-11-14,-0.00396010379899402
2003-11-17,-0.0190396226648063
2003-11-18,0.0081815549989301
2003-11-19,-0.0365431913804512
2003-11-20,-0.0029156407930543
2003-11-21,0.00172850737539792
2003-11-24,-0.0222242403798749
2003-11-25,0.0191866250912228
2003-11-26,0.0189295803986408
2003-11-27,-0.00123937903277331
2003-11-28,0.0185497901954764
2003-12-01,0.0140797307141602
2003-12-02,0.000483037937056424
2003-12-03,0.000693258065314887
2003-12-04,-0.00397110126926793
2003-12-05,-0.0195247972377132
2003-12-08,-0.00583980441088916
2003-12-09,0.0032492354740062
2003-12-10,0.00925890645837298
2003-12-11,-0.00441709453337359
2003-12-12,0.018897020717202
2003-12-15,0.0199483922191345
2003-12-16,-0.0138294249294541
2003-12-17,-0.0131970053898049
2003-12-18,0.00926145808596529
2003-12-19,0.00458204334365331
2003-12-22,-0.00821005917159773
2003-12-23,-0.00330623710443231
2003-12-24,-0.0116351573801567
2003-12-26,-0.00466847517506773
2003-12-29,0.00455092856690123
2003-12-30,0.0230553732774721
2004-01-02,0.013013284651725
2004-01-05,0.00345810096680714
2004-01-06,-0.000813008130081389
2004-01-07,0.00442053362155872
2004-01-08,-0.00353053550485457
2004-01-09,0.0256264029606261
2004-01-12,0.0065304577235676
2004-01-13,-0.00277389249991186
2004-01-14,0.00140259066746821
2004-01-15,-0.00466090722911424
2004-01-16,0.00270794409100593
2004-01-19,0.0104369361401025
2004-01-20,0.00533380018674142
2004-01-26,0.00890441970349555
2004-01-27,-0.00691567706894964
2004-01-28,-0.00398595645574307
2004-01-29,-0.00711967333263533
2004-01-30,-0.00582328611433328
2004-02-02,0.00753093694755449
2004-02-03,-0.0175695118670238
2004-02-04,-0.00520318620738924
2004-02-05,0.00648713345302209
2004-02-06,0.0110712077248728
2004-02-09,0.0171012549545417
2004-02-10,0.0023474449853718
2004-02-11,0.0110059990770652
2004-02-12,0.0018371864801333
2004-02-13,0.00481804202972824
2004-02-16,-0.00102019995919198
2004-02-17,0.00399419026870005
2004-02-18,-0.00870253164556954
2004-02-19,0.00518754988028726
2004-02-20,-0.00471842567912433
2004-02-23,3.41884237996703e-05
2004-02-24,-0.0147347069012672
2004-02-25,0.00263708809956161
2004-02-26,-0.0023186867696425
2004-02-27,0.0214601207131789
2004-03-02,0.0178737180503046
2004-03-03,-0.00378109674047229
2004-03-04,0.0129715006530403
2004-03-05,-0.0022591274258069
2004-03-08,-0.00583180542976427
2004-03-09,-0.00946561493167424
2004-03-10,-0.0174521635747774
2004-03-11,-0.0069518960754321
2004-03-12,-0.024289310634189
2004-03-15,0.00407634307257309
2004-03-16,-0.002499237321944
2004-03-17,0.026172467740228
2004-03-18,0.000504367362846529
2004-03-19,0.0120414289315093
2004-03-22,-0.0222340461662119
2004-03-23,0.00287140061827728
2004-03-24,-0.00513755960146384
2004-03-25,-0.00967831778303861
2004-03-26,0.0123860413883616
2004-03-29,0.0124081254702239
2004-03-30,-0.00138337887431823
2004-03-31,0.00805989970920244
2004-04-01,0.00255536626916525
2004-04-02,0.00106485414896636
2004-04-06,0.0254614174654008
2004-04-07,0.00412716979882794
2004-04-08,0.00761597045926617
2004-04-09,-0.0124555548284361
2004-04-12,0.014821523237321
2004-04-13,-0.00133861524062427
2004-04-14,-0.00143848827958987
2004-04-16,-0.0190219467210878
2004-04-19,0.00358223567105735
2004-04-20,0.0186232125041569
2004-04-21,0.0120252475786267
2004-04-22,-0.00638744018495624
2004-04-23,0.0130409844049306
2004-04-26,-0.0174347798218062
2004-04-27,-0.00464261639158891
2004-04-28,-0.0148994505554524
2004-04-29,-0.0292959870485569
2004-04-30,-0.0143589860750962
2004-05-03,0.00378981039358396
2004-05-04,0.00158178522358592
2004-05-06,-0.0343523770000462
2004-05-07,0.00126539967529374
2004-05-10,-0.0573002360683884
2004-05-11,0.000430009611979602
2004-05-12,0.0329574473464641
2004-05-13,-0.0329951412941047
2004-05-14,-0.0274258666295419
2004-05-17,-0.0513754782291857
2004-05-18,0.01784685450904
2004-05-19,0.0484642650170488
2004-05-20,-0.0130599652933994
2004-05-21,0.0241863009416638
2004-05-24,0.0168879393661936
2004-05-25,-0.019483767695463
2004-05-27,0.0234675917659364
2004-05-28,0.0175086608678314
2004-05-31,-0.0155172624952541
2004-06-01,0.0148412619426751
2004-06-02,-0.0139500104196036
2004-06-03,-0.042678302813312
2004-06-04,0.0138690491650002
2004-06-07,0.0367728052872916
2004-06-08,-0.000172956946074619
2004-06-09,-0.0182624704995613
2004-06-10,-0.015392747913861
2004-06-11,-0.0393327368017384
2004-06-14,-0.0169520844144612
2004-06-15,0.0180159449911342
2004-06-16,0.000319106501794986
2004-06-17,0.0103011936092724
2004-06-18,-0.0241550342722573
2004-06-21,0.0102058700605341
2004-06-22,-0.0037635126117709
