"Data","ASX Index"
2001-09-03,-0.0060497959593386
2001-09-04,0.0108176344921344
2001-09-05,-0.0111668299805944
2001-09-06,-0.0201803916387192
2001-09-07,-0.0238363422914617
2001-09-10,-0.00921072946377062
2001-09-11,-0.0521243833526752
2001-09-12,0.0211206672781076
2001-09-13,0.0115705630640173
2001-09-14,-0.0345240638127669
2001-09-17,0.022401721340633
2001-09-18,-0.0114518715896845
2001-09-19,-0.0247485868067627
2001-09-20,-0.0353142590563207
2001-09-21,-0.0290976445415683
2001-09-24,0.0385781077461645
2001-09-25,0.0118312408098632
2001-09-26,0.00680110892505814
2001-09-27,0.0116894133531116
2001-09-28,0.0274591405354862
2001-10-01,-0.0218587640142192
2001-10-02,0.00739084094840373
2001-10-03,0.00938323851810754
2001-10-04,0.0271577572727116
2001-10-05,0.00437873781941377
2001-10-08,-0.00194039732341773
2001-10-09,-0.00315823289151437
2001-10-10,0.0264257075175571
2001-10-11,0.00552094206680583
2001-10-12,-0.00203972392762435
2001-10-15,-0.0134376815834277
2001-10-16,0.00378513295330985
2001-10-17,0.0224035845735317
2001-10-18,-0.0165468694189934
2001-10-19,-0.0180984949887369
2001-10-22,0.00793805820965613
2001-10-23,0.0222164495738549
2001-10-24,-0.0040538741725862
2001-10-25,-0.013138603355123
2001-10-26,0.0184928302320427
2001-10-29,-0.0181610844266786
2001-10-30,-0.01642445857154
2001-10-31,0.00705585853233129
2001-11-01,0.00493059871555836
2001-11-02,0.0110332316318957
2001-11-05,0.0146360759493672
2001-11-06,0.00217037438958206
2001-11-07,0.00112294210832388
2001-11-08,0.0133319979969956
2001-11-09,-0.00464117840073066
2001-11-12,-0.0175233041675437
2001-11-13,0.0248214191868762
2001-11-14,-0.00369220573790867
2001-11-15,0.00200339706458776
2001-11-16,0.00904862946850172
2001-11-19,0.0098211593510516
2001-11-20,-0.00746097915656802
2001-11-21,0.0010978663884884
2001-11-22,0.0053935495956788
2001-11-23,-0.00814396733096804
2001-11-26,0.00240689428450668
2001-11-27,-0.00650057978144
2001-11-28,-0.011137047778485
2001-11-29,-0.000596108603039359
2001-11-30,-0.000298232080228406
2001-12-03,-0.00697673493578141
2001-12-04,0.00839164760687827
2001-12-05,0.0230309674754119
2001-12-06,0.00791703229714298
2001-12-07,-0.0167536645029566
2001-12-10,-0.0142025419611654
2001-12-11,-0.00460631689393554
2001-12-12,-0.00822113618577617
2001-12-13,-0.00944471059973511
2001-12-14,-0.002804342259812
2001-12-17,0.0128751166667345
2001-12-18,0.00287707833700852
2001-12-19,-0.00536048886374493
2001-12-20,-0.00723693499263785
2001-12-21,0.0132506572504783
2001-12-24,0.00341270923396517
2001-12-27,0.00647448373985357
2001-12-28,0.00561483205139909
2001-12-31,-0.00339194541297614
2002-01-02,0.000729036245780184
2002-01-03,0.0188065185372884
2002-01-04,0.00263483106768959
2002-01-07,-0.00438372093023254
2002-01-08,-0.00801965204053424
2002-01-09,-0.00409326201193847
2002-01-10,-0.00695128583025302
2002-01-11,0.00177776366854232
2002-01-14,-0.0149613784907902
2002-01-15,0.0083845049522867
2002-01-16,-0.00806753922108169
2002-01-17,0.00218304621384216
2002-01-18,-0.00192154943476778
2002-01-21,0.00155547248984134
2002-01-22,0.00188614127599457
2002-01-23,0.00454225013618745
2002-01-24,0.00885202759280666
2002-01-25,-0.00726058258566851
2002-01-28,0.00484924733152044
2002-01-29,-0.0158880467211588
2002-01-30,-0.00880904739090354
2002-01-31,0.0138468599838339
2002-02-01,0.00432288202818886
2002-02-04,-0.00439203609368072
2002-02-05,-0.0137230547319497
2002-02-06,-0.00366029534236567
2002-02-07,0.00891320834726452
2002-02-08,0.00093355965082442
2002-02-11,0.00630271610321763
2002-02-12,-0.00415275727033461
2002-02-13,0.00259471307066566
2002-02-14,0.00920266354820954
2002-02-15,-0.0039660575556184
2002-02-18,-0.00490135326923452
2002-02-19,-0.0112370384357336
2002-02-20,-0.0126162072552333
2002-02-21,0.00845654651923596
2002-02-22,-0.00504362161412201
2002-02-25,0.00941244986178661
2002-02-26,0.00764664534923886
2002-02-27,0.00766926206537823
2002-02-28,-0.0128328764930674
2002-03-01,0.0121160285044872
2002-03-04,0.0143499661576293
2002-03-05,-0.00440241639357193
2002-03-06,0.00534195237056564
2002-03-07,0.00822873192321959
2002-03-08,0.00113855110568566
2002-03-11,-0.00390418908937419
2002-03-12,-0.00187146892655367
2002-03-13,0.00312103237776268
2002-03-14,-0.00185738860566534
2002-03-15,0.00501721477840643
2002-03-18,0.00175389939883039
2002-03-19,0.00270228114642224
2002-03-20,-0.00752888470617504
2002-03-21,-0.00188082615288773
2002-03-22,-0.000329764807028758
2002-03-25,-0.00792482023852996
2002-03-26,-0.00160316674913416
2002-03-27,0.00363571485211326
2002-03-28,0.0102829693012085
2002-04-02,-0.0027488855869243
2002-04-03,-0.00100377592270923
2002-04-04,-0.00684509441441868
2002-04-05,0.00476610140019046
2002-04-08,-0.0098803113556715
2002-04-09,0.000572039200575239
2002-04-10,0.00831364764267992
2002-04-11,-0.0150530182817588
2002-04-12,0.00373381944944158
2002-04-15,0.00679464712442247
2002-04-16,0.00985418496277478
2002-04-17,0.00134363847898551
2002-04-18,-0.00584070104060709
2002-04-19,0.0026679573599028
2002-04-22,-0.00338297914091181
2002-04-23,-0.00510350748002506
2002-04-24,0.00446868555731927
2002-04-25,-0.0044685076602989
2002-04-26,-0.00673680544010892
2002-04-29,-0.00113971467283021
2002-04-30,0.00219425981632051
2002-05-01,-0.0066877915956753
2002-05-02,0.00908129077764075
2002-05-03,0.00486119385201945
2002-05-07,-0.0145367450022527
2002-05-08,0.0159022363397183
2002-05-09,-0.0018870829566406
2002-05-10,-0.00457632414772397
2002-05-13,0.00514968251571529
2002-05-14,0.00599299499529586
2002-05-15,0.00340697427675462
2002-05-16,-0.00164874973075644
2002-05-17,-0.00464059876669122
2002-05-20,-0.00145423877103032
2002-05-21,-0.00177209794294546
2002-05-22,-0.00851247217532617
2002-05-23,0.00339753559038162
2002-05-24,-0.000866378933479519
2002-05-27,-0.00526244610268732
2002-05-28,-0.0112443568283876
2002-05-29,0.000865454221920205
2002-05-30,-0.00782275954307978
2002-05-31,0.00818580556879146
2002-06-05,-0.0170263818029787
2002-06-06,-0.00526830551240647
2002-06-07,-0.00762620837808809
2002-06-10,0.00121141981732968
2002-06-11,0.00118916446643507
2002-06-12,-0.0156359664605403
2002-06-13,-0.0151164851113382
2002-06-14,-0.029386188491409
2002-06-17,0.0240883031824982
2002-06-18,-0.0103429997284963
2002-06-19,-0.0111826720838177
2002-06-20,-0.015030408723186
2002-06-21,0.00456943575069313
2002-06-24,-0.013134118442955
2002-06-25,0.0174490711718253
2002-06-26,-0.0219769503546099
2002-06-27,0.0026649504627406
2002-06-28,0.0229670478687339
2002-07-01,0.00532453128659222
2002-07-02,-0.0277826614391955
2002-07-03,-0.0318813716404078
2002-07-04,0.0158725711323743
2002-07-05,0.0292587178567817
2002-07-08,-0.00261269187653819
2002-07-09,-0.012349880441694
2002-07-10,-0.0251355615603635
2002-07-11,-0.0413449911636125
2002-07-12,-0.00106243632659004
2002-07-15,-0.0501721617592067
2002-07-16,0.00285816545659073
2002-07-17,0.0367596449456762
2002-07-18,0.0238850449227682
2002-07-19,-0.0415886189639107
2002-07-22,-0.0445007942990874
2002-07-23,-0.00991257008291948
2002-07-24,-0.0219253404810967
2002-07-25,0.0443570662593831
2002-07-26,0.010034849710623
2002-07-29,0.042538880588202
2002-07-30,-0.00396950474764585
2002-07-31,0.014037638077155
2002-08-01,-0.0420809338749079
2002-08-02,0.00501397294999766
2002-08-05,-0.019145444599769
2002-08-06,0.0278380220597348
2002-08-07,-0.00621461262917809
2002-08-08,0.0316920277033517
2002-08-09,0.0178362300873682
2002-08-12,-0.020460333431222
2002-08-13,0.0107583956278351
2002-08-14,-0.020509778369915
2002-08-15,0.0341739475774423
2002-08-16,0.00115205161191226
2002-08-19,0.0207130664927793
2002-08-20,-0.0110858495706584
2002-08-21,0.00028025308278398
2002-08-22,0.0153241239796185
2002-08-23,-0.00837659604321587
2002-08-27,0.0124988798173749
2002-08-28,-0.035692158625605
2002-08-29,-0.0148787239078873
2002-08-30,0.00340317858841647
2002-09-02,-0.00970574867682209
2002-09-03,-0.0330693118168135
2002-09-04,-0.00177100452193087
2002-09-05,-0.00516905520305537
2002-09-06,0.0213335663185593
2002-09-09,-0.0098728406306138
2002-09-10,0.0249790359057759
2002-09-11,0.00787385957953199
2002-09-12,-0.0267479386819372
2002-09-13,-0.0175604430043825
2002-09-16,0.0073215783326559
2002-09-17,-0.00412708141791803
2002-09-18,-0.0370617319409966
2002-09-19,-0.0135235903827512
2002-09-20,0.00995642713288378
2002-09-23,-0.0285804406284917
2002-09-24,-0.0189758124432459
2002-09-25,0.00661965589009125
2002-09-26,0.0367092628610599
2002-09-27,0.0133101105233733
2002-09-30,-0.0443076923076923
2002-10-01,0.0165364034016475
2002-10-02,0.0237867709294642
2002-10-03,-0.00621923054356921
2002-10-04,-0.0160640199230344
2002-10-07,-0.00858589164539286
2002-10-08,-0.011092159559835
2002-10-09,0.00156898527824461
2002-10-10,0.00636610079104069
2002-10-11,0.0429891478345349
2002-10-14,-0.00517597247949191
2002-10-15,0.0474964356393505
2002-10-16,-0.0148958862366683
2002-10-17,0.025664159367315
2002-10-18,-0.00818819271657994
2002-10-21,0.00143424760282994
2002-10-22,-0.00257592396722651
2002-10-23,-0.0240245573088437
2002-10-24,0.021247173195394
2002-10-25,-0.0113875851396342
2002-10-28,0.00959810509513149
2002-10-29,-0.0343960544502191
2002-10-30,0.015079889079625
2002-10-31,0.00879904256426271
2002-11-01,-0.00916073058889674
2002-11-04,0.0340768890392775
2002-11-05,0.000372531350526834
2002-11-06,-0.00763404876330427
2002-11-07,-0.00465014858162865
2002-11-08,-0.0105155363993458
2002-11-11,-0.00530849513688306
2002-11-12,0.0152806103961986
2002-11-13,-0.0127053401176723
2002-11-14,0.00503496070148622
2002-11-15,0.00886851881348878
2002-11-18,0.00672279179208241
2002-11-19,-0.00509442648494699
2002-11-20,-0.000813586901250844
2002-11-21,0.0217404580152672
2002-11-22,-0.00232602155679082
2002-11-25,-0.0115723521629515
2002-11-26,-0.0117785511169925
2002-11-27,0.0163910965730495
2002-11-28,0.010886946726876
2002-11-29,-0.003631353002333
2002-12-02,-0.00247632266084866
2002-12-03,-0.0176875991611653
2002-12-04,-0.00698538215797869
2002-12-05,-0.00365836138248097
2002-12-06,-0.00472234953626211
2002-12-09,-0.0176389018244286
2002-12-10,-0.00270203363584165
2002-12-11,0.0108532617880683
2002-12-12,-0.0106374641455806
2002-12-13,-0.0135929405427671
2002-12-16,0.0238879163119883
2002-12-17,-0.0174169023952816
2002-12-18,-0.0170764154959558
2002-12-19,0.00157543405644498
2002-12-20,0.0109620436535821
2002-12-23,0.0108217932951933
2002-12-24,0.00134882097178581
2002-12-27,-0.0249539113301534
2002-12-30,0.0166048162093345
2002-12-31,0.00918198774313883
2003-01-02,0.0157625427067216
2003-01-03,8.83768806080708e-05
2003-01-06,-0.00115399610136454
2003-01-07,-0.00954447757776351
2003-01-08,-0.00781845217765967
2003-01-09,0.00243074495183532
2003-01-10,0.00976808072270062
2003-01-13,-0.00540967568104895
2003-01-14,-0.000810078640751145
2003-01-15,-0.013592979242015
2003-01-16,-0.00106207536999184
2003-01-17,-0.0143879895282364
2003-01-20,-0.00972478954015951
2003-01-21,-0.00963964900948632
2003-01-22,-0.0145587601286742
2003-01-23,-0.0136296329534238
2003-01-24,-0.00516894312456637
2003-01-27,-0.032941028528314
2003-01-28,0.000679725272776761
2003-01-29,-0.00399879504551065
2003-01-30,0.0244034063952937
2003-01-31,-0.00295822020504931
2003-02-03,0.0309473488631349
2003-02-04,-0.0238063055452303
2003-02-05,0.0217964472598669
2003-02-06,-0.0195359919597535
2003-02-07,0.000714084158273304
2003-02-10,-0.00459219786733268
2003-02-11,0.0221014597485186
2003-02-12,-0.0137727802350705
2003-02-13,-0.00188686820024902
2003-02-14,0.000137904087707005
2003-02-17,0.0202633604890324
2003-02-18,0.00900976996931047
2003-02-19,-0.0163629768116751
2003-02-20,0.00664953220654402
2003-02-21,0.00907425672819496
2003-02-24,-0.00519451503895884
2003-02-25,-0.0207405743802813
2003-02-26,-0.00723004856345064
2003-02-27,-0.0056425064972567
2003-02-28,0.0216932968583924
2003-03-03,0.00793596652795782
2003-03-04,-0.0145061589135045
2003-03-05,-0.0162534624453448
2003-03-06,-0.00236776580643669
2003-03-07,-0.0173834446161472
2003-03-10,-0.0144684992641124
2003-03-11,0.00217383449953627
2003-03-12,-0.042619286534036
2003-03-13,0.0522675637340429
2003-03-14,0.0305376292779521
2003-03-17,0.030037851165052
2003-03-18,0.00852943159598143
2003-03-19,0.0046353557301242
2003-03-20,0.000565654773128061
2003-03-21,0.0231787345364253
2003-03-24,-0.0281680985450094
2003-03-25,0.00379585967024511
2003-03-26,0.00772959736127542
2003-03-27,-0.0154342926729814
2003-03-28,-0.00476275758627251
2003-03-31,-0.0239277500042176
2003-04-01,0.0172896550134814
2003-04-02,0.0178169935380834
2003-04-03,0.00455711416155223
2003-04-04,0.0105684121902314
2003-04-07,0.030600835315655
2003-04-08,-0.0155188827255371
2003-04-09,-0.00190156176564331
2003-04-10,-0.0127896340638344
2003-04-11,0.0019189017303011
2003-04-14,0.0100248432250227
2003-04-15,0.0166758768650652
2003-04-16,-0.0124163362748859
2003-04-17,0.0078240505919299
2003-04-22,0.00708870518696193
2003-04-23,0.0132535885167464
2003-04-24,-0.0151527076020631
2003-04-25,-0.00745318451826004
2003-04-28,0.0163279765547004
2003-04-29,-0.00156854046517525
2003-04-30,0.000523668216513009
2003-05-01,-0.0103039915411049
2003-05-02,0.0174090950368854
2003-05-06,0.0144072246140922
2003-05-07,-0.00126291381130828
2003-05-08,-0.0148165422885572
2003-05-09,0.00919511207200384
2003-05-12,0.00514988350212922
2003-05-13,0.0040137525474883
2003-05-14,-0.00507202586629889
2003-05-15,0.00945340525050747
2003-05-16,0.0103985600411417
2003-05-19,-0.0248635937945357
2003-05-20,0.00674367258738854
2003-05-21,-0.00894343085561414
2003-05-22,0.0129581384642749
2003-05-23,-0.00214841631763501
2003-05-27,0.00270165359832301
2003-05-28,0.0191135405214286
2003-05-29,0.00363148298217172
2003-05-30,-0.00642924549725723
2003-06-02,0.0190011326523875
2003-06-03,-0.00367852300821443
2003-06-04,0.0030017109752559
2003-06-05,-0.0030874973813632
2003-06-06,0.0133889036209079
2003-06-09,-0.00535688717951257
2003-06-10,-0.0043334094451449
2003-06-11,0.00810628910436972
2003-06-12,0.00376339566096806
2003-06-13,-0.00563131860552198
2003-06-16,0.00376556391797023
2003-06-17,0.00926012764760179
2003-06-18,0.00321326388379415
2003-06-19,-0.016170864168641
2003-06-20,0.00569857040212086
2003-06-23,-0.0157522603532803
2003-06-24,-0.00762923136995765
2003-06-25,0.00178576833439278
2003-06-26,-0.0060376256369972
2003-06-27,0.00624148255475226
2003-06-30,-0.00752689796144418
2003-07-01,-0.0151831823300833
2003-07-02,0.0102867621682043
2003-07-03,0.00428287360424213
2003-07-04,-0.000624460577752967
2003-07-07,0.0130761454327473
2003-07-08,0.00198574874260987
2003-07-09,-0.00330302226537288
2003-07-10,-0.0054077938510823
2003-07-11,0.00552806946688209
2003-07-14,0.0163825781348061
2003-07-15,-0.00432231102856183
2003-07-16,-0.00523905677133213
2003-07-17,-0.00530654790107072
2003-07-18,0.003875794086531
2003-07-21,-0.0061333759539697
2003-07-22,0.00724666814079233
2003-07-23,0.00216035523624216
2003-07-24,0.0140344413854218
2003-07-25,-0.00357419899647488
2003-07-28,0.00440001182533976
2003-07-29,-0.00190829396557227
2003-07-30,0.00133197023464304
2003-07-31,0.00418693460430276
2003-08-01,-0.011247323811479
2003-08-04,0.000350996880577037
2003-08-05,0.00480845259745395
2003-08-06,-0.0119463912455428
2003-08-07,0.00507725390251675
2003-08-08,0.0114998316131461
2003-08-11,0.00651690674605115
2003-08-12,0.00245659608209396
2003-08-13,0.000407620563486973
2003-08-14,0.0125098225632767
2003-08-15,0.00352596808424004
2003-08-18,0.00550906322055824
2003-08-19,-0.0030527900031809
2003-08-20,-0.00762439042974713
2003-08-21,0.00229865200136286
2003-08-22,0.00125920464229975
2003-08-26,-0.0104674237895995
2003-08-27,0.00623381141995597
2003-08-28,-0.00175770556990977
2003-08-29,-0.00666794958144911
2003-09-01,0.010112653409146
2003-09-02,0.0011027895781591
2003-09-03,0.0140043679834475
2003-09-04,-0.0041990213304615
2003-09-05,0.00185934439137306
2003-09-08,0.0075608728381442
2003-09-09,-0.00622603563641832
2003-09-10,-0.00420821689811842
2003-09-11,-0.00288697584531905
2003-09-12,-0.000576209683179933
2003-09-15,0.00503640314096219
2003-09-16,0.00800269284925264
2003-09-17,-0.000484439155853107
2003-09-18,0.00465851661537597
2003-09-19,-0.0109927682853716
2003-09-22,-0.00726000085244646
2003-09-23,-0.00235660038926821
2003-09-24,0.0032706928704632
2003-09-25,-0.00878873669059265
2003-09-26,-0.0108284848776266
2003-09-29,-0.0027950884220146
2003-09-30,-0.0115577913942956
2003-10-01,0.0163188211390132
2003-10-02,0.0094914135703922
2003-10-03,0.0147137288078564
2003-10-06,0.000170536907029023
2003-10-07,0.000634668030729153
2003-10-08,0.000463865800783847
2003-10-09,0.0101955849095882
2003-10-10,0.000271636045166484
2003-10-13,0.0109748617607537
2003-10-14,-0.00502957072660167
2003-10-15,0.00832724344503057
2003-10-16,-0.00587187133585085
2003-10-17,0.000747606266890853
2003-10-20,0.000139201447694929
2003-10-21,0.00126655686747548
2003-10-22,-0.0156659778146401
2003-10-23,-0.0112456869566035
2003-10-24,-0.000157106946983512
2003-10-27,0.00288550817798726
2003-10-28,0.00502324079745131
2003-10-29,-0.000855068287359608
2003-10-30,0.00723411096086024
2003-10-31,-0.00230486133278269
2003-11-03,0.00983358191750147
2003-11-04,-0.000489220834284681
2003-11-05,-0.00609261520962871
2003-11-06,0.00472293225148311
2003-11-07,0.0119642240292781
2003-11-10,-0.00721913416518675
2003-11-11,-0.000655143574017217
2003-11-12,0.00574672562174835
2003-11-13,0.000240390171740278
2003-11-14,0.00454320668124064
2003-11-17,-0.0133333333333333
2003-11-18,0.00339469904687305
2003-11-19,-0.0061436936518265
2003-11-20,-0.00504072795967406
2003-11-21,0.00205376445154615
2003-11-24,0.0135683364834886
2003-11-25,0.00165656378696031
2003-11-26,-0.00319215773232065
2003-11-27,-0.00176571182285413
2003-11-28,-0.0033612509053094
2003-12-01,0.0140027576954612
2003-12-02,-0.00514521449112922
2003-12-03,0.00295071066411764
2003-12-04,-0.00234349461548718
2003-12-05,-0.00298124492357677
2003-12-08,-0.00180057581396204
2003-12-09,0.00414091155699194
2003-12-10,-0.0100625271304942
2003-12-11,-0.00151609156260059
2003-12-12,0.00348996925836976
2003-12-15,0.000670425394224124
2003-12-16,-0.00416408834380938
2003-12-17,0.00359281996654802
2003-12-18,0.00899412030334193
2003-12-19,0.00370030312957058
2003-12-22,0.0022478521290241
2003-12-23,0.00404531486492671
2003-12-24,0.000849656482970384
2003-12-29,0.00298496563181771
2003-12-30,0.00325366777094183
2003-12-31,0.00122920890654839
2004-01-02,0.00706720184109664
2004-01-05,0.000791730020063052
2004-01-06,-0.00135746199555902
2004-01-07,-0.0057342959508848
2004-01-08,0.00578094867314325
2004-01-09,-0.00466299088556324
2004-01-12,-0.00336439976666262
2004-01-13,-0.000744118514485298
2004-01-14,0.0052535746557025
2004-01-15,-0.000379424359043916
2004-01-16,0.00774952102085823
2004-01-19,0.00647030073670846
2004-01-20,-0.00359971843786473
2004-01-21,0.00204780598603196
2004-01-22,-0.00741147283501092
2004-01-23,-0.00340749198699956
2004-01-26,-0.0030402403323514
2004-01-27,0.000832507612467772
2004-01-28,0.00338150929236946
2004-01-29,-0.0121333087032725
2004-01-30,-0.00249933867863431
2004-02-02,-0.00104247633853036
2004-02-03,0.00142345822539142
2004-02-04,0.000708432171047603
2004-02-05,-0.00190456181376403
2004-02-06,0.00472701813472685
2004-02-09,0.00695013754531718
2004-02-10,-0.00589352752272839
2004-02-11,-0.00126941083867561
2004-02-12,-0.00248282522732648
2004-02-13,0.00718386211369045
2004-02-16,-0.000507853593064328
2004-02-17,0.0109697673574567
2004-02-18,-0.00270146561240699
2004-02-19,0.0141918646508279
2004-02-20,0.000199650389983681
2004-02-23,0.00162793482937738
2004-02-24,-0.00618672665916752
2004-02-25,0.00180028430232297
2004-02-26,0.00186821936453845
2004-02-27,-0.0039603432889497
2004-03-01,0.00952567742855757
2004-03-02,0.0013555400524553
2004-03-03,-0.00355402694181712
2004-03-04,0.00672186353599231
2004-03-05,-0.00172748771417763
2004-03-08,0.00196384932079877
2004-03-09,-0.0029487895021336
2004-03-10,-0.00078896332863186
2004-03-11,-0.0214864513169329
2004-03-12,0.00585132759320201
2004-03-15,-0.0119841525940269
2004-03-16,0.00250392372104837
2004-03-17,0.00643421445571625
2004-03-18,-0.0113295088747821
2004-03-19,0.00489295523582599
2004-03-22,-0.0185036020707383
2004-03-23,-0.00289541022153565
2004-03-24,-0.00143803724100308
2004-03-25,0.0139704384226417
2004-03-26,-0.00325154242760518
2004-03-29,0.0101575636508584
2004-03-30,0.00142871397599744
2004-03-31,-0.00496392548676817
2004-04-01,0.00551213717073976
2004-04-02,0.0112716606007931
2004-04-05,0.00263655001387652
2004-04-06,-0.00179474701656792
2004-04-07,-0.000415949191582546
2004-04-08,0.00437599556136226
2004-04-13,0.00504744509288563
2004-04-14,-0.0076240120920379
2004-04-15,0.00374302649151571
2004-04-16,0.00564700228283073
2004-04-19,0.00221248727819815
2004-04-20,0.00555874431542218
2004-04-21,-0.00648520959477319
2004-04-22,0.00632424692405618
2004-04-23,0.000957387474034087
2004-04-26,0.000487010850250801
2004-04-27,0.000491159135559874
2004-04-28,-0.0105109053930851
2004-04-29,-0.00238763920512429
2004-04-30,-0.00654064926933888
2004-05-04,0.0110398955902991
2004-05-05,0.00363830878322223
2004-05-06,-0.0109017870121175
2004-05-07,-0.0045379244005843
2004-05-10,-0.0236430415195966
2004-05-11,0.0126690737143067
2004-05-12,-0.00863750096148197
2004-05-13,0.00862147655907691
